ValueDate,Derived MVA,MVAr Inst,MW Inst
2026-02-26T16:10:00+00:00,0.915,0.248,0.865
2026-02-26T16:15:00+00:00,0.912,0.25,0.871
2026-02-26T16:20:00+00:00,0.94,0.258,0.887
2026-02-26T16:25:00+00:00,0.936,0.25,0.87
2026-02-26T16:30:00+00:00,0.966,0.242,0.911
2026-02-26T16:35:00+00:00,1.002,0.257,0.942
2026-02-26T16:40:00+00:00,1.063,0.258,0.992
2026-02-26T16:45:00+00:00,1.044,0.254,1.022
2026-02-26T16:50:00+00:00,1.028,0.266,1.07
2026-02-26T16:55:00+00:00,1.063,0.28,1.06
2026-02-26T17:00:00+00:00,1.088,0.282,1.043
2026-02-26T17:05:00+00:00,1.153,0.28,1.118
2026-02-26T17:10:00+00:00,1.235,0.26,1.199
2026-02-26T17:15:00+00:00,1.18,0.248,1.137
2026-02-26T17:20:00+00:00,1.157,0.249,1.124
2026-02-26T17:25:00+00:00,1.174,0.251,1.148
2026-02-26T17:30:00+00:00,1.192,0.237,1.166
2026-02-26T17:35:00+00:00,1.226,0.214,1.194
2026-02-26T17:40:00+00:00,1.232,0.24,1.212
2026-02-26T17:45:00+00:00,1.273,0.23,1.258
2026-02-26T17:50:00+00:00,1.239,0.244,1.22
2026-02-26T17:55:00+00:00,1.275,0.248,1.258
2026-02-26T18:00:00+00:00,1.33,0.227,1.313
2026-02-26T18:05:00+00:00,1.306,0.222,1.312
2026-02-26T18:10:00+00:00,1.248,0.222,1.242
2026-02-26T18:15:00+00:00,1.311,0.236,1.304
2026-02-26T18:20:00+00:00,1.302,0.235,1.288
2026-02-26T18:25:00+00:00,1.288,0.237,1.274
2026-02-26T18:30:00+00:00,1.302,0.24,1.283
2026-02-26T18:35:00+00:00,1.26,0.228,1.232
2026-02-26T18:40:00+00:00,1.252,0.238,1.216
2026-02-26T18:45:00+00:00,1.222,0.23,1.192
2026-02-26T18:50:00+00:00,1.184,0.242,1.144
2026-02-26T18:55:00+00:00,1.188,0.239,1.142
2026-02-26T19:00:00+00:00,1.247,0.232,1.205
2026-02-26T19:05:00+00:00,1.246,0.243,1.212
2026-02-26T19:10:00+00:00,1.164,0.236,1.122
2026-02-26T19:15:00+00:00,1.132,0.233,1.092
2026-02-26T19:20:00+00:00,1.164,0.228,1.12
2026-02-26T19:25:00+00:00,1.156,0.234,1.108
2026-02-26T19:30:00+00:00,1.178,0.225,1.138
2026-02-26T19:35:00+00:00,1.087,0.205,1.11
2026-02-26T19:40:00+00:00,1.019,0.196,1.08
2026-02-26T19:45:00+00:00,0.98,0.228,1.039
2026-02-26T19:50:00+00:00,1.029,0.22,1.076
2026-02-26T19:55:00+00:00,1.021,0.218,1.078
2026-02-26T20:00:00+00:00,1.006,0.226,1.062
2026-02-26T20:05:00+00:00,0.986,0.229,1.037
2026-02-26T20:10:00+00:00,0.967,0.219,1.014
2026-02-26T20:15:00+00:00,1.017,0.21,1.013
2026-02-26T20:20:00+00:00,1.074,0.205,1.022
2026-02-26T20:25:00+00:00,1.056,0.188,0.994
2026-02-26T20:30:00+00:00,1.055,0.184,0.996
2026-02-26T20:35:00+00:00,1.044,0.181,0.984
2026-02-26T20:40:00+00:00,1.056,0.2,0.98
2026-02-26T20:45:00+00:00,1.054,0.184,0.984
2026-02-26T20:50:00+00:00,1.06,0.168,1.008
2026-02-26T20:55:00+00:00,1.088,0.17,1.043
2026-02-26T21:00:00+00:00,1.078,0.149,1.031
2026-02-26T21:05:00+00:00,1.086,0.16,1.024
2026-02-26T21:10:00+00:00,1.084,0.178,1.024
2026-02-26T21:15:00+00:00,1.106,0.172,1.048
2026-02-26T21:20:00+00:00,1.096,0.158,1.03
2026-02-26T21:25:00+00:00,1.06,0.149,1.014
2026-02-26T21:30:00+00:00,1.072,0.148,1.019
2026-02-26T21:35:00+00:00,1.05,0.145,0.992
2026-02-26T21:40:00+00:00,1.054,0.148,0.998
2026-02-26T21:45:00+00:00,1.02,0.123,0.968
2026-02-26T21:50:00+00:00,1.007,0.135,0.958
2026-02-26T21:55:00+00:00,0.976,0.139,0.932
2026-02-26T22:00:00+00:00,1.015,0.118,0.972
2026-02-26T22:05:00+00:00,1.0,0.136,0.953
2026-02-26T22:10:00+00:00,0.976,0.136,0.936
2026-02-26T22:15:00+00:00,0.952,0.126,0.912
2026-02-26T22:20:00+00:00,0.929,0.143,0.879
2026-02-26T22:25:00+00:00,0.919,0.14,0.862
2026-02-26T22:30:00+00:00,0.946,0.126,0.875
2026-02-26T22:35:00+00:00,0.904,0.14,0.843
2026-02-26T22:40:00+00:00,0.918,0.148,0.849
2026-02-26T22:45:00+00:00,0.908,0.13,0.842
2026-02-26T22:50:00+00:00,0.895,0.149,0.83
2026-02-26T22:55:00+00:00,0.886,0.141,0.82
2026-02-26T23:00:00+00:00,0.895,0.135,0.836
2026-02-26T23:05:00+00:00,0.912,0.13,0.844
2026-02-26T23:10:00+00:00,0.854,0.125,0.778
2026-02-26T23:15:00+00:00,0.826,0.116,0.753
2026-02-26T23:20:00+00:00,0.825,0.105,0.748
2026-02-26T23:25:00+00:00,0.81,0.105,0.732
2026-02-26T23:30:00+00:00,0.819,0.1,0.735
2026-02-26T23:35:00+00:00,0.803,0.11,0.722
2026-02-26T23:40:00+00:00,0.82,0.124,0.738
2026-02-26T23:45:00+00:00,0.792,0.127,0.7
2026-02-26T23:50:00+00:00,0.786,0.131,0.698
2026-02-26T23:55:00+00:00,0.788,0.129,0.703
2026-02-27T00:00:00+00:00,0.815,0.11,0.739
2026-02-27T00:05:00+00:00,0.836,0.117,0.788
2026-02-27T00:10:00+00:00,0.832,0.116,0.776
2026-02-27T00:15:00+00:00,0.842,0.113,0.776
2026-02-27T00:20:00+00:00,0.832,0.12,0.76
2026-02-27T00:25:00+00:00,0.862,0.118,0.79
2026-02-27T00:30:00+00:00,0.871,0.113,0.798
2026-02-27T00:35:00+00:00,0.909,0.126,0.853
2026-02-27T00:40:00+00:00,0.963,0.131,0.92
2026-02-27T00:45:00+00:00,0.988,0.118,0.944
2026-02-27T00:50:00+00:00,0.963,0.12,0.922
2026-02-27T00:55:00+00:00,0.993,0.129,0.944
2026-02-27T01:00:00+00:00,1.037,0.124,0.986
2026-02-27T01:05:00+00:00,1.001,0.114,0.951
2026-02-27T01:10:00+00:00,0.96,0.123,0.911
2026-02-27T01:15:00+00:00,0.967,0.127,0.918
2026-02-27T01:20:00+00:00,0.969,0.131,0.914
2026-02-27T01:25:00+00:00,0.953,0.126,0.895
2026-02-27T01:30:00+00:00,0.956,0.107,0.884
2026-02-27T01:35:00+00:00,0.928,0.13,0.864
2026-02-27T01:40:00+00:00,0.972,0.15,0.91
2026-02-27T01:45:00+00:00,0.971,0.131,0.916
2026-02-27T01:50:00+00:00,0.958,0.147,0.898
2026-02-27T01:55:00+00:00,0.957,0.153,0.9
2026-02-27T02:00:00+00:00,0.995,0.144,0.938
2026-02-27T02:05:00+00:00,0.996,0.136,0.934
2026-02-27T02:10:00+00:00,0.953,0.132,0.888
2026-02-27T02:15:00+00:00,0.944,0.135,0.883
2026-02-27T02:20:00+00:00,0.924,0.131,0.866
2026-02-27T02:25:00+00:00,0.925,0.139,0.865
2026-02-27T02:30:00+00:00,0.926,0.137,0.871
2026-02-27T02:35:00+00:00,0.93,0.131,0.868
2026-02-27T02:40:00+00:00,0.93,0.14,0.873
2026-02-27T02:45:00+00:00,0.938,0.14,0.882
2026-02-27T02:50:00+00:00,0.931,0.14,0.876
2026-02-27T02:55:00+00:00,0.936,0.144,0.884
2026-02-27T03:00:00+00:00,0.986,0.136,0.931
2026-02-27T03:05:00+00:00,0.978,0.151,0.924
2026-02-27T03:10:00+00:00,0.92,0.141,0.867
2026-02-27T03:15:00+00:00,0.92,0.154,0.86
2026-02-27T03:20:00+00:00,0.944,0.156,0.888
2026-02-27T03:25:00+00:00,0.948,0.15,0.895
2026-02-27T03:30:00+00:00,0.835,0.144,0.879
2026-02-27T03:35:00+00:00,0.799,0.129,0.857
2026-02-27T03:40:00+00:00,0.814,0.148,0.866
2026-02-27T03:45:00+00:00,0.793,0.132,0.841
2026-02-27T03:50:00+00:00,0.772,0.127,0.814
2026-02-27T03:55:00+00:00,0.778,0.124,0.828
2026-02-27T04:00:00+00:00,0.825,0.125,0.876
2026-02-27T04:05:00+00:00,0.814,0.137,0.848
2026-02-27T04:10:00+00:00,0.772,0.134,0.81
2026-02-27T04:15:00+00:00,0.78,0.124,0.812
2026-02-27T04:20:00+00:00,0.768,0.13,0.809
2026-02-27T04:25:00+00:00,0.773,0.134,0.817
2026-02-27T04:30:00+00:00,0.78,0.12,0.81
2026-02-27T04:35:00+00:00,0.75,0.128,0.78
2026-02-27T04:40:00+00:00,0.739,0.151,0.768
2026-02-27T04:45:00+00:00,0.745,0.147,0.772
2026-02-27T04:50:00+00:00,0.792,0.13,0.816
2026-02-27T04:55:00+00:00,0.796,0.126,0.827
2026-02-27T05:00:00+00:00,0.811,0.114,0.836
2026-02-27T05:05:00+00:00,0.819,0.126,0.843
2026-02-27T05:10:00+00:00,0.808,0.124,0.835
2026-02-27T05:15:00+00:00,0.792,0.124,0.812
2026-02-27T05:20:00+00:00,0.766,0.132,0.794
2026-02-27T05:25:00+00:00,0.781,0.142,0.804
2026-02-27T05:30:00+00:00,0.774,0.125,0.8
2026-02-27T05:35:00+00:00,0.76,0.152,0.778
2026-02-27T05:40:00+00:00,0.778,0.128,0.796
2026-02-27T05:45:00+00:00,0.792,0.138,0.807
2026-02-27T05:50:00+00:00,0.812,0.13,0.833
2026-02-27T05:55:00+00:00,0.824,0.144,0.839
2026-02-27T06:00:00+00:00,0.831,0.151,0.856
2026-02-27T06:05:00+00:00,0.844,0.146,0.882
2026-02-27T06:10:00+00:00,0.915,0.142,0.933
2026-02-27T06:15:00+00:00,0.974,0.109,0.956
2026-02-27T06:20:00+00:00,0.962,0.173,0.989
2026-02-27T06:25:00+00:00,0.991,0.174,1.009
2026-02-27T06:30:00+00:00,0.982,0.168,1.006
2026-02-27T06:35:00+00:00,0.956,0.178,0.988
2026-02-27T06:40:00+00:00,0.95,0.194,0.978
2026-02-27T06:45:00+00:00,0.962,0.205,0.992
2026-02-27T06:50:00+00:00,1.011,0.167,1.034
2026-02-27T06:55:00+00:00,1.018,0.144,1.047
2026-02-27T07:00:00+00:00,1.01,0.146,1.041
2026-02-27T07:05:00+00:00,1.004,0.168,1.06
2026-02-27T07:10:00+00:00,1.044,0.192,1.092
2026-02-27T07:15:00+00:00,1.092,0.193,1.137
2026-02-27T07:20:00+00:00,1.071,0.17,1.128
2026-02-27T07:25:00+00:00,1.066,0.182,1.106
2026-02-27T07:30:00+00:00,1.052,0.158,1.11
2026-02-27T07:35:00+00:00,0.994,0.164,1.057
2026-02-27T07:40:00+00:00,1.0,0.172,1.065
2026-02-27T07:45:00+00:00,0.982,0.174,1.057
2026-02-27T07:50:00+00:00,0.991,0.174,1.051
2026-02-27T07:55:00+00:00,1.027,0.188,1.078
2026-02-27T08:00:00+00:00,1.022,0.171,1.07
2026-02-27T08:05:00+00:00,1.003,0.174,1.058
2026-02-27T08:10:00+00:00,0.991,0.176,1.055
2026-02-27T08:15:00+00:00,1.058,0.2,1.128
2026-02-27T08:20:00+00:00,1.059,0.176,1.13
2026-02-27T08:25:00+00:00,1.073,0.169,1.154
2026-02-27T08:30:00+00:00,1.054,0.153,1.132
2026-02-27T08:35:00+00:00,1.018,0.159,1.098
2026-02-27T08:40:00+00:00,1.061,0.186,1.133
2026-02-27T08:45:00+00:00,1.066,0.192,1.122
2026-02-27T08:50:00+00:00,1.018,0.188,1.076
2026-02-27T08:55:00+00:00,0.936,0.183,0.994
2026-02-27T09:00:00+00:00,0.974,0.168,1.008
2026-02-27T09:05:00+00:00,0.989,0.186,1.026
2026-02-27T09:10:00+00:00,0.994,0.194,1.026
2026-02-27T09:15:00+00:00,0.974,0.176,1.014
2026-02-27T09:20:00+00:00,0.926,0.194,0.976
2026-02-27T09:25:00+00:00,0.964,0.197,1.031
2026-02-27T09:30:00+00:00,0.95,0.198,1.014
2026-02-27T09:35:00+00:00,0.927,0.194,0.993
2026-02-27T09:40:00+00:00,0.853,0.155,0.918
2026-02-27T09:45:00+00:00,0.823,0.162,0.872
2026-02-27T09:50:00+00:00,0.796,0.172,0.85
2026-02-27T09:55:00+00:00,0.817,0.18,0.875
2026-02-27T10:00:00+00:00,0.811,0.172,0.867
2026-02-27T10:05:00+00:00,0.847,0.195,0.904
2026-02-27T10:10:00+00:00,0.827,0.208,0.882
2026-02-27T10:15:00+00:00,0.812,0.178,0.875
2026-02-27T10:20:00+00:00,0.808,0.192,0.881
2026-02-27T10:25:00+00:00,0.875,0.2,0.941
2026-02-27T10:30:00+00:00,0.908,0.186,0.964
2026-02-27T10:35:00+00:00,0.902,0.192,0.956
2026-02-27T10:40:00+00:00,0.896,0.221,0.944
2026-02-27T10:45:00+00:00,0.893,0.187,0.938
2026-02-27T10:50:00+00:00,0.872,0.194,0.926
2026-02-27T10:55:00+00:00,0.86,0.192,0.914
2026-02-27T11:00:00+00:00,0.923,0.188,0.966
2026-02-27T11:05:00+00:00,0.899,0.185,0.944
2026-02-27T11:10:00+00:00,0.921,0.182,0.97
2026-02-27T11:15:00+00:00,0.878,0.186,0.921
2026-02-27T11:20:00+00:00,0.87,0.182,0.914
2026-02-27T11:25:00+00:00,0.898,0.176,0.936
2026-02-27T11:30:00+00:00,0.939,0.164,0.98
2026-02-27T11:35:00+00:00,0.942,0.176,0.996
2026-02-27T11:40:00+00:00,0.936,0.172,0.977
2026-02-27T11:45:00+00:00,0.922,0.176,0.971
2026-02-27T11:50:00+00:00,0.917,0.174,0.962
2026-02-27T11:55:00+00:00,0.918,0.195,0.952
2026-02-27T12:00:00+00:00,0.929,0.166,0.973
2026-02-27T12:05:00+00:00,0.907,0.184,0.96
2026-02-27T12:10:00+00:00,0.887,0.19,0.932
2026-02-27T12:15:00+00:00,0.874,0.184,0.919
2026-02-27T12:20:00+00:00,0.878,0.21,0.94
2026-02-27T12:25:00+00:00,0.888,0.186,0.942
2026-02-27T12:30:00+00:00,0.882,0.179,0.942
2026-02-27T12:35:00+00:00,0.857,0.188,0.921
2026-02-27T12:40:00+00:00,0.868,0.194,0.922
2026-02-27T12:45:00+00:00,0.865,0.202,0.921
2026-02-27T12:50:00+00:00,0.854,0.182,0.904
2026-02-27T12:55:00+00:00,0.853,0.197,0.897
2026-02-27T13:00:00+00:00,0.839,0.185,0.869
2026-02-27T13:05:00+00:00,0.867,0.196,0.898
2026-02-27T13:10:00+00:00,0.893,0.2,0.911
2026-02-27T13:15:00+00:00,0.881,0.189,0.902
2026-02-27T13:20:00+00:00,0.847,0.186,0.886
2026-02-27T13:25:00+00:00,0.842,0.183,0.879
2026-02-27T13:30:00+00:00,0.885,0.182,0.911
2026-02-27T13:35:00+00:00,0.903,0.208,0.923
2026-02-27T13:40:00+00:00,0.881,0.2,0.904
2026-02-27T13:45:00+00:00,0.853,0.216,0.87
2026-02-27T13:50:00+00:00,0.882,0.188,0.896
2026-02-27T13:55:00+00:00,0.902,0.184,0.93
2026-02-27T14:00:00+00:00,0.926,0.196,0.926
2026-02-27T14:05:00+00:00,0.894,0.19,0.9
2026-02-27T14:10:00+00:00,0.883,0.202,0.904
2026-02-27T14:15:00+00:00,0.894,0.211,0.902
2026-02-27T14:20:00+00:00,0.886,0.19,0.907
2026-02-27T14:25:00+00:00,0.889,0.174,0.912
2026-02-27T14:30:00+00:00,0.9,0.18,0.919
2026-02-27T14:35:00+00:00,0.903,0.191,0.922
2026-02-27T14:40:00+00:00,0.879,0.196,0.912
2026-02-27T14:45:00+00:00,0.85,0.186,0.895
2026-02-27T14:50:00+00:00,0.849,0.198,0.902
2026-02-27T14:55:00+00:00,0.857,0.19,0.91
2026-02-27T15:00:00+00:00,0.861,0.176,0.914
2026-02-27T15:05:00+00:00,0.881,0.19,0.926
2026-02-27T15:10:00+00:00,0.93,0.18,0.969
2026-02-27T15:15:00+00:00,0.968,0.184,0.94
2026-02-27T15:20:00+00:00,0.99,0.205,0.895
2026-02-27T15:25:00+00:00,1.034,0.175,0.952
2026-02-27T15:30:00+00:00,1.025,0.166,0.946
2026-02-27T15:35:00+00:00,1.03,0.184,0.94
2026-02-27T15:40:00+00:00,0.991,0.189,0.928
2026-02-27T15:45:00+00:00,1.004,0.178,0.946
2026-02-27T15:50:00+00:00,1.01,0.194,0.967
2026-02-27T15:55:00+00:00,1.05,0.2,0.993
2026-02-27T16:00:00+00:00,1.05,0.214,1.012
2026-02-27T16:05:00+00:00,1.029,0.2,0.986
2026-02-27T16:10:00+00:00,1.064,0.209,1.007
2026-02-27T16:15:00+00:00,1.086,0.174,1.028
2026-02-27T16:20:00+00:00,1.114,0.178,1.056
2026-02-27T16:25:00+00:00,1.123,0.192,1.07
2026-02-27T16:30:00+00:00,1.165,0.206,1.102
2026-02-27T16:35:00+00:00,1.18,0.204,1.1
2026-02-27T16:40:00+00:00,1.18,0.2,1.11
2026-02-27T16:45:00+00:00,1.22,0.21,1.152
2026-02-27T16:50:00+00:00,1.206,0.229,1.133
2026-02-27T16:55:00+00:00,1.232,0.202,1.172
2026-02-27T17:00:00+00:00,1.275,0.208,1.228
2026-02-27T17:05:00+00:00,1.286,0.207,1.235
2026-02-27T17:10:00+00:00,1.29,0.198,1.245
2026-02-27T17:15:00+00:00,1.278,0.188,1.238
2026-02-27T17:20:00+00:00,1.306,0.198,1.282
2026-02-27T17:25:00+00:00,1.337,0.212,1.312
2026-02-27T17:30:00+00:00,1.306,0.196,1.274
2026-02-27T17:35:00+00:00,1.342,0.183,1.308
2026-02-27T17:40:00+00:00,1.346,0.192,1.324
2026-02-27T17:45:00+00:00,1.312,0.183,1.288
2026-02-27T17:50:00+00:00,1.336,0.195,1.298
2026-02-27T17:55:00+00:00,1.334,0.184,1.293
2026-02-27T18:00:00+00:00,1.338,0.17,1.304
2026-02-27T18:05:00+00:00,1.316,0.178,1.295
2026-02-27T18:10:00+00:00,1.298,0.191,1.321
2026-02-27T18:15:00+00:00,1.298,0.194,1.328
2026-02-27T18:20:00+00:00,1.281,0.185,1.312
2026-02-27T18:25:00+00:00,1.288,0.194,1.318
2026-02-27T18:30:00+00:00,1.264,0.172,1.298
2026-02-27T18:35:00+00:00,1.245,0.195,1.301
2026-02-27T18:40:00+00:00,1.273,0.202,1.314
2026-02-27T18:45:00+00:00,1.277,0.199,1.314
2026-02-27T18:50:00+00:00,1.283,0.191,1.316
2026-02-27T18:55:00+00:00,1.268,0.194,1.322
2026-02-27T19:00:00+00:00,1.257,0.171,1.316
2026-02-27T19:05:00+00:00,1.216,0.19,1.263
2026-02-27T19:10:00+00:00,1.187,0.208,1.248
2026-02-27T19:15:00+00:00,1.207,0.216,1.269
2026-02-27T19:20:00+00:00,1.212,0.2,1.264
2026-02-27T19:25:00+00:00,1.19,0.214,1.228
2026-02-27T19:30:00+00:00,1.168,0.184,1.213
2026-02-27T19:35:00+00:00,1.152,0.182,1.176
2026-02-27T19:40:00+00:00,1.166,0.194,1.196
2026-02-27T19:45:00+00:00,1.116,0.206,1.161
2026-02-27T19:50:00+00:00,1.07,0.175,1.116
2026-02-27T19:55:00+00:00,1.062,0.182,1.114
2026-02-27T20:00:00+00:00,1.088,0.17,1.144
2026-02-27T20:05:00+00:00,1.092,0.185,1.128
2026-02-27T20:10:00+00:00,1.092,0.198,1.12
2026-02-27T20:15:00+00:00,1.082,0.203,1.105
2026-02-27T20:20:00+00:00,1.076,0.198,1.112
2026-02-27T20:25:00+00:00,1.042,0.164,1.083
2026-02-27T20:30:00+00:00,1.098,0.172,1.128
2026-02-27T20:35:00+00:00,1.072,0.188,1.11
2026-02-27T20:40:00+00:00,1.06,0.187,1.098
2026-02-27T20:45:00+00:00,1.064,0.172,1.106
2026-02-27T20:50:00+00:00,1.044,0.174,1.094
2026-02-27T20:55:00+00:00,1.038,0.168,1.082
2026-02-27T21:00:00+00:00,1.032,0.148,1.051
2026-02-27T21:05:00+00:00,1.027,0.16,1.054
2026-02-27T21:10:00+00:00,1.01,0.181,1.046
2026-02-27T21:15:00+00:00,0.984,0.173,1.03
2026-02-27T21:20:00+00:00,1.0,0.174,1.042
2026-02-27T21:25:00+00:00,0.986,0.176,1.031
2026-02-27T21:30:00+00:00,0.978,0.17,1.021
2026-02-27T21:35:00+00:00,0.946,0.169,0.993
2026-02-27T21:40:00+00:00,0.91,0.168,0.954
2026-02-27T21:45:00+00:00,0.935,0.156,0.98
2026-02-27T21:50:00+00:00,0.979,0.169,1.018
2026-02-27T21:55:00+00:00,0.95,0.172,1.0
2026-02-27T22:00:00+00:00,0.906,0.166,0.951
2026-02-27T22:05:00+00:00,0.908,0.156,0.942
2026-02-27T22:10:00+00:00,0.898,0.146,0.943
2026-02-27T22:15:00+00:00,0.885,0.147,0.934
2026-02-27T22:20:00+00:00,0.874,0.148,0.914
2026-02-27T22:25:00+00:00,0.867,0.147,0.91
2026-02-27T22:30:00+00:00,0.848,0.147,0.91
2026-02-27T22:35:00+00:00,0.828,0.13,0.89
2026-02-27T22:40:00+00:00,0.847,0.136,0.908
2026-02-27T22:45:00+00:00,0.827,0.126,0.882
2026-02-27T22:50:00+00:00,0.806,0.164,0.866
2026-02-27T22:55:00+00:00,0.823,0.164,0.868
2026-02-27T23:00:00+00:00,0.819,0.144,0.865
2026-02-27T23:05:00+00:00,0.778,0.138,0.826
2026-02-27T23:10:00+00:00,0.796,0.15,0.839
2026-02-27T23:15:00+00:00,0.777,0.126,0.825
2026-02-27T23:20:00+00:00,0.786,0.137,0.828
2026-02-27T23:25:00+00:00,0.795,0.152,0.837
2026-02-27T23:30:00+00:00,0.768,0.156,0.81
2026-02-27T23:35:00+00:00,0.754,0.133,0.81
2026-02-27T23:40:00+00:00,0.749,0.131,0.8
2026-02-27T23:45:00+00:00,0.718,0.13,0.778
2026-02-27T23:50:00+00:00,0.705,0.132,0.77
2026-02-27T23:55:00+00:00,0.694,0.12,0.756
2026-02-28T00:00:00+00:00,0.697,0.124,0.762
2026-02-28T00:05:00+00:00,0.698,0.152,0.78
2026-02-28T00:10:00+00:00,0.724,0.154,0.792
2026-02-28T00:15:00+00:00,0.748,0.16,0.816
2026-02-28T00:20:00+00:00,0.748,0.163,0.822
2026-02-28T00:25:00+00:00,0.764,0.146,0.828
2026-02-28T00:30:00+00:00,0.742,0.148,0.81
2026-02-28T00:35:00+00:00,0.8,0.147,0.866
2026-02-28T00:40:00+00:00,0.827,0.148,0.894
2026-02-28T00:45:00+00:00,0.824,0.146,0.902
2026-02-28T00:50:00+00:00,0.816,0.151,0.894
2026-02-28T00:55:00+00:00,0.83,0.154,0.904
2026-02-28T01:00:00+00:00,0.788,0.148,0.865
2026-02-28T01:05:00+00:00,0.772,0.151,0.845
2026-02-28T01:10:00+00:00,0.781,0.172,0.858
2026-02-28T01:15:00+00:00,0.779,0.172,0.85
2026-02-28T01:20:00+00:00,0.763,0.148,0.843
2026-02-28T01:25:00+00:00,0.796,0.155,0.862
2026-02-28T01:30:00+00:00,0.81,0.171,0.868
2026-02-28T01:35:00+00:00,0.806,0.16,0.867
2026-02-28T01:40:00+00:00,0.811,0.174,0.864
2026-02-28T01:45:00+00:00,0.802,0.154,0.854
2026-02-28T01:50:00+00:00,0.767,0.166,0.819
2026-02-28T01:55:00+00:00,0.782,0.16,0.835
2026-02-28T02:00:00+00:00,0.787,0.144,0.834
2026-02-28T02:05:00+00:00,0.783,0.162,0.835
2026-02-28T02:10:00+00:00,0.786,0.162,0.832
2026-02-28T02:15:00+00:00,0.771,0.148,0.82
2026-02-28T02:20:00+00:00,0.77,0.16,0.819
2026-02-28T02:25:00+00:00,0.761,0.16,0.812
2026-02-28T02:30:00+00:00,0.802,0.146,0.848
2026-02-28T02:35:00+00:00,0.841,0.158,0.894
2026-02-28T02:40:00+00:00,0.751,0.16,0.806
2026-02-28T02:45:00+00:00,0.743,0.174,0.81
2026-02-28T02:50:00+00:00,0.767,0.146,0.826
2026-02-28T02:55:00+00:00,0.75,0.146,0.809
2026-02-28T03:00:00+00:00,0.733,0.148,0.788
2026-02-28T03:05:00+00:00,0.746,0.15,0.802
2026-02-28T03:10:00+00:00,0.766,0.15,0.822
2026-02-28T03:15:00+00:00,0.742,0.158,0.792
2026-02-28T03:20:00+00:00,0.79,0.162,0.836
2026-02-28T03:25:00+00:00,0.764,0.15,0.812
2026-02-28T03:30:00+00:00,0.79,0.164,0.834
2026-02-28T03:35:00+00:00,0.738,0.16,0.782
2026-02-28T03:40:00+00:00,0.75,0.15,0.8
2026-02-28T03:45:00+00:00,0.756,0.158,0.799
2026-02-28T03:50:00+00:00,0.764,0.166,0.808
2026-02-28T03:55:00+00:00,0.745,0.152,0.794
2026-02-28T04:00:00+00:00,0.735,0.141,0.786
2026-02-28T04:05:00+00:00,0.707,0.167,0.758
2026-02-28T04:10:00+00:00,0.73,0.172,0.77
2026-02-28T04:15:00+00:00,0.72,0.168,0.756
2026-02-28T04:20:00+00:00,0.73,0.154,0.78
2026-02-28T04:25:00+00:00,0.724,0.168,0.78
2026-02-28T04:30:00+00:00,0.696,0.141,0.75
2026-02-28T04:35:00+00:00,0.696,0.144,0.738
2026-02-28T04:40:00+00:00,0.714,0.158,0.756
2026-02-28T04:45:00+00:00,0.704,0.153,0.746
2026-02-28T04:50:00+00:00,0.73,0.149,0.762
2026-02-28T04:55:00+00:00,0.714,0.145,0.748
2026-02-28T05:00:00+00:00,0.734,0.146,0.769
2026-02-28T05:05:00+00:00,0.712,0.154,0.754
2026-02-28T05:10:00+00:00,0.707,0.144,0.752
2026-02-28T05:15:00+00:00,0.718,0.128,0.764
2026-02-28T05:20:00+00:00,0.72,0.15,0.768
2026-02-28T05:25:00+00:00,0.698,0.14,0.742
2026-02-28T05:30:00+00:00,0.696,0.154,0.753
2026-02-28T05:35:00+00:00,0.662,0.139,0.726
2026-02-28T05:40:00+00:00,0.689,0.125,0.764
2026-02-28T05:45:00+00:00,0.7,0.134,0.764
2026-02-28T05:50:00+00:00,0.704,0.15,0.762
2026-02-28T05:55:00+00:00,0.716,0.136,0.764
2026-02-28T06:00:00+00:00,0.732,0.122,0.786
2026-02-28T06:05:00+00:00,0.778,0.149,0.823
2026-02-28T06:10:00+00:00,0.942,0.176,0.866
2026-02-28T06:15:00+00:00,0.957,0.188,0.883
2026-02-28T06:20:00+00:00,0.946,0.171,0.881
2026-02-28T06:25:00+00:00,0.956,0.194,0.886
2026-02-28T06:30:00+00:00,0.946,0.163,0.879
2026-02-28T06:35:00+00:00,0.996,0.175,0.926
2026-02-28T06:40:00+00:00,0.981,0.19,0.917
2026-02-28T06:45:00+00:00,0.986,0.178,0.918
2026-02-28T06:50:00+00:00,1.004,0.188,0.934
2026-02-28T06:55:00+00:00,0.997,0.164,0.924
2026-02-28T07:00:00+00:00,0.988,0.174,0.922
2026-02-28T07:05:00+00:00,0.995,0.192,0.927
2026-02-28T07:10:00+00:00,1.039,0.21,0.974
2026-02-28T07:15:00+00:00,1.038,0.194,0.967
2026-02-28T07:20:00+00:00,1.05,0.18,0.989
2026-02-28T07:25:00+00:00,1.054,0.173,0.998
2026-02-28T07:30:00+00:00,1.019,0.173,0.976
2026-02-28T07:35:00+00:00,1.029,0.181,0.98
2026-02-28T07:40:00+00:00,1.054,0.189,1.007
2026-02-28T07:45:00+00:00,1.075,0.19,1.014
2026-02-28T07:50:00+00:00,1.065,0.174,1.012
2026-02-28T07:55:00+00:00,1.049,0.186,0.991
2026-02-28T08:00:00+00:00,1.017,0.174,0.966
2026-02-28T08:05:00+00:00,1.0,0.16,0.954
2026-02-28T08:10:00+00:00,1.019,0.18,0.954
