ValueDate,MVAr Inst,MW Inst,Volts Inst
2026-02-28T05:30:00+00:00,-0.614,1.766,11.0
2026-02-28T05:35:00+00:00,-0.605,1.74,10.983
2026-02-28T05:40:00+00:00,-0.558,1.763,10.968
2026-02-28T05:45:00+00:00,-0.55,1.756,10.956
2026-02-28T05:50:00+00:00,-0.525,1.814,10.934
2026-02-28T05:55:00+00:00,-0.515,1.83,10.92
2026-02-28T06:00:00+00:00,-0.528,1.896,10.905
2026-02-28T06:05:00+00:00,-0.517,1.952,10.896
2026-02-28T06:10:00+00:00,-0.534,1.97,10.883
2026-02-28T06:15:00+00:00,-0.518,1.957,10.888
2026-02-28T06:20:00+00:00,-0.508,1.983,10.9
2026-02-28T06:25:00+00:00,-0.564,1.946,10.919
2026-02-28T06:30:00+00:00,-0.584,1.943,10.92
2026-02-28T06:35:00+00:00,-0.594,1.966,10.914
2026-02-28T06:40:00+00:00,-0.591,2.04,10.902
2026-02-28T06:45:00+00:00,-0.54,2.039,10.906
2026-02-28T06:50:00+00:00,-0.542,2.092,10.889
2026-02-28T06:55:00+00:00,-0.528,2.158,10.866
2026-02-28T07:00:00+00:00,-0.514,2.182,10.869
2026-02-28T07:05:00+00:00,-0.509,2.213,10.849
2026-02-28T07:10:00+00:00,-0.49,2.324,10.85
2026-02-28T07:15:00+00:00,-0.508,2.388,10.85
2026-02-28T07:20:00+00:00,-0.501,2.432,10.83
2026-02-28T07:25:00+00:00,-0.5,2.534,10.838
2026-02-28T07:30:00+00:00,-0.5,2.514,10.832
2026-02-28T07:35:00+00:00,-0.481,2.567,10.862
2026-02-28T07:40:00+00:00,-0.471,2.62,10.869
2026-02-28T07:45:00+00:00,-0.448,2.632,10.856
2026-02-28T07:50:00+00:00,-0.47,2.626,10.841
2026-02-28T07:55:00+00:00,-0.414,2.634,10.832
2026-02-28T08:00:00+00:00,-0.456,2.624,10.806
2026-02-28T08:05:00+00:00,-0.446,2.774,10.808
2026-02-28T08:10:00+00:00,-0.448,2.796,10.796
2026-02-28T08:15:00+00:00,-0.471,2.843,10.794
2026-02-28T08:20:00+00:00,-0.457,2.926,10.796
2026-02-28T08:25:00+00:00,-0.48,2.883,10.782
2026-02-28T08:30:00+00:00,-0.484,2.876,10.782
2026-02-28T08:35:00+00:00,-0.409,2.878,10.824
2026-02-28T08:40:00+00:00,-0.427,2.912,10.85
2026-02-28T08:45:00+00:00,-0.45,2.858,10.867
2026-02-28T08:50:00+00:00,-0.469,2.912,10.869
2026-02-28T08:55:00+00:00,-0.458,2.96,10.869
2026-02-28T09:00:00+00:00,-0.466,2.97,10.854
2026-02-28T09:05:00+00:00,-0.49,3.018,10.836
2026-02-28T09:10:00+00:00,-0.464,2.93,10.84
2026-02-28T09:15:00+00:00,-0.504,2.935,10.862
2026-02-28T09:20:00+00:00,-0.484,2.907,10.88
2026-02-28T09:25:00+00:00,-0.453,2.84,10.893
2026-02-28T09:30:00+00:00,-0.477,2.792,10.889
2026-02-28T09:35:00+00:00,-0.501,2.806,10.866
2026-02-28T09:40:00+00:00,-0.513,2.76,10.882
2026-02-28T09:45:00+00:00,-0.496,2.779,10.882
2026-02-28T09:50:00+00:00,-0.506,2.734,10.875
2026-02-28T09:55:00+00:00,-0.466,2.766,10.885
2026-02-28T10:00:00+00:00,-0.442,2.784,10.888
2026-02-28T10:05:00+00:00,-0.416,2.767,10.894
2026-02-28T10:10:00+00:00,-0.412,2.662,10.902
2026-02-28T10:15:00+00:00,-0.4,2.711,10.91
2026-02-28T10:20:00+00:00,-0.396,2.654,10.912
2026-02-28T10:25:00+00:00,-0.424,2.674,10.903
2026-02-28T10:30:00+00:00,-0.412,2.79,10.894
2026-02-28T10:35:00+00:00,-0.432,2.798,10.87
2026-02-28T10:40:00+00:00,-0.478,2.924,10.872
2026-02-28T10:45:00+00:00,-0.484,2.898,10.885
2026-02-28T10:50:00+00:00,-0.456,2.845,10.884
2026-02-28T10:55:00+00:00,-0.514,2.764,10.913
2026-02-28T11:00:00+00:00,-0.512,2.652,10.92
2026-02-28T11:05:00+00:00,-0.51,2.733,10.903
2026-02-28T11:10:00+00:00,-0.486,2.649,10.876
2026-02-28T11:15:00+00:00,-0.482,2.497,10.843
2026-02-28T11:20:00+00:00,-0.536,2.417,10.838
2026-02-28T11:25:00+00:00,-0.48,2.366,10.852
2026-02-28T11:30:00+00:00,-0.484,2.318,10.87
2026-02-28T11:35:00+00:00,-0.454,2.302,10.883
2026-02-28T11:40:00+00:00,-0.464,2.198,10.906
2026-02-28T11:45:00+00:00,-0.486,2.331,10.904
2026-02-28T11:50:00+00:00,-0.472,2.117,10.894
2026-02-28T11:55:00+00:00,-0.47,2.042,10.909
2026-02-28T12:00:00+00:00,-0.462,2.131,10.93
2026-02-28T12:05:00+00:00,-0.498,2.212,10.87
2026-02-28T12:10:00+00:00,-0.518,2.216,10.898
2026-02-28T12:15:00+00:00,-0.476,2.165,10.888
2026-02-28T12:20:00+00:00,-0.487,2.174,10.894
2026-02-28T12:25:00+00:00,-0.498,2.176,10.886
2026-02-28T12:30:00+00:00,-0.498,2.222,10.896
2026-02-28T12:35:00+00:00,-0.51,2.264,10.898
2026-02-28T12:40:00+00:00,-0.515,2.264,10.907
2026-02-28T12:45:00+00:00,-0.498,2.224,10.922
2026-02-28T12:50:00+00:00,-0.53,2.22,10.915
2026-02-28T12:55:00+00:00,-0.503,2.202,10.902
2026-02-28T13:00:00+00:00,-0.472,2.021,10.9
2026-02-28T13:05:00+00:00,-0.474,2.134,10.919
2026-02-28T13:10:00+00:00,-0.536,2.069,10.954
2026-02-28T13:15:00+00:00,-0.524,2.022,10.943
2026-02-28T13:20:00+00:00,-0.534,1.988,10.934
2026-02-28T13:25:00+00:00,-0.51,2.001,10.947
2026-02-28T13:30:00+00:00,-0.482,2.011,10.926
2026-02-28T13:35:00+00:00,-0.486,1.954,10.95
2026-02-28T13:40:00+00:00,-0.499,2.009,10.951
2026-02-28T13:45:00+00:00,-0.492,2.229,10.975
2026-02-28T13:50:00+00:00,-0.478,2.13,10.996
2026-02-28T13:55:00+00:00,-0.495,2.065,11.008
2026-02-28T14:00:00+00:00,-0.488,1.911,11.015
2026-02-28T14:05:00+00:00,-0.532,1.894,10.991
2026-02-28T14:10:00+00:00,-0.516,2.128,10.963
2026-02-28T14:15:00+00:00,-0.502,2.038,10.962
2026-02-28T14:20:00+00:00,-0.515,1.983,10.96
2026-02-28T14:25:00+00:00,-0.532,2.162,10.942
2026-02-28T14:30:00+00:00,-0.519,2.438,10.942
2026-02-28T14:35:00+00:00,-0.525,2.419,10.94
2026-02-28T14:40:00+00:00,-0.514,2.28,10.94
2026-02-28T14:45:00+00:00,-0.491,2.336,10.941
2026-02-28T14:50:00+00:00,-0.492,2.468,10.938
2026-02-28T14:55:00+00:00,-0.524,2.364,10.964
2026-02-28T15:00:00+00:00,-0.481,2.074,10.986
2026-02-28T15:05:00+00:00,-0.488,2.098,10.98
2026-02-28T15:10:00+00:00,-0.536,2.26,10.971
2026-02-28T15:15:00+00:00,-0.537,2.532,10.936
2026-02-28T15:20:00+00:00,-0.558,2.706,10.938
2026-02-28T15:25:00+00:00,-0.54,2.694,10.945
2026-02-28T15:30:00+00:00,-0.516,2.705,10.93
2026-02-28T15:35:00+00:00,-0.543,2.654,10.921
2026-02-28T15:40:00+00:00,-0.528,2.662,10.905
2026-02-28T15:45:00+00:00,-0.504,2.718,10.896
2026-02-28T15:50:00+00:00,-0.502,2.808,10.866
2026-02-28T15:55:00+00:00,-0.523,2.79,10.854
2026-02-28T16:00:00+00:00,-0.52,2.778,10.854
2026-02-28T16:05:00+00:00,-0.534,2.829,10.876
2026-02-28T16:10:00+00:00,-0.532,2.901,10.846
2026-02-28T16:15:00+00:00,-0.528,2.917,10.819
2026-02-28T16:20:00+00:00,-0.502,2.968,10.804
2026-02-28T16:25:00+00:00,-0.513,3.082,10.785
2026-02-28T16:30:00+00:00,-0.523,3.141,10.799
2026-02-28T16:35:00+00:00,-0.566,3.194,10.836
2026-02-28T16:40:00+00:00,-0.538,3.206,10.841
2026-02-28T16:45:00+00:00,-0.555,3.288,10.821
2026-02-28T16:50:00+00:00,-0.575,3.328,10.798
2026-02-28T16:55:00+00:00,-0.551,3.316,10.771
2026-02-28T17:00:00+00:00,-0.582,3.44,10.752
2026-02-28T17:05:00+00:00,-0.617,3.546,10.798
2026-02-28T17:10:00+00:00,-0.598,3.647,10.779
2026-02-28T17:15:00+00:00,-0.575,3.744,10.872
2026-02-28T17:20:00+00:00,-0.578,3.83,10.898
2026-02-28T17:25:00+00:00,-0.573,3.856,10.882
2026-02-28T17:30:00+00:00,-0.576,3.837,10.866
2026-02-28T17:35:00+00:00,-0.583,3.946,10.884
2026-02-28T17:40:00+00:00,-0.611,3.939,10.869
2026-02-28T17:45:00+00:00,-0.616,3.912,10.878
2026-02-28T17:50:00+00:00,-0.594,3.976,10.861
2026-02-28T17:55:00+00:00,-0.59,4.013,10.858
2026-02-28T18:00:00+00:00,-0.572,4.06,10.851
2026-02-28T18:05:00+00:00,-0.589,4.005,10.861
2026-02-28T18:10:00+00:00,-0.572,3.988,10.87
2026-02-28T18:15:00+00:00,-0.58,4.045,10.864
2026-02-28T18:20:00+00:00,-0.578,3.99,10.869
2026-02-28T18:25:00+00:00,-0.561,4.005,10.854
2026-02-28T18:30:00+00:00,-0.586,3.947,10.86
2026-02-28T18:35:00+00:00,-0.602,3.906,10.844
2026-02-28T18:40:00+00:00,-0.598,3.86,10.85
2026-02-28T18:45:00+00:00,-0.604,3.86,10.809
2026-02-28T18:50:00+00:00,-0.621,3.763,10.818
2026-02-28T18:55:00+00:00,-0.63,3.712,10.84
2026-02-28T19:00:00+00:00,-0.631,3.688,10.856
2026-02-28T19:05:00+00:00,-0.612,3.62,10.854
2026-02-28T19:10:00+00:00,-0.619,3.543,10.873
2026-02-28T19:15:00+00:00,-0.62,3.568,10.88
2026-02-28T19:20:00+00:00,-0.652,3.491,10.902
2026-02-28T19:25:00+00:00,-0.631,3.478,10.93
2026-02-28T19:30:00+00:00,-0.629,3.428,10.934
2026-02-28T19:35:00+00:00,-0.636,3.372,10.928
2026-02-28T19:40:00+00:00,-0.644,3.34,10.945
2026-02-28T19:45:00+00:00,-0.658,3.357,10.955
2026-02-28T19:50:00+00:00,-0.666,3.341,10.955
2026-02-28T19:55:00+00:00,-0.656,3.27,10.956
2026-02-28T20:00:00+00:00,-0.638,3.247,10.964
2026-02-28T20:05:00+00:00,-0.63,3.207,10.952
2026-02-28T20:10:00+00:00,-0.623,3.083,10.954
2026-02-28T20:15:00+00:00,-0.616,3.048,10.958
2026-02-28T20:20:00+00:00,-0.613,3.032,10.96
2026-02-28T20:25:00+00:00,-0.61,3.014,10.962
2026-02-28T20:30:00+00:00,-0.606,2.998,10.965
2026-02-28T20:35:00+00:00,-0.603,2.98,10.967
2026-02-28T20:40:00+00:00,-0.6,2.963,10.968
2026-02-28T20:45:00+00:00,-0.597,2.946,10.971
2026-02-28T20:50:00+00:00,-0.594,2.929,10.973
2026-02-28T20:55:00+00:00,-0.59,2.912,10.976
2026-02-28T21:00:00+00:00,-0.587,2.895,10.978
2026-02-28T21:05:00+00:00,-0.591,2.88,10.983
2026-02-28T21:10:00+00:00,-0.605,2.846,11.008
2026-02-28T21:15:00+00:00,-0.606,2.774,10.888
2026-02-28T21:20:00+00:00,-0.632,2.73,10.868
2026-02-28T21:25:00+00:00,-0.639,2.684,10.876
2026-02-28T21:30:00+00:00,-0.653,2.668,10.886
2026-02-28T21:35:00+00:00,-0.655,2.642,10.893
2026-02-28T21:40:00+00:00,-0.655,2.617,10.901
2026-02-28T21:45:00+00:00,-0.655,2.593,10.91
2026-02-28T21:50:00+00:00,-0.655,2.568,10.918
2026-02-28T21:55:00+00:00,-0.655,2.544,10.926
2026-02-28T22:00:00+00:00,-0.655,2.519,10.934
2026-02-28T22:05:00+00:00,-0.655,2.494,10.942
2026-02-28T22:10:00+00:00,-0.655,2.47,10.95
2026-02-28T22:15:00+00:00,-0.655,2.445,10.958
2026-02-28T22:20:00+00:00,-0.64,2.418,10.915
2026-02-28T22:25:00+00:00,-0.636,2.375,10.888
2026-02-28T22:30:00+00:00,-0.631,2.397,10.886
2026-02-28T22:35:00+00:00,-0.639,2.356,10.871
2026-02-28T22:40:00+00:00,-0.65,2.353,10.874
2026-02-28T22:45:00+00:00,-0.641,2.324,10.89
2026-02-28T22:50:00+00:00,-0.648,2.288,10.907
2026-02-28T22:55:00+00:00,-0.655,2.252,10.913
2026-02-28T23:00:00+00:00,-0.643,2.238,10.92
2026-02-28T23:05:00+00:00,-0.656,2.237,10.91
2026-02-28T23:10:00+00:00,-0.636,2.238,10.912
2026-02-28T23:15:00+00:00,-0.636,2.189,10.936
2026-02-28T23:20:00+00:00,-0.654,2.171,10.962
2026-02-28T23:25:00+00:00,-0.681,2.146,10.986
2026-02-28T23:30:00+00:00,-0.659,2.12,10.988
2026-02-28T23:35:00+00:00,-0.631,2.133,10.963
2026-02-28T23:40:00+00:00,-0.646,2.135,10.938
2026-02-28T23:45:00+00:00,-0.616,2.115,10.938
2026-02-28T23:50:00+00:00,-0.639,2.044,10.94
2026-02-28T23:55:00+00:00,-0.614,2.041,10.948
2026-03-01T00:00:00+00:00,-0.638,2.032,10.964
2026-03-01T00:05:00+00:00,-0.586,2.176,10.928
2026-03-01T00:10:00+00:00,-0.59,2.242,10.904
2026-03-01T00:15:00+00:00,-0.585,2.278,10.899
2026-03-01T00:20:00+00:00,-0.591,2.256,10.901
2026-03-01T00:25:00+00:00,-0.601,2.246,10.907
2026-03-01T00:30:00+00:00,-0.618,2.215,10.922
2026-03-01T00:35:00+00:00,-0.578,2.315,10.869
2026-03-01T00:40:00+00:00,-0.564,2.409,10.84
2026-03-01T00:45:00+00:00,-0.514,2.442,10.816
2026-03-01T00:50:00+00:00,-0.532,2.427,10.828
2026-03-01T00:55:00+00:00,-0.552,2.395,10.84
2026-03-01T01:00:00+00:00,-0.572,2.368,10.85
2026-03-01T01:05:00+00:00,-0.553,2.386,10.849
2026-03-01T01:10:00+00:00,-0.517,2.361,10.878
2026-03-01T01:15:00+00:00,-0.566,2.332,10.912
2026-03-01T01:20:00+00:00,-0.566,2.286,10.954
2026-03-01T01:25:00+00:00,-0.576,2.28,10.959
2026-03-01T01:30:00+00:00,-0.572,2.214,10.971
2026-03-01T01:35:00+00:00,-0.562,2.21,11.0
2026-03-01T01:40:00+00:00,-0.567,2.182,11.0
2026-03-01T01:45:00+00:00,-0.57,2.161,11.0
2026-03-01T01:50:00+00:00,-0.57,2.141,11.0
2026-03-01T01:55:00+00:00,-0.57,2.127,10.994
2026-03-01T02:00:00+00:00,-0.568,2.118,10.987
2026-03-01T02:05:00+00:00,-0.554,2.144,10.967
2026-03-01T02:10:00+00:00,-0.576,2.101,10.973
2026-03-01T02:15:00+00:00,-0.544,2.086,10.986
2026-03-01T02:20:00+00:00,-0.554,2.076,11.01
2026-03-01T02:25:00+00:00,-0.51,2.064,11.016
2026-03-01T02:30:00+00:00,-0.603,1.987,10.953
2026-03-01T02:35:00+00:00,-0.617,2.007,10.822
2026-03-01T02:40:00+00:00,-0.598,1.993,10.798
2026-03-01T02:45:00+00:00,-0.602,1.97,10.808
2026-03-01T02:50:00+00:00,-0.611,1.969,10.81
2026-03-01T02:55:00+00:00,-0.63,1.926,10.823
2026-03-01T03:00:00+00:00,-0.603,1.94,10.838
2026-03-01T03:05:00+00:00,-0.582,1.945,10.822
2026-03-01T03:10:00+00:00,-0.592,1.945,10.806
2026-03-01T03:15:00+00:00,-0.582,1.914,10.828
2026-03-01T03:20:00+00:00,-0.594,1.88,10.844
2026-03-01T03:25:00+00:00,-0.582,1.887,10.837
2026-03-01T03:30:00+00:00,-0.603,1.868,10.916
2026-03-01T03:35:00+00:00,-0.586,1.879,10.874
2026-03-01T03:40:00+00:00,-0.592,1.846,10.864
2026-03-01T03:45:00+00:00,-0.59,1.84,10.866
2026-03-01T03:50:00+00:00,-0.582,1.848,10.868
2026-03-01T03:55:00+00:00,-0.578,1.838,10.883
2026-03-01T04:00:00+00:00,-0.555,1.814,10.886
2026-03-01T04:05:00+00:00,-0.581,1.812,10.896
2026-03-01T04:10:00+00:00,-0.583,1.816,10.898
2026-03-01T04:15:00+00:00,-0.604,1.789,10.908
2026-03-01T04:20:00+00:00,-0.603,1.783,10.918
2026-03-01T04:25:00+00:00,-0.602,1.76,10.915
2026-03-01T04:30:00+00:00,-0.598,1.759,10.923
2026-03-01T04:35:00+00:00,-0.604,1.759,10.922
2026-03-01T04:40:00+00:00,-0.599,1.762,10.912
2026-03-01T04:45:00+00:00,-0.612,1.718,10.918
2026-03-01T04:50:00+00:00,-0.6,1.735,10.91
2026-03-01T04:55:00+00:00,-0.606,1.72,10.889
2026-03-01T05:00:00+00:00,-0.603,1.729,10.88
2026-03-01T05:05:00+00:00,-0.599,1.678,10.874
2026-03-01T05:10:00+00:00,-0.604,1.694,10.888
2026-03-01T05:15:00+00:00,-0.599,1.683,10.894
2026-03-01T05:20:00+00:00,-0.618,1.662,10.908
2026-03-01T05:25:00+00:00,-0.625,1.658,10.928
2026-03-01T05:30:00+00:00,-0.59,1.658,10.928
2026-03-01T05:35:00+00:00,-0.618,1.636,10.922
2026-03-01T05:40:00+00:00,-0.56,1.666,10.908
2026-03-01T05:45:00+00:00,-0.584,1.656,10.912
2026-03-01T05:50:00+00:00,-0.616,1.649,10.91
2026-03-01T05:55:00+00:00,-0.637,1.67,10.914
2026-03-01T06:00:00+00:00,-0.636,1.712,10.907
2026-03-01T06:05:00+00:00,-0.632,1.711,10.859
2026-03-01T06:10:00+00:00,-0.635,1.713,10.836
2026-03-01T06:15:00+00:00,-0.627,1.747,10.835
2026-03-01T06:20:00+00:00,-0.623,1.735,10.849
2026-03-01T06:25:00+00:00,-0.625,1.76,10.852
2026-03-01T06:30:00+00:00,-0.635,1.774,10.855
2026-03-01T06:35:00+00:00,-0.637,1.82,10.825
2026-03-01T06:40:00+00:00,-0.63,1.842,10.796
2026-03-01T06:45:00+00:00,-0.64,1.84,10.806
2026-03-01T06:50:00+00:00,-0.633,1.857,10.804
2026-03-01T06:55:00+00:00,-0.617,1.926,10.77
2026-03-01T07:00:00+00:00,-0.597,1.89,10.809
2026-03-01T07:05:00+00:00,-0.586,2.001,10.808
2026-03-01T07:10:00+00:00,-0.578,2.065,10.934
2026-03-01T07:15:00+00:00,-0.568,2.067,11.012
2026-03-01T07:20:00+00:00,-0.584,2.122,11.012
2026-03-01T07:25:00+00:00,-0.574,2.15,10.906
2026-03-01T07:30:00+00:00,-0.572,2.2,10.894
2026-03-01T07:35:00+00:00,-0.57,2.214,10.863
2026-03-01T07:40:00+00:00,-0.571,2.254,10.858
2026-03-01T07:45:00+00:00,-0.576,2.272,10.87
2026-03-01T07:50:00+00:00,-0.576,2.289,10.843
2026-03-01T07:55:00+00:00,-0.585,2.367,10.822
2026-03-01T08:00:00+00:00,-0.587,2.398,10.841
2026-03-01T08:05:00+00:00,-0.597,2.479,10.824
2026-03-01T08:10:00+00:00,-0.574,2.506,10.816
2026-03-01T08:15:00+00:00,-0.538,2.558,10.802
2026-03-01T08:20:00+00:00,-0.51,2.625,10.808
2026-03-01T08:25:00+00:00,-0.535,2.69,10.794
2026-03-01T08:30:00+00:00,-0.552,2.671,10.781
2026-03-01T08:35:00+00:00,-0.562,2.596,10.776
2026-03-01T08:40:00+00:00,-0.588,2.602,10.78
2026-03-01T08:45:00+00:00,-0.561,2.672,10.78
2026-03-01T08:50:00+00:00,-0.601,2.722,10.763
2026-03-01T08:55:00+00:00,-0.602,2.67,10.759
2026-03-01T09:00:00+00:00,-0.595,2.786,10.814
2026-03-01T09:05:00+00:00,-0.578,2.781,10.926
2026-03-01T09:10:00+00:00,-0.61,2.894,10.942
2026-03-01T09:15:00+00:00,-0.601,2.958,10.95
2026-03-01T09:20:00+00:00,-0.593,2.981,10.938
2026-03-01T09:25:00+00:00,-0.583,2.984,10.943
2026-03-01T09:30:00+00:00,-0.59,2.993,10.938
2026-03-01T09:35:00+00:00,-0.597,3.081,10.926
2026-03-01T09:40:00+00:00,-0.575,3.012,10.934
2026-03-01T09:45:00+00:00,-0.532,3.064,10.926
2026-03-01T09:50:00+00:00,-0.536,3.036,10.928
2026-03-01T09:55:00+00:00,-0.562,3.0,10.913
2026-03-01T10:00:00+00:00,-0.582,2.982,10.92
2026-03-01T10:05:00+00:00,-0.571,2.906,10.924
2026-03-01T10:10:00+00:00,-0.572,2.988,10.924
2026-03-01T10:15:00+00:00,-0.558,2.968,10.916
2026-03-01T10:20:00+00:00,-0.519,3.088,10.916
2026-03-01T10:25:00+00:00,-0.498,3.102,10.912
2026-03-01T10:30:00+00:00,-0.475,3.16,10.91
2026-03-01T10:35:00+00:00,-0.46,3.222,10.908
2026-03-01T10:40:00+00:00,-0.464,3.209,10.897
2026-03-01T10:45:00+00:00,-0.486,3.13,10.892
2026-03-01T10:50:00+00:00,-0.498,3.131,10.903
2026-03-01T10:55:00+00:00,-0.465,3.23,10.895
2026-03-01T11:00:00+00:00,-0.46,3.24,10.814
2026-03-01T11:05:00+00:00,-0.502,3.183,10.76
2026-03-01T11:10:00+00:00,-0.511,3.22,10.804
2026-03-01T11:15:00+00:00,-0.498,3.267,10.798
2026-03-01T11:20:00+00:00,-0.496,3.309,10.827
2026-03-01T11:25:00+00:00,-0.512,3.294,10.849
2026-03-01T11:30:00+00:00,-0.508,3.314,10.853
2026-03-01T11:35:00+00:00,-0.469,3.284,10.854
2026-03-01T11:40:00+00:00,-0.469,3.272,10.86
2026-03-01T11:45:00+00:00,-0.454,3.321,10.87
2026-03-01T11:50:00+00:00,-0.436,3.329,10.866
2026-03-01T11:55:00+00:00,-0.48,3.318,10.861
2026-03-01T12:00:00+00:00,-0.461,3.383,10.852
2026-03-01T12:05:00+00:00,-0.459,3.367,10.856
2026-03-01T12:10:00+00:00,-0.416,3.322,10.866
2026-03-01T12:15:00+00:00,-0.414,3.182,10.875
2026-03-01T12:20:00+00:00,-0.408,3.208,10.883
2026-03-01T12:25:00+00:00,-0.44,3.186,10.89
2026-03-01T12:30:00+00:00,-0.42,3.21,10.903
2026-03-01T12:35:00+00:00,-0.416,3.326,10.897
2026-03-01T12:40:00+00:00,-0.44,3.364,10.882
2026-03-01T12:45:00+00:00,-0.434,3.372,10.87
2026-03-01T12:50:00+00:00,-0.426,3.36,10.874
2026-03-01T12:55:00+00:00,-0.436,3.342,10.872
2026-03-01T13:00:00+00:00,-0.464,3.383,10.89
2026-03-01T13:05:00+00:00,-0.461,3.406,10.889
2026-03-01T13:10:00+00:00,-0.466,3.428,10.9
2026-03-01T13:15:00+00:00,-0.47,3.399,10.898
2026-03-01T13:20:00+00:00,-0.455,3.344,10.904
2026-03-01T13:25:00+00:00,-0.462,3.293,10.91
2026-03-01T13:30:00+00:00,-0.468,3.366,10.906
2026-03-01T13:35:00+00:00,-0.452,3.458,10.904
2026-03-01T13:40:00+00:00,-0.459,3.489,10.904
2026-03-01T13:45:00+00:00,-0.463,3.415,10.906
2026-03-01T13:50:00+00:00,-0.453,3.425,10.915
2026-03-01T13:55:00+00:00,-0.454,3.402,10.922
2026-03-01T14:00:00+00:00,-0.439,3.4,10.922
2026-03-01T14:05:00+00:00,-0.43,3.41,10.92
2026-03-01T14:10:00+00:00,-0.407,3.434,10.923
2026-03-01T14:15:00+00:00,-0.395,3.453,10.924
2026-03-01T14:20:00+00:00,-0.436,3.444,10.926
2026-03-01T14:25:00+00:00,-0.459,3.454,10.932
2026-03-01T14:30:00+00:00,-0.447,3.397,10.936
2026-03-01T14:35:00+00:00,-0.452,3.421,10.933
2026-03-01T14:40:00+00:00,-0.446,3.416,10.936
2026-03-01T14:45:00+00:00,-0.458,3.395,10.936
2026-03-01T14:50:00+00:00,-0.442,3.45,10.926
2026-03-01T14:55:00+00:00,-0.466,3.481,10.913
2026-03-01T15:00:00+00:00,-0.499,3.48,10.912
2026-03-01T15:05:00+00:00,-0.504,3.466,10.894
2026-03-01T15:10:00+00:00,-0.501,3.492,10.884
2026-03-01T15:15:00+00:00,-0.49,3.464,10.876
2026-03-01T15:20:00+00:00,-0.5,3.466,10.846
2026-03-01T15:25:00+00:00,-0.439,3.474,10.778
2026-03-01T15:30:00+00:00,-0.536,3.531,10.821
2026-03-01T15:35:00+00:00,-0.533,3.512,10.822
2026-03-01T15:40:00+00:00,-0.487,3.564,10.82
2026-03-01T15:45:00+00:00,-0.52,3.668,10.826
2026-03-01T15:50:00+00:00,-0.474,3.716,10.964
2026-03-01T15:55:00+00:00,-0.503,3.799,10.959
2026-03-01T16:00:00+00:00,-0.491,3.782,10.958
2026-03-01T16:05:00+00:00,-0.532,3.838,10.948
2026-03-01T16:10:00+00:00,-0.554,3.903,11.027
2026-03-01T16:15:00+00:00,-0.452,3.868,10.99
2026-03-01T16:20:00+00:00,-0.441,3.891,10.98
2026-03-01T16:25:00+00:00,-0.449,3.958,10.942
2026-03-01T16:30:00+00:00,-0.445,3.947,10.939
2026-03-01T16:35:00+00:00,-0.449,4.05,10.932
2026-03-01T16:40:00+00:00,-0.468,4.132,10.932
2026-03-01T16:45:00+00:00,-0.454,4.172,10.932
2026-03-01T16:50:00+00:00,-0.491,4.243,10.889
2026-03-01T16:55:00+00:00,-0.524,4.236,10.854
2026-03-01T17:00:00+00:00,-0.524,4.286,10.856
2026-03-01T17:05:00+00:00,-0.473,4.296,10.817
2026-03-01T17:10:00+00:00,-0.473,4.284,10.848
2026-03-01T17:15:00+00:00,-0.489,4.259,10.843
2026-03-01T17:20:00+00:00,-0.476,4.256,10.834
2026-03-01T17:25:00+00:00,-0.49,4.322,10.825
2026-03-01T17:30:00+00:00,-0.472,4.362,10.814
2026-03-01T17:35:00+00:00,-0.471,4.357,10.796
2026-03-01T17:40:00+00:00,-0.474,4.406,10.824
2026-03-01T17:45:00+00:00,-0.485,4.36,10.844
2026-03-01T17:50:00+00:00,-0.484,4.317,10.866
2026-03-01T17:55:00+00:00,-0.553,4.337,10.864
2026-03-01T18:00:00+00:00,-0.575,4.354,10.898
2026-03-01T18:05:00+00:00,-0.544,4.428,10.921
2026-03-01T18:10:00+00:00,-0.563,4.396,10.896
2026-03-01T18:15:00+00:00,-0.541,4.32,10.844
2026-03-01T18:20:00+00:00,-0.528,4.217,10.858
2026-03-01T18:25:00+00:00,-0.526,4.222,10.87
2026-03-01T18:30:00+00:00,-0.544,4.184,10.904
2026-03-01T18:35:00+00:00,-0.566,4.137,10.896
2026-03-01T18:40:00+00:00,-0.544,4.102,10.817
2026-03-01T18:45:00+00:00,-0.512,4.114,10.792
2026-03-01T18:50:00+00:00,-0.477,4.14,10.775
2026-03-01T18:55:00+00:00,-0.504,4.081,10.78
2026-03-01T19:00:00+00:00,-0.55,4.003,10.796
2026-03-01T19:05:00+00:00,-0.56,3.926,10.806
2026-03-01T19:10:00+00:00,-0.583,3.834,10.824
2026-03-01T19:15:00+00:00,-0.551,3.83,10.836
2026-03-01T19:20:00+00:00,-0.574,3.771,10.864
2026-03-01T19:25:00+00:00,-0.55,3.742,10.872
2026-03-01T19:30:00+00:00,-0.547,3.69,10.888
2026-03-01T19:35:00+00:00,-0.585,3.615,10.906
2026-03-01T19:40:00+00:00,-0.631,3.544,10.932
2026-03-01T19:45:00+00:00,-0.622,3.576,10.933
2026-03-01T19:50:00+00:00,-0.604,3.512,10.95
2026-03-01T19:55:00+00:00,-0.602,3.541,10.984
2026-03-01T20:00:00+00:00,-0.584,3.425,10.996
2026-03-01T20:05:00+00:00,-0.572,3.367,10.976
2026-03-01T20:10:00+00:00,-0.578,3.274,10.985
