ValueDate,Current Inst,Volts Inst
2026-02-26T13:20:00+00:00,206.986,11.093
2026-02-26T13:25:00+00:00,201.578,11.104
2026-02-26T13:30:00+00:00,194.556,11.088
2026-02-26T13:35:00+00:00,189.614,11.097
2026-02-26T13:40:00+00:00,192.77,11.094
2026-02-26T13:45:00+00:00,198.02,11.073
2026-02-26T13:50:00+00:00,198.576,11.065
2026-02-26T13:55:00+00:00,198.433,11.094
2026-02-26T14:00:00+00:00,200.726,11.072
2026-02-26T14:05:00+00:00,200.329,11.065
2026-02-26T14:10:00+00:00,201.832,11.062
2026-02-26T14:15:00+00:00,202.376,11.062
2026-02-26T14:20:00+00:00,200.602,11.082
2026-02-26T14:25:00+00:00,198.611,11.085
2026-02-26T14:30:00+00:00,198.456,11.074
2026-02-26T14:35:00+00:00,195.99,11.075
2026-02-26T14:40:00+00:00,196.747,11.08
2026-02-26T14:45:00+00:00,196.709,11.081
2026-02-26T14:50:00+00:00,197.735,11.09
2026-02-26T14:55:00+00:00,197.253,11.098
2026-02-26T15:00:00+00:00,198.472,11.142
2026-02-26T15:05:00+00:00,198.167,11.11
2026-02-26T15:10:00+00:00,193.475,11.05
2026-02-26T15:15:00+00:00,196.462,11.049
2026-02-26T15:20:00+00:00,197.292,11.056
2026-02-26T15:25:00+00:00,197.461,11.05
2026-02-26T15:30:00+00:00,199.423,11.046
2026-02-26T15:35:00+00:00,201.932,10.964
2026-02-26T15:40:00+00:00,202.936,10.932
2026-02-26T15:45:00+00:00,205.039,10.925
2026-02-26T15:50:00+00:00,208.315,10.912
2026-02-26T15:55:00+00:00,212.874,10.909
2026-02-26T16:00:00+00:00,214.971,10.889
2026-02-26T16:05:00+00:00,213.88,11.046
2026-02-26T16:10:00+00:00,214.104,11.104
2026-02-26T16:15:00+00:00,217.643,11.098
2026-02-26T16:20:00+00:00,213.998,11.094
2026-02-26T16:25:00+00:00,212.498,11.092
2026-02-26T16:30:00+00:00,215.235,11.092
2026-02-26T16:35:00+00:00,214.654,11.077
2026-02-26T16:40:00+00:00,214.967,11.06
2026-02-26T16:45:00+00:00,219.22,11.031
2026-02-26T16:50:00+00:00,220.735,11.002
2026-02-26T16:55:00+00:00,225.299,10.976
2026-02-26T17:00:00+00:00,225.467,10.977
2026-02-26T17:05:00+00:00,228.404,10.977
2026-02-26T17:10:00+00:00,230.145,10.988
2026-02-26T17:15:00+00:00,228.151,10.976
2026-02-26T17:20:00+00:00,233.93,10.952
2026-02-26T17:25:00+00:00,233.559,10.958
2026-02-26T17:30:00+00:00,228.836,10.965
2026-02-26T17:35:00+00:00,230.934,10.952
2026-02-26T17:40:00+00:00,227.418,10.946
2026-02-26T17:45:00+00:00,229.808,10.95
2026-02-26T17:50:00+00:00,232.928,11.026
2026-02-26T17:55:00+00:00,236.096,11.126
2026-02-26T18:00:00+00:00,237.466,11.144
2026-02-26T18:05:00+00:00,235.418,11.153
2026-02-26T18:10:00+00:00,236.45,11.138
2026-02-26T18:15:00+00:00,239.297,11.154
2026-02-26T18:20:00+00:00,237.41,11.086
2026-02-26T18:25:00+00:00,234.892,11.099
2026-02-26T18:30:00+00:00,233.49,11.099
2026-02-26T18:35:00+00:00,229.917,11.02
2026-02-26T18:40:00+00:00,228.472,11.001
2026-02-26T18:45:00+00:00,231.291,11.012
2026-02-26T18:50:00+00:00,225.336,11.027
2026-02-26T18:55:00+00:00,221.686,11.046
2026-02-26T19:00:00+00:00,222.23,11.046
2026-02-26T19:05:00+00:00,223.44,11.008
2026-02-26T19:10:00+00:00,224.48,10.986
2026-02-26T19:15:00+00:00,221.1,10.986
2026-02-26T19:20:00+00:00,222.976,10.989
2026-02-26T19:25:00+00:00,223.091,11.0
2026-02-26T19:30:00+00:00,221.276,11.035
2026-02-26T19:35:00+00:00,216.627,11.105
2026-02-26T19:40:00+00:00,215.976,11.123
2026-02-26T19:45:00+00:00,214.876,11.098
2026-02-26T19:50:00+00:00,210.892,11.079
2026-02-26T19:55:00+00:00,207.864,11.087
2026-02-26T20:00:00+00:00,206.419,11.1
2026-02-26T20:05:00+00:00,203.456,11.105
2026-02-26T20:10:00+00:00,203.269,11.12
2026-02-26T20:15:00+00:00,199.448,11.14
2026-02-26T20:20:00+00:00,198.251,11.157
2026-02-26T20:25:00+00:00,197.568,11.18
2026-02-26T20:30:00+00:00,197.358,11.098
2026-02-26T20:35:00+00:00,194.864,11.086
2026-02-26T20:40:00+00:00,194.854,11.008
2026-02-26T20:45:00+00:00,194.15,11.042
2026-02-26T20:50:00+00:00,190.798,11.111
2026-02-26T20:55:00+00:00,192.178,11.13
2026-02-26T21:00:00+00:00,192.105,11.154
2026-02-26T21:05:00+00:00,192.196,11.154
2026-02-26T21:10:00+00:00,191.081,11.169
2026-02-26T21:15:00+00:00,188.717,11.185
2026-02-26T21:20:00+00:00,186.644,11.15
2026-02-26T21:25:00+00:00,183.841,11.133
2026-02-26T21:30:00+00:00,181.056,11.112
2026-02-26T21:35:00+00:00,182.64,11.054
2026-02-26T21:40:00+00:00,183.305,11.062
2026-02-26T21:45:00+00:00,181.01,11.101
2026-02-26T21:50:00+00:00,179.914,11.102
2026-02-26T21:55:00+00:00,176.766,11.108
2026-02-26T22:00:00+00:00,171.231,11.12
2026-02-26T22:05:00+00:00,172.746,11.124
2026-02-26T22:10:00+00:00,167.388,11.128
2026-02-26T22:15:00+00:00,167.308,11.158
2026-02-26T22:20:00+00:00,164.341,11.134
