SETT_DATE,SETT_PERIOD,Energy Imbalance,Frequency Control,Positive Reserve,Constraints,Negative Reserve,Other
2024-04-07,9,2053.436,376.812,0.0,204229.17175212363,180.92003227570223,16050.405215600673
2024-04-07,10,190.887,0.0,0.0,205810.6687596206,45.40262462854493,16166.24761575084
2024-04-07,11,431.73,0.0,0.0,205831.0,276.123,13381.913
2024-04-07,12,3076.692,0.0,0.0,209463.6437817442,171.1398386762642,21252.994379579523
2024-04-07,13,4964.6,0.0,0.0,213966.403,8.259,20335.594
2024-04-07,14,5507.368,0.0,61491.6,158284.461,0.0,19014.75
2024-04-07,15,6822.654,0.0,40081.9,177081.085,29.177,28771.97
2024-04-07,16,8509.352,0.0,0.0,191996.596,0.0,29276.757
2024-04-07,17,19378.409,0.0,0.0,164806.537,-29.352,17451.177
2024-04-07,18,10137.904,0.0,0.0,148613.279,-54.487,12569.733
2024-04-07,19,18282.745,0.0,0.0,135420.242,18.452,2796.899
2024-04-07,20,13531.478,0.0,0.0,133281.852,-2.102,3806.187
2024-04-07,21,20118.438,0.0,30645.434,102207.45327266866,29.942186586070463,4621.733540745264
