ValueDate,Current Inst,MVA Inst,MVAr Inst,Volts Inst
2026-03-02T06:30:00+00:00,303.784,17.298,-17.3,32.858
2026-03-02T06:35:00+00:00,314.866,17.896,-17.898,32.828
2026-03-02T06:40:00+00:00,323.137,18.384,-18.38,32.844
2026-03-02T06:45:00+00:00,325.61,18.532,-18.531,32.887
2026-03-02T06:50:00+00:00,330.655,18.809,-18.81,32.842
2026-03-02T06:55:00+00:00,337.902,19.206,-19.202,32.847
2026-03-02T07:00:00+00:00,341.72,19.444,-19.443,32.844
2026-03-02T07:05:00+00:00,352.117,19.968,-19.966,32.74
2026-03-02T07:10:00+00:00,357.994,20.468,-20.468,33.019
2026-03-02T07:15:00+00:00,360.496,20.662,-20.662,33.078
2026-03-02T07:20:00+00:00,361.414,20.684,-20.687,33.027
2026-03-02T07:25:00+00:00,364.198,20.816,-20.816,33.016
2026-03-02T07:30:00+00:00,360.698,20.617,-20.617,32.996
2026-03-02T07:35:00+00:00,359.346,20.516,-20.516,32.958
2026-03-02T07:40:00+00:00,361.683,20.666,-20.665,32.975
2026-03-02T07:45:00+00:00,350.644,20.101,-20.1,33.092
2026-03-02T07:50:00+00:00,342.104,19.605,-19.606,33.071
2026-03-02T07:55:00+00:00,345.184,19.754,-19.754,33.021
2026-03-02T08:00:00+00:00,346.62,19.799,-19.8,32.965
2026-03-02T08:05:00+00:00,356.09,20.247,-20.245,32.81
2026-03-02T08:10:00+00:00,361.734,20.468,-20.468,32.674
2026-03-02T08:15:00+00:00,367.905,20.784,-20.783,32.66
2026-03-02T08:20:00+00:00,362.196,20.509,-20.508,32.686
2026-03-02T08:25:00+00:00,357.084,20.225,-20.223,32.709
2026-03-02T08:30:00+00:00,356.224,20.206,-20.205,32.723
2026-03-02T08:35:00+00:00,355.863,20.143,-20.14,32.671
2026-03-02T08:40:00+00:00,358.028,20.266,-20.264,32.671
2026-03-02T08:45:00+00:00,352.922,19.987,-19.983,32.713
2026-03-02T08:50:00+00:00,353.052,19.994,-19.989,32.726
2026-03-02T08:55:00+00:00,351.429,19.914,-19.911,32.734
2026-03-02T09:00:00+00:00,343.427,19.478,-19.479,32.769
2026-03-02T09:05:00+00:00,338.546,19.315,-19.314,32.937
2026-03-02T09:10:00+00:00,331.454,18.97,-18.97,33.057
2026-03-02T09:15:00+00:00,321.684,18.406,-18.406,33.029
2026-03-02T09:20:00+00:00,315.231,18.027,-18.026,33.022
2026-03-02T09:25:00+00:00,317.148,18.124,-18.124,32.988
2026-03-02T09:30:00+00:00,301.238,17.254,-17.254,33.084
2026-03-02T09:35:00+00:00,302.418,17.432,-17.432,33.284
2026-03-02T09:40:00+00:00,296.436,17.05,-17.05,33.206
2026-03-02T09:45:00+00:00,290.578,16.726,-16.727,33.255
2026-03-02T09:50:00+00:00,289.388,16.658,-16.657,33.257
2026-03-02T09:55:00+00:00,277.816,16.003,-16.003,33.246
2026-03-02T10:00:00+00:00,267.516,15.396,-15.394,33.208
2026-03-02T10:05:00+00:00,271.916,15.644,-15.644,33.184
2026-03-02T10:10:00+00:00,267.018,15.365,-15.365,33.22
2026-03-02T10:15:00+00:00,265.703,15.288,-15.289,33.256
2026-03-02T10:20:00+00:00,272.252,15.698,-15.698,33.293
2026-03-02T10:25:00+00:00,281.844,16.258,-16.257,33.328
2026-03-02T10:30:00+00:00,273.12,15.754,-15.754,33.308
2026-03-02T10:35:00+00:00,278.082,15.739,-15.738,32.664
2026-03-02T10:40:00+00:00,283.946,16.042,-16.042,32.61
2026-03-02T10:45:00+00:00,273.09,15.439,-15.44,32.626
2026-03-02T10:50:00+00:00,257.481,14.552,-14.552,32.636
2026-03-02T10:55:00+00:00,258.746,14.631,-14.631,32.666
2026-03-02T11:00:00+00:00,256.493,14.505,-14.506,32.678
2026-03-02T11:05:00+00:00,249.654,14.093,-14.094,32.574
2026-03-02T11:10:00+00:00,251.422,14.236,-14.236,32.694
2026-03-02T11:15:00+00:00,273.202,15.529,-15.529,32.836
2026-03-02T11:20:00+00:00,281.625,16.022,-16.022,32.841
2026-03-02T11:25:00+00:00,276.18,15.705,-15.704,32.856
2026-03-02T11:30:00+00:00,272.677,15.561,-15.563,32.957
2026-03-02T11:35:00+00:00,259.648,14.804,-14.804,32.904
2026-03-02T11:40:00+00:00,272.148,15.515,-15.516,32.906
2026-03-02T11:45:00+00:00,276.556,15.739,-15.739,32.846
2026-03-02T11:50:00+00:00,280.002,15.949,-15.948,32.888
2026-03-02T11:55:00+00:00,283.195,16.144,-16.144,32.918
2026-03-02T12:00:00+00:00,279.278,15.934,-15.936,32.961
2026-03-02T12:05:00+00:00,260.25,14.842,-14.843,32.924
2026-03-02T12:10:00+00:00,254.962,14.532,-14.532,32.915
2026-03-02T12:15:00+00:00,232.155,13.242,-13.242,32.928
2026-03-02T12:20:00+00:00,233.412,13.322,-13.321,32.992
2026-03-02T12:25:00+00:00,238.791,13.676,-13.674,33.089
2026-03-02T12:30:00+00:00,235.088,13.506,-13.506,33.198
2026-03-02T12:35:00+00:00,266.874,15.381,-15.382,33.252
2026-03-02T12:40:00+00:00,243.486,14.04,-14.04,33.274
2026-03-02T12:45:00+00:00,251.119,14.47,-14.47,33.282
2026-03-02T12:50:00+00:00,252.453,14.556,-14.557,33.293
2026-03-02T12:55:00+00:00,229.132,13.222,-13.221,33.281
2026-03-02T13:00:00+00:00,242.463,14.032,-14.032,33.433
2026-03-02T13:05:00+00:00,213.625,12.349,-12.349,33.362
2026-03-02T13:10:00+00:00,223.27,12.866,-12.866,33.296
2026-03-02T13:15:00+00:00,218.142,12.584,-12.584,33.338
2026-03-02T13:20:00+00:00,236.514,13.622,-13.622,33.224
2026-03-02T13:25:00+00:00,258.315,14.846,-14.846,33.201
2026-03-02T13:30:00+00:00,271.664,15.626,-15.626,33.19
2026-03-02T13:35:00+00:00,263.169,15.112,-15.112,33.153
2026-03-02T13:40:00+00:00,254.786,14.61,-14.61,33.089
2026-03-02T13:45:00+00:00,283.737,16.226,-16.226,33.02
2026-03-02T13:50:00+00:00,285.951,16.336,-16.336,32.96
2026-03-02T13:55:00+00:00,293.743,16.763,-16.76,32.965
2026-03-02T14:00:00+00:00,282.76,16.151,-16.152,32.962
2026-03-02T14:05:00+00:00,278.236,15.919,-15.92,33.016
2026-03-02T14:10:00+00:00,270.304,15.454,-15.454,33.004
2026-03-02T14:15:00+00:00,283.787,16.211,-16.212,32.994
2026-03-02T14:20:00+00:00,285.706,16.345,-16.346,33.022
2026-03-02T14:25:00+00:00,287.891,16.474,-16.474,33.019
2026-03-02T14:30:00+00:00,289.058,16.541,-16.542,33.024
2026-03-02T14:35:00+00:00,301.889,17.282,-17.283,33.054
2026-03-02T14:40:00+00:00,291.297,16.684,-16.683,33.052
2026-03-02T14:45:00+00:00,287.735,16.458,-16.457,33.021
2026-03-02T14:50:00+00:00,255.378,14.62,-14.62,33.042
2026-03-02T14:55:00+00:00,251.522,14.4,-14.399,33.09
2026-03-02T15:00:00+00:00,266.98,15.311,-15.31,33.118
2026-03-02T15:05:00+00:00,258.283,14.796,-14.795,33.072
2026-03-02T15:10:00+00:00,259.279,14.858,-14.856,33.078
2026-03-02T15:15:00+00:00,272.9,15.622,-15.622,33.058
2026-03-02T15:20:00+00:00,282.162,16.152,-16.151,33.056
2026-03-02T15:25:00+00:00,296.206,17.007,-17.006,33.134
2026-03-02T15:30:00+00:00,302.038,17.318,-17.319,33.086
2026-03-02T15:35:00+00:00,304.484,17.476,-17.477,33.134
2026-03-02T15:40:00+00:00,307.021,17.596,-17.597,33.098
2026-03-02T15:45:00+00:00,307.356,17.583,-17.584,33.004
2026-03-02T15:50:00+00:00,323.586,18.474,-18.475,32.956
2026-03-02T15:55:00+00:00,348.978,19.93,-19.928,32.978
2026-03-02T16:00:00+00:00,363.078,20.714,-20.714,32.956
2026-03-02T16:05:00+00:00,366.018,20.868,-20.871,32.907
2026-03-02T16:10:00+00:00,366.503,20.908,-20.91,32.926
2026-03-02T16:15:00+00:00,368.454,20.996,-20.998,32.9
2026-03-02T16:20:00+00:00,372.548,21.198,-21.196,32.829
2026-03-02T16:25:00+00:00,376.954,21.443,-21.44,32.852
2026-03-02T16:30:00+00:00,380.544,21.659,-21.656,32.849
2026-03-02T16:35:00+00:00,389.63,22.126,-22.128,32.81
2026-03-02T16:40:00+00:00,396.014,22.47,-22.472,32.754
2026-03-02T16:45:00+00:00,400.213,22.751,-22.752,32.8
2026-03-02T16:50:00+00:00,407.528,23.119,-23.118,32.781
2026-03-02T16:55:00+00:00,412.41,23.422,-23.42,32.838
2026-03-02T17:00:00+00:00,416.051,23.747,-23.748,32.963
2026-03-02T17:05:00+00:00,423.432,24.187,-24.185,32.999
2026-03-02T17:10:00+00:00,426.675,24.496,-24.498,33.144
2026-03-02T17:15:00+00:00,430.21,24.622,-24.623,33.034
2026-03-02T17:20:00+00:00,434.136,24.832,-24.83,33.012
2026-03-02T17:25:00+00:00,440.352,25.13,-25.13,32.93
2026-03-02T17:30:00+00:00,446.578,25.455,-25.455,32.881
2026-03-02T17:35:00+00:00,451.509,25.686,-25.686,32.838
2026-03-02T17:40:00+00:00,454.414,25.83,-25.828,32.833
2026-03-02T17:45:00+00:00,456.348,25.93,-25.927,32.786
2026-03-02T17:50:00+00:00,463.598,26.315,-26.315,32.776
2026-03-02T17:55:00+00:00,466.965,26.553,-26.554,32.852
2026-03-02T18:00:00+00:00,467.188,26.602,-26.601,32.88
2026-03-02T18:05:00+00:00,467.491,26.588,-26.588,32.842
2026-03-02T18:10:00+00:00,467.411,26.572,-26.574,32.845
2026-03-02T18:15:00+00:00,468.611,26.608,-26.612,32.798
2026-03-02T18:20:00+00:00,472.116,26.833,-26.836,32.811
2026-03-02T18:25:00+00:00,474.96,26.998,-27.001,32.834
2026-03-02T18:30:00+00:00,472.514,26.852,-26.854,32.796
2026-03-02T18:35:00+00:00,469.972,26.735,-26.735,32.85
2026-03-02T18:40:00+00:00,470.64,26.794,-26.79,32.892
2026-03-02T18:45:00+00:00,467.888,26.664,-26.662,32.933
2026-03-02T18:50:00+00:00,461.588,26.388,-26.388,33.018
2026-03-02T18:55:00+00:00,457.708,26.186,-26.186,33.042
2026-03-02T19:00:00+00:00,451.938,25.894,-25.894,33.096
2026-03-02T19:05:00+00:00,451.38,25.861,-25.861,33.065
2026-03-02T19:10:00+00:00,450.406,25.77,-25.77,33.056
2026-03-02T19:15:00+00:00,448.634,25.684,-25.683,33.084
2026-03-02T19:20:00+00:00,445.175,25.53,-25.532,33.124
2026-03-02T19:25:00+00:00,441.458,25.348,-25.35,33.176
2026-03-02T19:30:00+00:00,437.043,25.149,-25.152,33.225
2026-03-02T19:35:00+00:00,427.154,24.594,-24.594,33.236
2026-03-02T19:40:00+00:00,424.408,24.349,-24.348,33.138
2026-03-02T19:45:00+00:00,421.112,24.194,-24.193,33.182
2026-03-02T19:50:00+00:00,415.536,23.9,-23.902,33.219
2026-03-02T19:55:00+00:00,416.174,23.954,-23.954,33.244
2026-03-02T20:00:00+00:00,413.934,23.822,-23.822,33.237
2026-03-02T20:05:00+00:00,413.27,23.844,-23.844,33.282
2026-03-02T20:10:00+00:00,402.563,23.26,-23.261,33.348
2026-03-02T20:15:00+00:00,398.53,22.78,-22.78,32.974
2026-03-02T20:20:00+00:00,394.988,22.492,-22.496,32.865
2026-03-02T20:25:00+00:00,390.102,22.227,-22.23,32.88
2026-03-02T20:30:00+00:00,387.443,22.017,-22.02,32.835
2026-03-02T20:35:00+00:00,387.712,22.156,-22.152,33.008
2026-03-02T20:40:00+00:00,380.788,21.748,-21.748,32.984
2026-03-02T20:45:00+00:00,377.489,21.538,-21.537,32.939
2026-03-02T20:50:00+00:00,373.649,21.309,-21.309,32.93
2026-03-02T20:55:00+00:00,369.052,21.084,-21.082,32.985
2026-03-02T21:00:00+00:00,366.096,20.95,-20.95,33.069
2026-03-02T21:05:00+00:00,361.915,20.758,-20.758,33.134
2026-03-02T21:10:00+00:00,360.369,20.715,-20.716,33.199
2026-03-02T21:15:00+00:00,356.394,20.51,-20.51,33.226
2026-03-02T21:20:00+00:00,348.596,20.103,-20.104,33.31
2026-03-02T21:25:00+00:00,341.192,19.746,-19.747,33.4
2026-03-02T21:30:00+00:00,338.762,19.518,-19.52,33.333
2026-03-02T21:35:00+00:00,335.666,19.322,-19.322,33.19
2026-03-02T21:40:00+00:00,334.227,19.211,-19.212,33.196
2026-03-02T21:45:00+00:00,331.342,19.063,-19.064,33.22
2026-03-02T21:50:00+00:00,328.67,18.891,-18.892,33.243
2026-03-02T21:55:00+00:00,322.389,18.576,-18.576,33.274
2026-03-02T22:00:00+00:00,319.115,18.417,-18.416,33.325
2026-03-02T22:05:00+00:00,314.62,18.176,-18.176,33.368
2026-03-02T22:10:00+00:00,311.006,17.964,-17.965,33.308
2026-03-02T22:15:00+00:00,306.008,17.658,-17.658,33.321
2026-03-02T22:20:00+00:00,300.618,17.391,-17.39,33.38
2026-03-02T22:25:00+00:00,297.444,17.202,-17.2,33.367
2026-03-02T22:30:00+00:00,292.929,16.958,-16.958,33.443
2026-03-02T22:35:00+00:00,294.636,16.956,-16.958,33.252
2026-03-02T22:40:00+00:00,294.608,16.952,-16.953,33.123
2026-03-02T22:45:00+00:00,284.222,16.261,-16.264,33.0
2026-03-02T22:50:00+00:00,281.18,16.071,-16.074,32.987
2026-03-02T22:55:00+00:00,278.09,15.908,-15.908,33.042
2026-03-02T23:00:00+00:00,275.692,15.778,-15.776,33.106
2026-03-02T23:05:00+00:00,275.556,15.754,-15.753,33.03
2026-03-02T23:10:00+00:00,274.838,15.75,-15.749,33.086
2026-03-02T23:15:00+00:00,271.116,15.483,-15.482,32.885
2026-03-02T23:20:00+00:00,271.694,15.31,-15.308,32.538
2026-03-02T23:25:00+00:00,269.476,15.404,-15.406,32.959
2026-03-02T23:30:00+00:00,265.694,15.118,-15.119,32.829
2026-03-02T23:35:00+00:00,268.46,15.272,-15.276,32.815
2026-03-02T23:40:00+00:00,268.955,15.282,-15.286,32.806
2026-03-02T23:45:00+00:00,268.97,15.29,-15.295,32.849
2026-03-02T23:50:00+00:00,265.685,15.134,-15.132,32.852
2026-03-02T23:55:00+00:00,264.412,15.008,-15.006,32.803
2026-03-03T00:00:00+00:00,264.789,15.05,-15.049,32.842
2026-03-03T00:05:00+00:00,284.694,16.17,-16.169,32.814
2026-03-03T00:10:00+00:00,296.565,16.885,-16.883,32.874
2026-03-03T00:15:00+00:00,303.79,17.294,-17.297,32.88
2026-03-03T00:20:00+00:00,304.348,17.328,-17.333,32.912
2026-03-03T00:25:00+00:00,304.523,17.356,-17.359,32.921
2026-03-03T00:30:00+00:00,301.523,17.166,-17.168,32.888
2026-03-03T00:35:00+00:00,307.636,17.515,-17.518,32.829
2026-03-03T00:40:00+00:00,318.232,18.06,-18.062,32.78
2026-03-03T00:45:00+00:00,322.384,18.322,-18.322,32.835
2026-03-03T00:50:00+00:00,319.667,18.224,-18.22,32.854
2026-03-03T00:55:00+00:00,318.559,18.148,-18.146,32.84
2026-03-03T01:00:00+00:00,316.42,18.024,-18.024,32.866
2026-03-03T01:05:00+00:00,319.491,18.158,-18.158,32.811
2026-03-03T01:10:00+00:00,320.566,18.221,-18.22,32.851
2026-03-03T01:15:00+00:00,317.25,18.09,-18.09,32.894
2026-03-03T01:20:00+00:00,314.666,17.934,-17.934,32.898
2026-03-03T01:25:00+00:00,310.112,17.686,-17.687,32.918
2026-03-03T01:30:00+00:00,306.727,17.496,-17.498,32.895
2026-03-03T01:35:00+00:00,308.865,17.598,-17.601,32.892
2026-03-03T01:40:00+00:00,305.524,17.408,-17.412,32.906
2026-03-03T01:45:00+00:00,300.419,17.136,-17.136,32.96
2026-03-03T01:50:00+00:00,298.432,17.045,-17.042,32.978
2026-03-03T01:55:00+00:00,296.822,16.965,-16.961,33.026
2026-03-03T02:00:00+00:00,294.888,16.88,-16.877,33.004
2026-03-03T02:05:00+00:00,296.35,16.937,-16.934,32.98
2026-03-03T02:10:00+00:00,295.862,16.904,-16.9,32.997
2026-03-03T02:15:00+00:00,291.153,16.65,-16.65,33.043
2026-03-03T02:20:00+00:00,288.456,16.512,-16.513,33.045
2026-03-03T02:25:00+00:00,287.526,16.441,-16.443,33.05
2026-03-03T02:30:00+00:00,287.328,16.454,-16.456,33.097
2026-03-03T02:35:00+00:00,285.478,16.385,-16.388,33.11
2026-03-03T02:40:00+00:00,285.473,16.371,-16.374,33.067
2026-03-03T02:45:00+00:00,283.134,16.207,-16.207,33.073
2026-03-03T02:50:00+00:00,282.517,16.166,-16.166,33.099
2026-03-03T02:55:00+00:00,281.206,16.152,-16.151,33.154
2026-03-03T03:00:00+00:00,276.182,15.87,-15.871,33.203
2026-03-03T03:05:00+00:00,278.698,16.0,-16.0,33.15
2026-03-03T03:10:00+00:00,278.136,15.953,-15.952,33.132
2026-03-03T03:15:00+00:00,276.862,15.898,-15.899,33.158
2026-03-03T03:20:00+00:00,274.654,15.778,-15.778,33.186
2026-03-03T03:25:00+00:00,272.072,15.63,-15.628,33.206
2026-03-03T03:30:00+00:00,270.197,15.539,-15.538,33.211
2026-03-03T03:35:00+00:00,267.74,15.415,-15.412,33.262
2026-03-03T03:40:00+00:00,264.46,15.255,-15.255,33.28
2026-03-03T03:45:00+00:00,262.534,15.134,-15.136,33.304
2026-03-03T03:50:00+00:00,263.36,15.182,-15.183,33.32
2026-03-03T03:55:00+00:00,260.518,15.016,-15.016,33.332
2026-03-03T04:00:00+00:00,258.134,14.907,-14.908,33.372
2026-03-03T04:05:00+00:00,254.57,14.733,-14.734,33.376
2026-03-03T04:10:00+00:00,253.713,14.689,-14.689,33.364
2026-03-03T04:15:00+00:00,253.15,14.612,-14.613,33.334
2026-03-03T04:20:00+00:00,252.902,14.594,-14.594,33.347
2026-03-03T04:25:00+00:00,250.041,14.439,-14.439,33.384
2026-03-03T04:30:00+00:00,250.446,14.478,-14.476,33.424
2026-03-03T04:35:00+00:00,251.172,14.526,-14.524,33.38
2026-03-03T04:40:00+00:00,250.428,14.47,-14.469,33.366
2026-03-03T04:45:00+00:00,248.968,14.384,-14.384,33.391
2026-03-03T04:50:00+00:00,249.802,14.46,-14.458,33.402
2026-03-03T04:55:00+00:00,251.035,14.522,-14.521,33.434
2026-03-03T05:00:00+00:00,247.195,14.318,-14.317,33.438
2026-03-03T05:05:00+00:00,250.469,14.45,-14.451,33.254
2026-03-03T05:10:00+00:00,249.998,14.302,-14.301,32.992
2026-03-03T05:15:00+00:00,252.409,14.395,-14.392,32.91
2026-03-03T05:20:00+00:00,252.625,14.414,-14.411,32.916
2026-03-03T05:25:00+00:00,249.586,14.236,-14.233,32.9
2026-03-03T05:30:00+00:00,250.141,14.269,-14.266,32.884
2026-03-03T05:35:00+00:00,255.168,14.528,-14.527,32.875
2026-03-03T05:40:00+00:00,261.456,14.878,-14.878,32.858
2026-03-03T05:45:00+00:00,263.416,15.0,-14.998,32.835
2026-03-03T05:50:00+00:00,263.783,15.023,-15.021,32.817
2026-03-03T05:55:00+00:00,265.548,15.08,-15.08,32.754
2026-03-03T06:00:00+00:00,272.181,15.419,-15.418,32.708
2026-03-03T06:05:00+00:00,284.33,16.037,-16.04,32.568
2026-03-03T06:10:00+00:00,300.035,17.009,-17.006,32.76
2026-03-03T06:15:00+00:00,301.641,17.174,-17.176,32.916
2026-03-03T06:20:00+00:00,306.323,17.498,-17.5,32.959
2026-03-03T06:25:00+00:00,309.17,17.633,-17.635,32.936
2026-03-03T06:30:00+00:00,313.616,17.878,-17.878,32.9
2026-03-03T06:35:00+00:00,325.522,18.527,-18.526,32.838
2026-03-03T06:40:00+00:00,332.232,18.853,-18.854,32.745
2026-03-03T06:45:00+00:00,334.764,19.028,-19.027,32.806
2026-03-03T06:50:00+00:00,339.892,19.286,-19.286,32.732
2026-03-03T06:55:00+00:00,344.952,19.528,-19.532,32.694
2026-03-03T07:00:00+00:00,352.672,19.988,-19.984,32.701
2026-03-03T07:05:00+00:00,356.723,20.206,-20.204,32.712
2026-03-03T07:10:00+00:00,364.594,20.608,-20.609,32.632
2026-03-03T07:15:00+00:00,371.608,20.97,-20.968,32.567
2026-03-03T07:20:00+00:00,375.948,21.308,-21.309,32.772
2026-03-03T07:25:00+00:00,376.988,21.585,-21.586,33.072
2026-03-03T07:30:00+00:00,374.461,21.651,-21.651,33.398
2026-03-03T07:35:00+00:00,377.096,21.826,-21.827,33.487
2026-03-03T07:40:00+00:00,379.666,21.784,-21.786,33.116
2026-03-03T07:45:00+00:00,378.115,21.673,-21.676,33.062
2026-03-03T07:50:00+00:00,381.0,21.781,-21.781,32.986
2026-03-03T07:55:00+00:00,383.28,21.822,-21.822,32.86
2026-03-03T08:00:00+00:00,383.268,21.734,-21.737,32.722
2026-03-03T08:05:00+00:00,390.548,22.094,-22.096,32.687
2026-03-03T08:10:00+00:00,392.986,22.429,-22.431,32.986
2026-03-03T08:15:00+00:00,390.567,22.48,-22.48,33.25
2026-03-03T08:20:00+00:00,390.374,22.504,-22.504,33.315
2026-03-03T08:25:00+00:00,381.432,22.053,-22.054,33.382
2026-03-03T08:30:00+00:00,380.312,22.027,-22.028,33.45
2026-03-03T08:35:00+00:00,380.826,22.07,-22.07,33.49
2026-03-03T08:40:00+00:00,382.474,22.054,-22.054,33.278
2026-03-03T08:45:00+00:00,384.237,21.924,-21.922,32.963
2026-03-03T08:50:00+00:00,388.043,22.15,-22.148,32.962
2026-03-03T08:55:00+00:00,390.195,22.288,-22.286,32.966
2026-03-03T09:00:00+00:00,391.152,22.342,-22.341,32.955
2026-03-03T09:05:00+00:00,394.188,22.513,-22.515,32.962
2026-03-03T09:10:00+00:00,395.605,22.598,-22.6,32.983
2026-03-03T09:15:00+00:00,392.639,22.454,-22.454,33.04
2026-03-03T09:20:00+00:00,390.815,22.358,-22.356,33.009
2026-03-03T09:25:00+00:00,380.142,21.722,-21.722,33.017
2026-03-03T09:30:00+00:00,364.155,20.852,-20.852,33.063
2026-03-03T09:35:00+00:00,355.883,20.373,-20.372,33.022
2026-03-03T09:40:00+00:00,350.704,20.06,-20.06,33.019
2026-03-03T09:45:00+00:00,342.666,19.612,-19.611,33.051
2026-03-03T09:50:00+00:00,341.948,19.574,-19.572,33.024
2026-03-03T09:55:00+00:00,348.898,19.937,-19.937,32.999
2026-03-03T10:00:00+00:00,357.638,20.465,-20.465,33.065
2026-03-03T10:05:00+00:00,355.656,20.373,-20.373,33.076
2026-03-03T10:10:00+00:00,360.862,20.614,-20.614,32.966
2026-03-03T10:15:00+00:00,367.854,20.97,-20.973,32.898
2026-03-03T10:20:00+00:00,367.04,20.916,-20.919,32.902
2026-03-03T10:25:00+00:00,364.896,20.77,-20.771,32.904
2026-03-03T10:30:00+00:00,363.884,20.714,-20.717,32.894
2026-03-03T10:35:00+00:00,366.646,20.87,-20.87,32.842
2026-03-03T10:40:00+00:00,364.203,20.734,-20.736,32.848
2026-03-03T10:45:00+00:00,365.896,20.808,-20.808,32.832
2026-03-03T10:50:00+00:00,364.46,20.715,-20.714,32.845
2026-03-03T10:55:00+00:00,367.424,20.894,-20.893,32.848
2026-03-03T11:00:00+00:00,365.939,20.83,-20.83,32.862
2026-03-03T11:05:00+00:00,363.152,20.654,-20.654,32.844
2026-03-03T11:10:00+00:00,362.173,20.622,-20.624,32.868
2026-03-03T11:15:00+00:00,359.404,20.476,-20.476,32.904
2026-03-03T11:20:00+00:00,356.845,20.34,-20.338,32.901
2026-03-03T11:25:00+00:00,351.832,20.056,-20.057,32.918
2026-03-03T11:30:00+00:00,346.952,19.81,-19.812,32.987
2026-03-03T11:35:00+00:00,346.532,19.836,-19.839,33.064
2026-03-03T11:40:00+00:00,339.884,19.488,-19.487,33.079
2026-03-03T11:45:00+00:00,331.107,18.99,-18.99,33.076
2026-03-03T11:50:00+00:00,327.05,18.731,-18.733,33.076
2026-03-03T11:55:00+00:00,324.671,18.601,-18.6,33.079
2026-03-03T12:00:00+00:00,319.895,18.325,-18.324,33.088
2026-03-03T12:05:00+00:00,313.982,17.985,-17.984,33.054
2026-03-03T12:10:00+00:00,310.76,17.79,-17.788,33.057
2026-03-03T12:15:00+00:00,308.176,17.646,-17.645,33.046
2026-03-03T12:20:00+00:00,298.586,17.098,-17.1,33.04
2026-03-03T12:25:00+00:00,295.862,16.935,-16.935,33.085
2026-03-03T12:30:00+00:00,285.956,16.39,-16.391,33.112
2026-03-03T12:35:00+00:00,289.56,16.61,-16.61,33.14
2026-03-03T12:40:00+00:00,284.706,16.358,-16.357,33.174
2026-03-03T12:45:00+00:00,273.062,15.691,-15.69,33.144
2026-03-03T12:50:00+00:00,273.148,15.674,-15.673,33.142
2026-03-03T12:55:00+00:00,290.085,16.67,-16.67,33.189
2026-03-03T13:00:00+00:00,297.08,17.082,-17.08,33.194
2026-03-03T13:05:00+00:00,301.952,17.318,-17.321,33.117
2026-03-03T13:10:00+00:00,303.043,17.374,-17.376,33.096
2026-03-03T13:15:00+00:00,301.552,17.296,-17.298,33.14
2026-03-03T13:20:00+00:00,294.382,16.912,-16.913,33.167
2026-03-03T13:25:00+00:00,277.916,15.968,-15.968,33.162
2026-03-03T13:30:00+00:00,283.467,16.296,-16.294,33.22
2026-03-03T13:35:00+00:00,288.608,16.621,-16.623,33.254
2026-03-03T13:40:00+00:00,285.91,16.446,-16.446,33.215
2026-03-03T13:45:00+00:00,265.032,15.244,-15.243,33.174
2026-03-03T13:50:00+00:00,236.36,13.576,-13.575,33.164
2026-03-03T13:55:00+00:00,231.832,13.33,-13.329,33.202
2026-03-03T14:00:00+00:00,229.64,13.2,-13.199,33.194
2026-03-03T14:05:00+00:00,229.006,13.188,-13.189,33.285
2026-03-03T14:10:00+00:00,220.596,12.742,-12.741,33.31
2026-03-03T14:15:00+00:00,224.384,12.958,-12.96,33.305
2026-03-03T14:20:00+00:00,223.774,12.916,-12.916,33.315
2026-03-03T14:25:00+00:00,223.862,12.938,-12.938,33.331
2026-03-03T14:30:00+00:00,224.894,13.038,-13.037,33.456
2026-03-03T14:35:00+00:00,242.369,14.003,-14.003,33.362
2026-03-03T14:40:00+00:00,235.559,13.601,-13.602,33.378
2026-03-03T14:45:00+00:00,235.464,13.614,-13.616,33.374
2026-03-03T14:50:00+00:00,238.853,13.811,-13.81,33.386
2026-03-03T14:55:00+00:00,237.901,13.764,-13.764,33.427
2026-03-03T15:00:00+00:00,233.436,13.504,-13.504,33.436
2026-03-03T15:05:00+00:00,239.738,13.874,-13.872,33.432
2026-03-03T15:10:00+00:00,242.648,14.06,-14.06,33.432
2026-03-03T15:15:00+00:00,245.907,14.224,-14.224,33.394
2026-03-03T15:20:00+00:00,252.05,14.566,-14.565,33.351
2026-03-03T15:25:00+00:00,253.534,14.642,-14.642,33.307
2026-03-03T15:30:00+00:00,260.4,15.009,-15.01,33.28
2026-03-03T15:35:00+00:00,271.195,15.63,-15.63,33.24
2026-03-03T15:40:00+00:00,276.782,15.924,-15.926,33.228
2026-03-03T15:45:00+00:00,280.088,16.118,-16.118,33.197
2026-03-03T15:50:00+00:00,288.358,16.59,-16.592,33.188
2026-03-03T15:55:00+00:00,292.412,16.796,-16.794,33.189
2026-03-03T16:00:00+00:00,302.537,17.374,-17.374,33.192
2026-03-03T16:05:00+00:00,314.225,18.056,-18.055,33.165
2026-03-03T16:10:00+00:00,317.78,18.227,-18.227,33.104
2026-03-03T16:15:00+00:00,322.124,18.475,-18.474,33.116
2026-03-03T16:20:00+00:00,325.432,18.662,-18.662,33.079
2026-03-03T16:25:00+00:00,335.103,19.211,-19.21,33.073
2026-03-03T16:30:00+00:00,342.128,19.594,-19.594,33.078
2026-03-03T16:35:00+00:00,344.313,19.742,-19.743,33.079
