EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp
9528,Non-BM Fast Reserve,2021-07-06T07:58:00,100,127.5,2021-07-06T08:34:00,2021-07-06T07:55:58,2021-07-06T08:31:30
9529,Non-BM Fast Reserve,2021-07-06T08:22:00,50,112,2021-07-06T08:38:50,2021-07-06T08:20:00,2021-07-06T08:38:03
9530,Non-BM Fast Reserve,2021-07-06T08:50:00,80,123,2021-07-06T09:18:00,2021-07-06T08:48:04,2021-07-06T09:15:41
9531,Non-BM Fast Reserve,2021-07-06T09:31:00,50,112,2021-07-06T09:47:50,2021-07-06T09:29:12,2021-07-06T09:46:43
9533,Non-BM Fast Reserve,2021-07-06T09:32:00,80,123,2021-07-06T11:46:00,2021-07-06T09:29:42,2021-07-06T11:43:58
9532,Non-BM Fast Reserve,2021-07-06T09:32:00,80,123,2021-07-06T11:44:00,2021-07-06T09:29:42,2021-07-06T11:41:58
9534,Non-BM Fast Reserve,2021-07-06T09:59:00,80,123,2021-07-06T11:59:00,2021-07-06T09:56:43,2021-07-06T11:56:59
9535,Non-BM Fast Reserve,2021-07-06T10:12:00,100,127.5,2021-07-06T10:23:00,2021-07-06T10:10:14,2021-07-06T10:21:14
9536,Non-BM Fast Reserve,2021-07-06T10:34:00,100,127.5,2021-07-06T11:43:00,2021-07-06T10:31:47,2021-07-06T11:40:58
9537,Non-BM Fast Reserve,2021-07-06T11:21:00,46,112,2021-07-06T11:37:46,2021-07-06T11:18:57,2021-07-06T11:36:28
9538,Non-BM Fast Reserve,2021-07-06T14:20:00,60,123,2021-07-06T14:33:40,2021-07-06T14:17:50,2021-07-06T14:31:21
