EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp
10660,Non-BM Fast Reserve,2021-08-08T08:25:00,60,133.94,2021-08-08T08:57:30,2021-08-08T08:23:17,2021-08-08T08:55:27
10661,Non-BM Fast Reserve,2021-08-08T08:25:00,80,133.94,2021-08-08T08:58:00,2021-08-08T08:23:17,2021-08-08T08:55:27
10663,Non-BM Fast Reserve,2021-08-08T12:36:00,60,133.94,2021-08-08T12:45:00,2021-08-08T12:34:30,2021-08-08T12:42:31
10662,Non-BM Fast Reserve,2021-08-08T12:36:00,80,133.94,2021-08-08T12:45:00,2021-08-08T12:34:30,2021-08-08T12:42:31
10665,Non-BM Fast Reserve,2021-08-08T14:49:00,80,133.94,2021-08-08T15:04:00,2021-08-08T14:46:26,2021-08-08T15:01:26
10664,Non-BM Fast Reserve,2021-08-08T14:49:00,60,133.94,2021-08-08T15:04:00,2021-08-08T14:46:26,2021-08-08T15:01:26
10666,Non-BM Fast Reserve,2021-08-08T17:38:00,60,133.94,2021-08-08T18:28:00,2021-08-08T17:35:51,2021-08-08T18:25:49
10667,Non-BM Fast Reserve,2021-08-08T17:38:00,47,124.95,2021-08-08T17:54:47,2021-08-08T17:35:51,2021-08-08T17:53:39
10668,Non-BM Fast Reserve,2021-08-08T17:45:00,60,133.94,2021-08-08T18:28:30,2021-08-08T17:42:28,2021-08-08T18:26:49
10669,Non-BM Fast Reserve,2021-08-08T17:54:00,80,133.94,2021-08-08T18:20:00,2021-08-08T17:52:09,2021-08-08T18:17:48
10670,Non-BM Fast Reserve,2021-08-08T17:54:00,80,133.94,2021-08-08T18:25:00,2021-08-08T17:52:09,2021-08-08T18:22:48
10671,Non-BM Fast Reserve,2021-08-08T20:06:00,42,123,2021-08-08T20:22:42,2021-08-08T20:04:21,2021-08-08T20:21:52
10672,Non-BM Fast Reserve,2021-08-09T02:30:00,32,123.95,2021-08-09T02:46:32,2021-08-09T02:28:35,2021-08-09T02:45:36
10673,Non-BM Fast Reserve,2021-08-09T03:24:00,32,123.95,2021-08-09T03:39:32,2021-08-09T03:21:33,2021-08-09T03:39:03
10674,Non-BM Fast Reserve,2021-08-09T06:52:00,60,133.94,2021-08-09T07:44:30,2021-08-09T06:50:21,2021-08-09T07:42:59
10675,Non-BM Fast Reserve,2021-08-09T06:52:00,60,133.94,2021-08-09T07:45:00,2021-08-09T06:50:21,2021-08-09T07:42:59
10676,Non-BM Fast Reserve,2021-08-09T06:55:00,80,133.94,2021-08-09T07:45:00,2021-08-09T06:53:23,2021-08-09T07:42:59
10677,Non-BM Fast Reserve,2021-08-09T06:55:00,80,133.94,2021-08-09T07:45:13,2021-08-09T06:53:23,2021-08-09T07:42:59
10679,Non-BM Fast Reserve,2021-08-09T07:52:00,80,133.94,2021-08-09T08:15:00,2021-08-09T07:50:01,2021-08-09T08:12:32
10678,Non-BM Fast Reserve,2021-08-09T07:52:00,47,121.95,2021-08-09T08:08:47,2021-08-09T07:50:01,2021-08-09T08:07:32
10681,Non-BM Fast Reserve,2021-08-09T08:31:00,47,121.95,2021-08-09T08:47:47,2021-08-09T08:28:35,2021-08-09T08:46:36
10680,Non-BM Fast Reserve,2021-08-09T08:31:00,60,133.94,2021-08-09T08:57:00,2021-08-09T08:28:35,2021-08-09T08:55:08
10682,Non-BM Fast Reserve,2021-08-09T08:31:00,60,133.94,2021-08-09T08:56:30,2021-08-09T08:28:35,2021-08-09T08:55:08
10683,Non-BM Fast Reserve,2021-08-09T11:08:00,45,121.95,2021-08-09T11:24:45,2021-08-09T11:05:45,2021-08-09T11:23:49
10684,Non-BM Fast Reserve,2021-08-09T11:08:00,80,133.94,2021-08-09T11:37:00,2021-08-09T11:05:45,2021-08-09T11:35:26
10685,Non-BM Fast Reserve,2021-08-09T11:08:00,60,133.94,2021-08-09T11:37:00,2021-08-09T11:05:45,2021-08-09T11:35:26
10686,Non-BM Fast Reserve,2021-08-09T11:50:00,60,133.94,2021-08-09T12:18:00,2021-08-09T11:47:59,2021-08-09T12:15:59
10687,Non-BM Fast Reserve,2021-08-09T11:50:00,80,133.94,2021-08-09T12:18:00,2021-08-09T11:47:59,2021-08-09T12:15:59
10688,Non-BM Fast Reserve,2021-08-09T15:49:00,80,134,2021-08-09T18:09:00,2021-08-09T15:46:47,2021-08-09T18:06:55
10689,Non-BM Fast Reserve,2021-08-09T15:49:00,47,130,2021-08-09T15:56:47,2021-08-09T15:46:47,2021-08-09T15:55:52
10690,Non-BM Fast Reserve,2021-08-09T15:49:00,80,134,2021-08-09T18:27:00,2021-08-09T15:46:47,2021-08-09T18:24:25
10691,Non-BM Fast Reserve,2021-08-09T15:53:00,100,134,2021-08-09T18:03:00,2021-08-09T15:50:51,2021-08-09T18:01:23
10692,Non-BM Fast Reserve,2021-08-09T15:53:00,60,134,2021-08-09T18:11:00,2021-08-09T15:50:51,2021-08-09T18:09:25
10693,Non-BM Fast Reserve,2021-08-09T15:55:00,60,134.9,2021-08-09T16:57:30,2021-08-09T15:52:52,2021-08-09T16:55:43
