EntryID,ServiceType,InstructionStartDateTime,MW,IndicativePrice,InstructionCeaseDateTime,DispatchDateTimeStamp,CeaseDateTimeStamp
8281,Non-BM Fast Reserve,2021-06-06T16:22:00,28,105,2021-06-06T16:41:00,2021-06-06T16:19:44,2021-06-06T16:38:27
8282,Non-BM Fast Reserve,2021-06-06T17:39:00,56,93,2021-06-06T17:55:56,2021-06-06T17:37:05,2021-06-06T17:55:07
8283,Non-BM Fast Reserve,2021-06-06T17:39:00,72,100,2021-06-06T21:19:00,2021-06-06T17:37:05,2021-06-06T21:16:28
8284,Non-BM Fast Reserve,2021-06-06T22:20:00,80,99,2021-06-06T22:56:00,2021-06-06T22:17:58,2021-06-06T22:54:00
8285,Non-BM Fast Reserve,2021-06-06T22:20:00,80,99,2021-06-06T22:56:00,2021-06-06T22:17:58,2021-06-06T22:54:00
8286,Non-BM Fast Reserve,2021-06-07T04:07:00,80,99,2021-06-07T04:23:00,2021-06-07T04:05:18,2021-06-07T04:20:49
8287,Non-BM Fast Reserve,2021-06-07T06:15:00,80,99,2021-06-07T06:28:00,2021-06-07T06:13:03,2021-06-07T06:25:41
8288,Non-BM Fast Reserve,2021-06-07T06:15:00,80,99,2021-06-07T06:30:00,2021-06-07T06:13:03,2021-06-07T06:27:11
8289,Non-BM Fast Reserve,2021-06-07T06:44:00,60,93,2021-06-07T07:01:00,2021-06-07T06:41:42,2021-06-07T06:59:43
8290,Non-BM Fast Reserve,2021-06-07T06:44:00,80,99,2021-06-07T07:48:00,2021-06-07T06:41:42,2021-06-07T07:46:14
8291,Non-BM Fast Reserve,2021-06-07T06:44:00,80,99,2021-06-07T07:54:00,2021-06-07T06:42:12,2021-06-07T07:52:14
8292,Non-BM Fast Reserve,2021-06-07T07:23:00,60,93,2021-06-07T07:40:00,2021-06-07T07:21:13,2021-06-07T07:39:14
8294,Non-BM Fast Reserve,2021-06-07T07:23:00,72,100,2021-06-07T07:33:00,2021-06-07T07:21:13,2021-06-07T07:30:44
8293,Non-BM Fast Reserve,2021-06-07T07:23:00,60,100,2021-06-07T07:35:00,2021-06-07T07:21:13,2021-06-07T07:32:44
8295,Non-BM Fast Reserve,2021-06-07T08:07:00,60,93,2021-06-07T08:19:00,2021-06-07T08:04:48,2021-06-07T08:17:50
8296,Non-BM Fast Reserve,2021-06-07T08:07:00,80,99,2021-06-07T08:20:00,2021-06-07T08:04:48,2021-06-07T08:17:50
