Date,Settlement Period,EBCA (£),EBVA (MWh),ESCA (£),ESVA (MWh),SBVA (MWh),SSVA (MWh),BPA (£/MWh),SPA (£/MWh)
23/04/2014,25,0,0,0,0,0,0,1.97,0
23/04/2014,26,0,0,0,0,0,0,0.54,0
23/04/2014,27,0,0,0,0,0,0,0,0
23/04/2014,28,0,0,0,0,0,0,0,0
23/04/2014,29,0,0,0,0,0,0,0,0
23/04/2014,30,0,0,0,0,0,0,0,0
23/04/2014,31,0,0,0,0,0,0,0,0
23/04/2014,32,0,0,0,0,0,0,0,0
23/04/2014,33,0,0,0,0,0,0,0,0
23/04/2014,34,0,0,0,0,0,0,0,0
23/04/2014,35,0,0,0,0,0,0,0,0
23/04/2014,36,0,0,0,0,0,0,0,0
23/04/2014,37,0,0,0,0,0,0,0,0
23/04/2014,38,0,0,0,0,0,0,0,0
23/04/2014,39,0,0,0,0,0,0,2,0
23/04/2014,40,0,0,0,0,0,0,3.44,0
23/04/2014,41,0,0,0,0,0,0,5.5,0
23/04/2014,42,0,0,0,0,0,0,8.34,0
23/04/2014,43,0,0,0,0,0,0,6.92,0
23/04/2014,44,0,0,0,0,0,0,2.53,0
23/04/2014,45,0,0,0,0,0,0,0,0
23/04/2014,46,0,0,0,0,0,0,0,0
23/04/2014,47,0,0,0,0,0,0,0,0
23/04/2014,48,0,0,0,0,0,0,0,0
24/04/2014,1,0,0,0,0,0,0,0,0
24/04/2014,2,0,0,0,0,0,0,0,0
24/04/2014,3,0,0,0,0,0,0,0,0
24/04/2014,4,0,0,0,0,0,0,0,0
24/04/2014,5,0,0,0,0,0,0,0,0
24/04/2014,6,0,0,0,0,0,0,0,0
24/04/2014,7,0,0,0,0,0,0,0,0
24/04/2014,8,0,0,0,0,0,0,0,0
24/04/2014,9,0,0,0,0,0,0,0,0
24/04/2014,10,0,0,0,0,0,0,0,0
24/04/2014,11,0,0,0,0,0,0,0,0
24/04/2014,12,0,0,0,0,0,0,0,0
24/04/2014,13,0,0,0,0,0,0,0,0
24/04/2014,14,0,0,0,0,0,0,0,0
24/04/2014,15,0,0,0,0,0,0,4.02,0
24/04/2014,16,0,0,0,0,0,0,7.89,0
24/04/2014,17,0,0,0,0,0,0,9.21,0
24/04/2014,18,0,0,0,0,0,0,8.61,0
24/04/2014,19,0,0,0,0,0,0,8.52,0
24/04/2014,20,0,0,0,0,0,0,7.07,0
24/04/2014,21,0,0,0,0,0,0,5.61,0
24/04/2014,22,0,0,0,0,0,0,4.71,0
24/04/2014,23,0,0,0,0,0,0,4.01,0
24/04/2014,24,0,0,0,0,0,0,2.31,0
24/04/2014,25,0,0,0,0,0,0,1.93,0
24/04/2014,26,0,0,0,0,0,0,0.52,0
24/04/2014,27,0,0,0,0,0,0,0,0
24/04/2014,28,0,0,0,0,0,0,0,0
24/04/2014,29,0,0,0,0,0,0,0,0
24/04/2014,30,0,0,0,0,0,0,0,0
24/04/2014,31,0,0,0,0,0,0,0,0
24/04/2014,32,0,0,0,0,0,0,0,0
24/04/2014,33,0,0,0,0,0,0,0,0
24/04/2014,34,0,0,0,0,0,0,0,0
24/04/2014,35,0,0,0,0,0,0,0,0
24/04/2014,36,0,0,0,0,0,0,0,0
24/04/2014,37,0,0,0,0,0,0,0,0
24/04/2014,38,0,0,0,0,0,0,0,0
24/04/2014,39,0,0,0,0,0,0,1.96,0
24/04/2014,40,0,0,0,0,0,0,3.36,0
24/04/2014,41,0,0,0,0,0,0,5.38,0
24/04/2014,42,0,0,0,0,0,0,8.15,0
24/04/2014,43,0,0,0,0,0,0,6.77,0
24/04/2014,44,0,0,0,0,0,0,2.48,0
24/04/2014,45,0,0,0,0,0,0,0,0
24/04/2014,46,0,0,0,0,0,0,0,0
24/04/2014,47,0,0,0,0,0,0,0,0
24/04/2014,48,0,0,0,0,0,0,0,0
25/04/2014,1,0,0,0,0,0,0,0,0
25/04/2014,2,0,0,0,0,0,0,0,0
25/04/2014,3,0,0,0,0,0,0,0,0
25/04/2014,4,0,0,0,0,0,0,0,0
25/04/2014,5,0,0,0,0,0,0,0,0
25/04/2014,6,0,0,0,0,0,0,0,0
25/04/2014,7,0,0,0,0,0,0,0,0
25/04/2014,8,0,0,0,0,0,0,0,0
25/04/2014,9,0,0,0,0,0,0,0,0
25/04/2014,10,0,0,0,0,0,0,0,0
25/04/2014,11,0,0,0,0,0,0,0,0
25/04/2014,12,0,0,0,0,0,0,0,0
25/04/2014,13,0,0,0,0,0,0,0,0
25/04/2014,14,0,0,0,0,0,0,0,0
25/04/2014,15,0,0,0,0,0,0,4.06,0
25/04/2014,16,0,0,0,0,0,0,7.98,0
25/04/2014,17,0,0,0,0,0,0,9.31,0
25/04/2014,18,0,0,0,0,0,0,8.71,0
25/04/2014,19,0,0,0,0,0,0,8.61,0
25/04/2014,20,0,0,0,0,0,0,7.14,0
25/04/2014,21,0,0,0,0,0,0,5.67,0
25/04/2014,22,0,0,0,0,0,0,4.76,0
25/04/2014,23,0,0,0,0,0,0,4.05,0
25/04/2014,24,0,0,0,0,0,0,2.34,0
25/04/2014,25,0,0,0,0,0,0,1.95,0
25/04/2014,26,0,0,0,0,0,0,0.53,0
25/04/2014,27,0,0,0,0,0,0,0,0
25/04/2014,28,0,0,0,0,0,0,0,0
25/04/2014,29,0,0,0,0,0,0,0,0
25/04/2014,30,0,0,0,0,0,0,0,0
25/04/2014,31,0,0,0,0,0,0,0,0
25/04/2014,32,0,0,0,0,0,0,0,0
25/04/2014,33,0,0,0,0,0,0,0,0
25/04/2014,34,0,0,0,0,0,0,0,0
25/04/2014,35,0,0,0,0,0,0,0,0
25/04/2014,36,0,0,0,0,0,0,0,0
25/04/2014,37,0,0,0,0,0,0,0,0
25/04/2014,38,0,0,0,0,0,0,0,0
25/04/2014,39,0,0,0,0,0,0,1.98,0
25/04/2014,40,0,0,0,0,0,0,3.4,0
25/04/2014,41,0,0,0,0,0,0,5.44,0
25/04/2014,42,0,0,0,0,0,0,8.24,0
25/04/2014,43,0,0,0,0,0,0,6.84,0
25/04/2014,44,0,0,0,0,0,0,2.5,0
25/04/2014,45,0,0,0,0,0,0,0,0
25/04/2014,46,0,0,0,0,0,0,0,0
25/04/2014,47,0,0,0,0,0,0,0,0
25/04/2014,48,0,0,0,0,0,0,0,0
26/04/2014,1,0,0,0,0,0,0,0,0
26/04/2014,2,0,0,0,0,0,0,0,0
26/04/2014,3,0,0,0,0,0,0,0,0
26/04/2014,4,0,0,0,0,0,0,0,0
26/04/2014,5,0,0,0,0,0,0,0,0
26/04/2014,6,0,0,0,0,0,0,0,0
26/04/2014,7,0,0,0,0,0,0,0,0
26/04/2014,8,0,0,0,0,0,0,0,0
26/04/2014,9,0,0,0,0,0,0,0,0
26/04/2014,10,0,0,0,0,0,0,0,0
26/04/2014,11,0,0,0,0,0,0,0,0
26/04/2014,12,0,0,0,0,0,0,0,0
26/04/2014,13,0,0,0,0,0,0,0,0
26/04/2014,14,0,0,0,0,0,0,0,0
26/04/2014,15,0,0,0,0,0,0,4.07,0
26/04/2014,16,0,0,0,0,0,0,8,0
26/04/2014,17,0,0,0,0,0,0,9.33,0
26/04/2014,18,0,0,0,0,0,0,8.73,0
26/04/2014,19,0,0,0,0,0,0,8.63,0
26/04/2014,20,0,0,0,0,0,0,7.16,0
26/04/2014,21,0,0,0,0,0,0,5.69,0
26/04/2014,22,0,0,0,0,0,0,4.77,0
26/04/2014,23,0,0,0,0,0,0,4.06,0
26/04/2014,24,0,0,0,0,0,0,2.34,0
26/04/2014,25,0,0,0,0,0,0,1.95,0
26/04/2014,26,0,0,0,0,0,0,0.53,0
26/04/2014,27,0,0,0,0,0,0,0,0
26/04/2014,28,0,0,0,0,0,0,0,0
26/04/2014,29,0,0,0,0,0,0,0,0
26/04/2014,30,0,0,0,0,0,0,0,0
26/04/2014,31,0,0,0,0,0,0,0,0
26/04/2014,32,0,0,0,0,0,0,0,0
26/04/2014,33,0,0,0,0,0,0,0,0
26/04/2014,34,0,0,0,0,0,0,0,0
26/04/2014,35,0,0,0,0,0,0,0,0
26/04/2014,36,0,0,0,0,0,0,0,0
26/04/2014,37,0,0,0,0,0,0,0,0
26/04/2014,38,0,0,0,0,0,0,0,0
26/04/2014,39,0,0,0,0,0,0,1.99,0
26/04/2014,40,0,0,0,0,0,0,3.42,0
26/04/2014,41,0,0,0,0,0,0,5.47,0
26/04/2014,42,0,0,0,0,0,0,8.29,0
26/04/2014,43,0,0,0,0,0,0,6.88,0
26/04/2014,44,0,0,0,0,0,0,2.52,0
26/04/2014,45,0,0,0,0,0,0,0,0
26/04/2014,46,0,0,0,0,0,0,0,0
26/04/2014,47,0,0,0,0,0,0,0,0
26/04/2014,48,0,0,0,0,0,0,0,0
27/04/2014,1,0,0,0,0,0,0,0,0
27/04/2014,2,0,0,0,0,0,0,0,0
27/04/2014,3,0,0,0,0,0,0,0,0
27/04/2014,4,0,0,0,0,0,0,0,0
27/04/2014,5,0,0,0,0,0,0,0,0
27/04/2014,6,0,0,0,0,0,0,0,0
27/04/2014,7,0,0,0,0,0,0,0,0
27/04/2014,8,0,0,0,0,0,0,0,0
27/04/2014,9,0,0,0,0,0,0,0,0
27/04/2014,10,0,0,0,0,0,0,0,0
27/04/2014,11,0,0,0,0,0,0,0,0
27/04/2014,12,0,0,0,0,0,0,0,0
27/04/2014,13,0,0,0,0,0,0,0,0
27/04/2014,14,0,0,0,0,0,0,0,0
27/04/2014,15,0,0,0,0,0,0,0,0
27/04/2014,16,0,0,0,0,0,0,0,0
27/04/2014,17,0,0,0,0,0,0,0,0
27/04/2014,18,0,0,0,0,0,0,0,0
27/04/2014,19,0,0,0,0,0,0,0,0
27/04/2014,20,0,0,0,0,0,0,0,0
27/04/2014,21,0,0,0,0,0,0,0,0
27/04/2014,22,0,0,0,0,0,0,0,0
27/04/2014,23,0,0,0,0,0,0,1.88,0
27/04/2014,24,0,0,0,0,0,0,2.81,0
27/04/2014,25,0,0,0,0,0,0,3.59,0
27/04/2014,26,0,0,0,0,0,0,1.64,0
27/04/2014,27,0,0,0,0,0,0,0.39,0
27/04/2014,28,0,0,0,0,0,0,0,0
27/04/2014,29,0,0,0,0,0,0,0,0
27/04/2014,30,0,0,0,0,0,0,0,0
27/04/2014,31,0,0,0,0,0,0,0,0
27/04/2014,32,0,0,0,0,0,0,0,0
27/04/2014,33,0,0,0,0,0,0,0,0
27/04/2014,34,0,0,0,0,0,0,0,0
27/04/2014,35,0,0,0,0,0,0,0,0
27/04/2014,36,0,0,0,0,0,0,0,0
27/04/2014,37,0,0,0,0,0,0,0,0
27/04/2014,38,0,0,0,0,0,0,0,0
27/04/2014,39,0,0,0,0,0,0,0,0
27/04/2014,40,0,0,0,0,0,0,9.84,0
27/04/2014,41,0,0,0,0,0,0,18.38,0
27/04/2014,42,0,0,0,0,0,0,16.35,0
27/04/2014,43,0,0,0,0,0,0,7.8,0
27/04/2014,44,0,0,0,0,0,0,1.5,0
27/04/2014,45,0,0,0,0,0,0,0,0
27/04/2014,46,0,0,0,0,0,0,0,0
27/04/2014,47,0,0,0,0,0,0,0,0
27/04/2014,48,0,0,0,0,0,0,0,0
28/04/2014,1,0,0,0,0,0,0,0,0
28/04/2014,2,0,0,0,0,0,0,0,0
28/04/2014,3,0,0,0,0,0,0,0,0
28/04/2014,4,0,0,0,0,0,0,0,0
28/04/2014,5,0,0,0,0,0,0,0,0
28/04/2014,6,0,0,0,0,0,0,0,0
28/04/2014,7,0,0,0,0,0,0,0,0
28/04/2014,8,0,0,0,0,0,0,0,0
28/04/2014,9,0,0,0,0,0,0,0,0
28/04/2014,10,0,0,0,0,0,0,0,0
28/04/2014,11,0,0,0,0,0,0,0,0
28/04/2014,12,0,0,0,0,0,0,0,0
28/04/2014,13,0,0,0,0,0,0,0,0
28/04/2014,14,0,0,0,0,0,0,0,0
28/04/2014,15,0,0,0,0,0,0,0,0
28/04/2014,16,0,0,0,0,0,0,4.56,0
28/04/2014,17,0,0,0,0,0,0,6.98,0
28/04/2014,18,0,0,0,0,0,0,7.84,0
28/04/2014,19,0,0,0,0,0,0,9.15,0
28/04/2014,20,0,0,0,0,0,0,8.92,0
28/04/2014,21,0,0,0,0,0,0,6.86,0
28/04/2014,22,0,0,0,0,0,0,6.86,0
28/04/2014,23,0,0,0,0,0,0,6.58,0
28/04/2014,24,0,0,0,0,0,0,5.96,0
28/04/2014,25,0,0,0,0,0,0,6.6,0
28/04/2014,26,0,0,0,0,0,0,4.84,0
28/04/2014,27,0,0,0,0,0,0,3.41,0
28/04/2014,28,0,0,0,0,0,0,1.34,0
28/04/2014,29,0,0,0,0,0,0,0,0
28/04/2014,30,0,0,0,0,0,0,0,0
28/04/2014,31,0,0,0,0,0,0,0,0
28/04/2014,32,0,0,0,0,0,0,0,0
28/04/2014,33,0,0,0,0,0,0,2.91,0
28/04/2014,34,0,0,0,0,0,0,5.11,0
28/04/2014,35,0,0,0,0,0,0,5.8,0
28/04/2014,36,0,0,0,0,0,0,3.83,0
28/04/2014,37,0,0,0,0,0,0,0,0
28/04/2014,38,0,0,0,0,0,0,0,0
28/04/2014,39,0,0,0,0,0,0,0,0
28/04/2014,40,0,0,0,0,0,0,2.15,0
28/04/2014,41,0,0,0,0,0,0,2.17,0
28/04/2014,42,0,0,0,0,0,0,2.94,0
28/04/2014,43,0,0,0,0,0,0,4.92,0
28/04/2014,44,0,0,0,0,0,0,3,0
28/04/2014,45,0,0,0,0,0,0,2,0
28/04/2014,46,0,0,0,0,0,0,0,0
28/04/2014,47,0,0,0,0,0,0,0,0
28/04/2014,48,0,0,0,0,0,0,0,0
29/04/2014,1,0,0,0,0,0,0,0,0
29/04/2014,2,0,0,0,0,0,0,0,0
29/04/2014,3,0,0,0,0,0,0,0,0
29/04/2014,4,0,0,0,0,0,0,0,0
29/04/2014,5,0,0,0,0,0,0,0,0
29/04/2014,6,0,0,0,0,0,0,0,0
29/04/2014,7,0,0,0,0,0,0,0,0
29/04/2014,8,0,0,0,0,0,0,0,0
29/04/2014,9,0,0,0,0,0,0,0,0
29/04/2014,10,0,0,0,0,0,0,0,0
29/04/2014,11,0,0,0,0,0,0,0,0
29/04/2014,12,0,0,0,0,0,0,0,0
29/04/2014,13,0,0,0,0,0,0,0,0
29/04/2014,14,0,0,0,0,0,0,0,0
29/04/2014,15,0,0,0,0,0,0,0,0
29/04/2014,16,0,0,0,0,0,0,4.44,0
29/04/2014,17,0,0,0,0,0,0,6.81,0
29/04/2014,18,0,0,0,0,0,0,7.65,0
29/04/2014,19,0,0,0,0,0,0,8.92,0
29/04/2014,20,0,0,0,0,0,0,8.7,0
29/04/2014,21,0,0,0,0,0,0,6.68,0
29/04/2014,22,0,0,0,0,0,0,6.69,0
29/04/2014,23,0,0,0,0,0,0,6.42,0
29/04/2014,24,0,0,0,0,0,0,5.82,0
29/04/2014,25,0,0,0,0,0,0,6.44,0
29/04/2014,26,0,0,0,0,0,0,4.72,0
29/04/2014,27,0,0,0,0,0,0,3.32,0
29/04/2014,28,0,0,0,0,0,0,1.31,0
29/04/2014,29,0,0,0,0,0,0,0,0
29/04/2014,30,0,0,0,0,0,0,0,0
29/04/2014,31,0,0,0,0,0,0,0,0
29/04/2014,32,0,0,0,0,0,0,0,0
29/04/2014,33,0,0,0,0,0,0,2.85,0
29/04/2014,34,0,0,0,0,0,0,5,0
29/04/2014,35,0,0,0,0,0,0,5.68,0
29/04/2014,36,0,0,0,0,0,0,3.75,0
29/04/2014,37,0,0,0,0,0,0,0,0
29/04/2014,38,0,0,0,0,0,0,0,0
29/04/2014,39,0,0,0,0,0,0,0,0
29/04/2014,40,0,0,0,0,0,0,2.1,0
29/04/2014,41,0,0,0,0,0,0,2.12,0
29/04/2014,42,0,0,0,0,0,0,2.87,0
29/04/2014,43,0,0,0,0,0,0,4.81,0
29/04/2014,44,0,0,0,0,0,0,2.93,0
29/04/2014,45,0,0,0,0,0,0,1.95,0
29/04/2014,46,0,0,0,0,0,0,0,0
29/04/2014,47,0,0,0,0,0,0,0,0
29/04/2014,48,0,0,0,0,0,0,0,0
30/04/2014,1,0,0,0,0,0,0,0,0
30/04/2014,2,0,0,0,0,0,0,0,0
30/04/2014,3,0,0,0,0,0,0,0,0
30/04/2014,4,0,0,0,0,0,0,0,0
30/04/2014,5,0,0,0,0,0,0,0,0
30/04/2014,6,0,0,0,0,0,0,0,0
30/04/2014,7,0,0,0,0,0,0,0,0
30/04/2014,8,0,0,0,0,0,0,0,0
30/04/2014,9,0,0,0,0,0,0,0,0
30/04/2014,10,0,0,0,0,0,0,0,0
30/04/2014,11,0,0,0,0,0,0,0,0
30/04/2014,12,0,0,0,0,0,0,0,0
30/04/2014,13,0,0,0,0,0,0,0,0
30/04/2014,14,0,0,0,0,0,0,0,0
30/04/2014,15,0,0,0,0,0,0,0,0
30/04/2014,16,0,0,0,0,0,0,5.69,0
30/04/2014,17,0,0,0,0,0,0,8.06,0
30/04/2014,18,0,0,0,0,0,0,8.9,0
30/04/2014,19,0,0,0,0,0,0,10.17,0
30/04/2014,20,0,0,0,0,0,0,9.95,0
30/04/2014,21,0,0,0,0,0,0,7.93,0
30/04/2014,22,0,0,0,0,0,0,7.94,0
30/04/2014,23,0,0,0,0,0,0,7.67,0
30/04/2014,24,0,0,0,0,0,0,5.82,0
30/04/2014,25,0,0,0,0,0,0,6.44,0
30/04/2014,26,0,0,0,0,0,0,4.72,0
30/04/2014,27,0,0,0,0,0,0,3.32,0
30/04/2014,28,0,0,0,0,0,0,1.31,0
30/04/2014,29,0,0,0,0,0,0,0,0
30/04/2014,30,0,0,0,0,0,0,0,0
30/04/2014,31,0,0,0,0,0,0,0,0
30/04/2014,32,0,0,0,0,0,0,0,0
30/04/2014,33,0,0,0,0,0,0,2.84,0
30/04/2014,34,0,0,0,0,0,0,4.98,0
30/04/2014,35,0,0,0,0,0,0,5.66,0
30/04/2014,36,0,0,0,0,0,0,3.74,0
30/04/2014,37,0,0,0,0,0,0,0,0
30/04/2014,38,0,0,0,0,0,0,0,0
30/04/2014,39,0,0,0,0,0,0,0,0
30/04/2014,40,0,0,0,0,0,0,2.09,0
30/04/2014,41,0,0,0,0,0,0,2.11,0
30/04/2014,42,0,0,0,0,0,0,2.86,0
30/04/2014,43,0,0,0,0,0,0,4.79,0
30/04/2014,44,0,0,0,0,0,0,2.92,0
30/04/2014,45,0,0,0,0,0,0,1.94,0
30/04/2014,46,0,0,0,0,0,0,0,0
30/04/2014,47,0,0,0,0,0,0,0,0
30/04/2014,48,0,0,0,0,0,0,0,0
01/05/2014,1,0,0,0,0,0,0,0,0
01/05/2014,2,0,0,0,0,0,0,0,0
01/05/2014,3,0,0,0,0,0,0,0,0
01/05/2014,4,0,0,0,0,0,0,0,0
01/05/2014,5,0,0,0,0,0,0,0,0
01/05/2014,6,0,0,0,0,0,0,0,0
01/05/2014,7,0,0,0,0,0,0,0,0
01/05/2014,8,0,0,0,0,0,0,0,0
01/05/2014,9,0,0,0,0,0,0,0,0
01/05/2014,10,0,0,0,0,0,0,0,0
01/05/2014,11,0,0,0,0,0,0,0,0
01/05/2014,12,0,0,0,0,0,0,0,0
01/05/2014,13,0,0,0,0,0,0,0,0
01/05/2014,14,0,0,0,0,0,0,0,0
01/05/2014,15,0,0,0,0,0,0,0,0
01/05/2014,16,0,0,0,0,0,0,4.45,0
01/05/2014,17,0,0,0,0,0,0,6.81,0
01/05/2014,18,0,0,0,0,0,0,7.66,0
01/05/2014,19,0,0,0,0,0,0,8.93,0
01/05/2014,20,0,0,0,0,0,0,8.71,0
01/05/2014,21,0,0,0,0,0,0,6.69,0
01/05/2014,22,0,0,0,0,0,0,6.7,0
01/05/2014,23,0,0,0,0,0,0,6.43,0
01/05/2014,24,0,0,0,0,0,0,5.82,0
01/05/2014,25,0,0,0,0,0,0,6.44,0
01/05/2014,26,0,0,0,0,0,0,4.73,0
01/05/2014,27,0,0,0,0,0,0,3.32,0
01/05/2014,28,0,0,0,0,0,0,1.31,0
01/05/2014,29,0,0,0,0,0,0,0,0
01/05/2014,30,0,0,0,0,0,0,0,0
01/05/2014,31,0,0,0,0,0,0,0,0
01/05/2014,32,0,0,0,0,0,0,0,0
01/05/2014,33,0,0,0,0,0,0,2.84,0
01/05/2014,34,0,0,0,0,0,0,4.98,0
01/05/2014,35,0,0,0,0,0,0,5.66,0
01/05/2014,36,0,0,0,0,0,0,3.74,0
01/05/2014,37,0,0,0,0,0,0,0,0
01/05/2014,38,0,0,0,0,0,0,0,0
01/05/2014,39,0,0,0,0,0,0,0,0
01/05/2014,40,0,0,0,0,0,0,2.1,0
01/05/2014,41,0,0,0,0,0,0,2.12,0
01/05/2014,42,0,0,0,0,0,0,2.86,0
01/05/2014,43,0,0,0,0,0,0,4.79,0
01/05/2014,44,0,0,0,0,0,0,2.93,0
01/05/2014,45,0,0,0,0,0,0,1.95,0
01/05/2014,46,0,0,0,0,0,0,0,0
01/05/2014,47,0,0,0,0,0,0,0,0
01/05/2014,48,0,0,0,0,0,0,0,0
02/05/2014,1,0,0,0,0,0,0,0,0
02/05/2014,2,0,0,0,0,0,0,0,0
02/05/2014,3,0,0,0,0,0,0,0,0
02/05/2014,4,0,0,0,0,0,0,0,0
02/05/2014,5,0,0,0,0,0,0,0,0
02/05/2014,6,0,0,0,0,0,0,0,0
02/05/2014,7,0,0,0,0,0,0,0,0
02/05/2014,8,0,0,0,0,0,0,0,0
02/05/2014,9,0,0,0,0,0,0,0,0
02/05/2014,10,0,0,0,0,0,0,0,0
02/05/2014,11,0,0,0,0,0,0,0,0
02/05/2014,12,0,0,0,0,0,0,0,0
02/05/2014,13,0,0,0,0,0,0,0,0
02/05/2014,14,0,0,0,0,0,0,0,0
02/05/2014,15,0,0,0,0,0,0,0,0
02/05/2014,16,0,0,0,0,0,0,4.36,0
02/05/2014,17,0,0,0,0,0,0,6.68,0
02/05/2014,18,0,0,0,0,0,0,7.51,0
02/05/2014,19,0,0,0,0,0,0,8.76,0
02/05/2014,20,0,0,0,0,0,0,8.54,0
02/05/2014,21,0,0,0,0,0,0,6.56,0
02/05/2014,22,0,0,0,0,0,0,6.57,0
02/05/2014,23,0,0,0,0,0,0,6.3,0
02/05/2014,24,0,0,0,0,0,0,5.71,0
02/05/2014,25,0,0,0,0,0,0,6.32,0
02/05/2014,26,0,0,0,0,0,0,4.63,0
02/05/2014,27,0,0,0,0,0,0,3.26,0
02/05/2014,28,0,0,0,0,0,0,1.28,0
02/05/2014,29,0,0,0,0,0,0,0,0
02/05/2014,30,0,0,0,0,0,0,0,0
02/05/2014,31,0,0,0,0,0,0,0,0
02/05/2014,32,0,0,0,0,0,0,0,0
02/05/2014,33,0,0,0,0,0,0,2.79,0
02/05/2014,34,0,0,0,0,0,0,4.89,0
02/05/2014,35,0,0,0,0,0,0,5.55,0
02/05/2014,36,0,0,0,0,0,0,3.67,0
02/05/2014,37,0,0,0,0,0,0,0,0
02/05/2014,38,0,0,0,0,0,0,0,0
02/05/2014,39,0,0,0,0,0,0,0,0
02/05/2014,40,0,0,0,0,0,0,2.06,0
02/05/2014,41,0,0,0,0,0,0,2.08,0
02/05/2014,42,0,0,0,0,0,0,2.81,0
02/05/2014,43,0,0,0,0,0,0,4.71,0
02/05/2014,44,0,0,0,0,0,0,2.88,0
02/05/2014,45,0,0,0,0,0,0,1.91,0
02/05/2014,46,0,0,0,0,0,0,0,0
02/05/2014,47,0,0,0,0,0,0,0,0
02/05/2014,48,0,0,0,0,0,0,0,0
03/05/2014,1,0,0,0,0,0,0,0,0
03/05/2014,2,0,0,0,0,0,0,0,0
03/05/2014,3,0,0,0,0,0,0,0,0
03/05/2014,4,0,0,0,0,0,0,0,0
03/05/2014,5,0,0,0,0,0,0,0,0
03/05/2014,6,0,0,0,0,0,0,0,0
03/05/2014,7,0,0,0,0,0,0,0,0
03/05/2014,8,0,0,0,0,0,0,0,0
03/05/2014,9,0,0,0,0,0,0,0,0
03/05/2014,10,0,0,0,0,0,0,0,0
03/05/2014,11,0,0,0,0,0,0,0,0
03/05/2014,12,0,0,0,0,0,0,0,0
03/05/2014,13,0,0,0,0,0,0,0,0
03/05/2014,14,0,0,0,0,0,0,0,0
03/05/2014,15,0,0,0,0,0,0,0,0
03/05/2014,16,0,0,0,0,0,0,4.3,0
03/05/2014,17,0,0,0,0,0,0,6.58,0
03/05/2014,18,0,0,0,0,0,0,7.4,0
03/05/2014,19,0,0,0,0,0,0,8.62,0
03/05/2014,20,0,0,0,0,0,0,8.42,0
03/05/2014,21,0,0,0,0,0,0,6.47,0
03/05/2014,22,0,0,0,0,0,0,6.47,0
03/05/2014,23,0,0,0,0,0,0,6.21,0
03/05/2014,24,0,0,0,0,0,0,5.62,0
03/05/2014,25,0,0,0,0,0,0,6.22,0
03/05/2014,26,0,0,0,0,0,0,4.57,0
03/05/2014,27,0,0,0,0,0,0,3.21,0
03/05/2014,28,0,0,0,0,0,0,1.26,0
03/05/2014,29,0,0,0,0,0,0,0,0
03/05/2014,30,0,0,0,0,0,0,0,0
03/05/2014,31,0,0,0,0,0,0,0,0
03/05/2014,32,0,0,0,0,0,0,0,0
03/05/2014,33,0,0,0,0,0,0,2.75,0
03/05/2014,34,0,0,0,0,0,0,4.81,0
03/05/2014,35,0,0,0,0,0,0,5.47,0
03/05/2014,36,0,0,0,0,0,0,3.61,0
03/05/2014,37,0,0,0,0,0,0,0,0
03/05/2014,38,0,0,0,0,0,0,0,0
03/05/2014,39,0,0,0,0,0,0,0,0
03/05/2014,40,0,0,0,0,0,0,2.05,0
03/05/2014,41,0,0,0,0,0,0,2.06,0
03/05/2014,42,0,0,0,0,0,0,2.79,0
03/05/2014,43,0,0,0,0,0,0,4.68,0
03/05/2014,44,0,0,0,0,0,0,2.86,0
03/05/2014,45,0,0,0,0,0,0,1.9,0
03/05/2014,46,0,0,0,0,0,0,0,0
03/05/2014,47,0,0,0,0,0,0,0,0
03/05/2014,48,0,0,0,0,0,0,0,0
04/05/2014,1,0,0,0,0,0,0,0,0
04/05/2014,2,0,0,0,0,0,0,0,0
04/05/2014,3,0,0,0,0,0,0,0,0
04/05/2014,4,0,0,0,0,0,0,0,0
04/05/2014,5,0,0,0,0,0,0,0,0
04/05/2014,6,0,0,0,0,0,0,0,0
04/05/2014,7,0,0,0,0,0,0,0,0
04/05/2014,8,0,0,0,0,0,0,0,0
04/05/2014,9,0,0,0,0,0,0,0,0
04/05/2014,10,0,0,0,0,0,0,0,0
04/05/2014,11,0,0,0,0,0,0,0,0
04/05/2014,12,0,0,0,0,0,0,0,0
04/05/2014,13,0,0,0,0,0,0,0,0
04/05/2014,14,0,0,0,0,0,0,0,0
04/05/2014,15,0,0,0,0,0,0,0,0
04/05/2014,16,0,0,0,0,0,0,0,0
04/05/2014,17,0,0,0,0,0,0,0,0
04/05/2014,18,0,0,0,0,0,0,0,0
04/05/2014,19,0,0,0,0,0,0,0,0
04/05/2014,20,0,0,0,0,0,0,4.3,0
04/05/2014,21,0,0,0,0,0,0,4.54,0
04/05/2014,22,0,0,0,0,0,0,4.75,0
04/05/2014,23,0,0,0,0,0,0,4.32,0
04/05/2014,24,0,0,0,0,0,0,4.94,0
04/05/2014,25,0,0,0,0,0,0,5.95,0
04/05/2014,26,0,0,0,0,0,0,3.8,0
04/05/2014,27,0,0,0,0,0,0,1.34,0
04/05/2014,28,0,0,0,0,0,0,0,0
04/05/2014,29,0,0,0,0,0,0,0,0
04/05/2014,30,0,0,0,0,0,0,0,0
04/05/2014,31,0,0,0,0,0,0,0,0
04/05/2014,32,0,0,0,0,0,0,0,0
04/05/2014,33,0,0,0,0,0,0,0,0
04/05/2014,34,0,0,0,0,0,0,0,0
04/05/2014,35,0,0,0,0,0,0,0,0
