ValueDate,Volts Inst
2026-03-04T22:30:00+00:00,66.152
2026-03-04T22:35:00+00:00,66.056
2026-03-04T22:40:00+00:00,66.056
2026-03-04T22:45:00+00:00,66.182
2026-03-04T22:50:00+00:00,66.279
2026-03-04T22:55:00+00:00,66.292
2026-03-04T23:00:00+00:00,65.981
2026-03-04T23:05:00+00:00,65.641
2026-03-04T23:10:00+00:00,65.608
2026-03-04T23:15:00+00:00,65.786
2026-03-04T23:20:00+00:00,65.869
2026-03-04T23:25:00+00:00,65.826
2026-03-04T23:30:00+00:00,65.895
2026-03-04T23:35:00+00:00,65.773
2026-03-04T23:40:00+00:00,65.568
2026-03-04T23:45:00+00:00,65.475
2026-03-04T23:50:00+00:00,65.51
2026-03-04T23:55:00+00:00,65.644
2026-03-05T00:00:00+00:00,65.652
2026-03-05T00:05:00+00:00,65.49
2026-03-05T00:10:00+00:00,65.327
2026-03-05T00:15:00+00:00,65.394
2026-03-05T00:20:00+00:00,65.412
2026-03-05T00:25:00+00:00,65.417
2026-03-05T00:30:00+00:00,65.461
2026-03-05T00:35:00+00:00,65.378
2026-03-05T00:40:00+00:00,65.171
2026-03-05T00:45:00+00:00,65.129
2026-03-05T00:50:00+00:00,65.187
2026-03-05T00:55:00+00:00,65.255
2026-03-05T01:00:00+00:00,65.253
2026-03-05T01:05:00+00:00,65.253
2026-03-05T01:10:00+00:00,65.25
2026-03-05T01:15:00+00:00,65.314
2026-03-05T01:20:00+00:00,65.356
2026-03-05T01:25:00+00:00,65.403
2026-03-05T01:30:00+00:00,65.465
2026-03-05T01:35:00+00:00,65.55
2026-03-05T01:40:00+00:00,65.578
2026-03-05T01:45:00+00:00,65.655
2026-03-05T01:50:00+00:00,65.577
2026-03-05T01:55:00+00:00,65.667
2026-03-05T02:00:00+00:00,65.786
2026-03-05T02:05:00+00:00,65.766
2026-03-05T02:10:00+00:00,65.777
2026-03-05T02:15:00+00:00,65.845
2026-03-05T02:20:00+00:00,65.856
2026-03-05T02:25:00+00:00,65.834
2026-03-05T02:30:00+00:00,65.853
2026-03-05T02:35:00+00:00,65.822
2026-03-05T02:40:00+00:00,65.937
2026-03-05T02:45:00+00:00,65.982
2026-03-05T02:50:00+00:00,66.064
2026-03-05T02:55:00+00:00,66.137
2026-03-05T03:00:00+00:00,66.178
2026-03-05T03:05:00+00:00,66.054
2026-03-05T03:10:00+00:00,66.044
2026-03-05T03:15:00+00:00,66.003
2026-03-05T03:20:00+00:00,65.904
2026-03-05T03:25:00+00:00,65.901
2026-03-05T03:30:00+00:00,65.997
2026-03-05T03:35:00+00:00,66.117
2026-03-05T03:40:00+00:00,66.183
2026-03-05T03:45:00+00:00,66.105
2026-03-05T03:50:00+00:00,66.147
2026-03-05T03:55:00+00:00,66.224
2026-03-05T04:00:00+00:00,66.285
2026-03-05T04:05:00+00:00,66.156
2026-03-05T04:10:00+00:00,66.054
2026-03-05T04:15:00+00:00,66.048
2026-03-05T04:20:00+00:00,66.109
2026-03-05T04:25:00+00:00,66.061
2026-03-05T04:30:00+00:00,66.034
2026-03-05T04:35:00+00:00,66.143
2026-03-05T04:40:00+00:00,66.079
2026-03-05T04:45:00+00:00,66.094
2026-03-05T04:50:00+00:00,66.083
2026-03-05T04:55:00+00:00,66.022
2026-03-05T05:00:00+00:00,65.985
2026-03-05T05:05:00+00:00,65.793
2026-03-05T05:10:00+00:00,65.694
2026-03-05T05:15:00+00:00,65.657
2026-03-05T05:20:00+00:00,65.66
2026-03-05T05:25:00+00:00,65.713
2026-03-05T05:30:00+00:00,65.873
2026-03-05T05:35:00+00:00,65.939
2026-03-05T05:40:00+00:00,65.914
2026-03-05T05:45:00+00:00,65.977
2026-03-05T05:50:00+00:00,65.945
2026-03-05T05:55:00+00:00,65.94
2026-03-05T06:00:00+00:00,66.056
2026-03-05T06:05:00+00:00,65.805
2026-03-05T06:10:00+00:00,65.5
2026-03-05T06:15:00+00:00,65.687
2026-03-05T06:20:00+00:00,65.751
2026-03-05T06:25:00+00:00,65.698
2026-03-05T06:30:00+00:00,65.674
2026-03-05T06:35:00+00:00,65.537
2026-03-05T06:40:00+00:00,65.349
2026-03-05T06:45:00+00:00,65.388
2026-03-05T06:50:00+00:00,65.294
2026-03-05T06:55:00+00:00,65.209
2026-03-05T07:00:00+00:00,65.266
2026-03-05T07:05:00+00:00,65.087
2026-03-05T07:10:00+00:00,64.89
2026-03-05T07:15:00+00:00,64.788
2026-03-05T07:20:00+00:00,64.837
2026-03-05T07:25:00+00:00,64.767
2026-03-05T07:30:00+00:00,64.752
2026-03-05T07:35:00+00:00,64.668
2026-03-05T07:40:00+00:00,64.643
2026-03-05T07:45:00+00:00,64.675
2026-03-05T07:50:00+00:00,64.655
2026-03-05T07:55:00+00:00,64.674
2026-03-05T08:00:00+00:00,64.663
2026-03-05T08:05:00+00:00,64.712
2026-03-05T08:10:00+00:00,64.784
2026-03-05T08:15:00+00:00,64.822
2026-03-05T08:20:00+00:00,64.835
2026-03-05T08:25:00+00:00,64.852
2026-03-05T08:30:00+00:00,64.865
2026-03-05T08:35:00+00:00,64.899
2026-03-05T08:40:00+00:00,65.021
2026-03-05T08:45:00+00:00,65.047
2026-03-05T08:50:00+00:00,65.015
2026-03-05T08:55:00+00:00,64.912
2026-03-05T09:00:00+00:00,64.955
2026-03-05T09:05:00+00:00,64.945
2026-03-05T09:10:00+00:00,64.712
2026-03-05T09:15:00+00:00,64.517
2026-03-05T09:20:00+00:00,64.53
2026-03-05T09:25:00+00:00,64.554
2026-03-05T09:30:00+00:00,64.621
2026-03-05T09:35:00+00:00,64.684
2026-03-05T09:40:00+00:00,64.683
2026-03-05T09:45:00+00:00,64.74
2026-03-05T09:50:00+00:00,64.798
2026-03-05T09:55:00+00:00,64.845
2026-03-05T10:00:00+00:00,64.906
2026-03-05T10:05:00+00:00,65.022
2026-03-05T10:10:00+00:00,64.955
2026-03-05T10:15:00+00:00,64.937
2026-03-05T10:20:00+00:00,64.904
2026-03-05T10:25:00+00:00,64.887
2026-03-05T10:30:00+00:00,64.805
2026-03-05T10:35:00+00:00,64.685
2026-03-05T10:40:00+00:00,64.657
2026-03-05T10:45:00+00:00,64.643
2026-03-05T10:50:00+00:00,64.766
2026-03-05T10:55:00+00:00,64.812
2026-03-05T11:00:00+00:00,64.839
2026-03-05T11:05:00+00:00,64.791
2026-03-05T11:10:00+00:00,64.746
2026-03-05T11:15:00+00:00,64.695
2026-03-05T11:20:00+00:00,64.726
2026-03-05T11:25:00+00:00,64.782
2026-03-05T11:30:00+00:00,64.823
2026-03-05T11:35:00+00:00,64.817
2026-03-05T11:40:00+00:00,64.793
2026-03-05T11:45:00+00:00,64.709
2026-03-05T11:50:00+00:00,64.712
2026-03-05T11:55:00+00:00,64.737
2026-03-05T12:00:00+00:00,64.807
2026-03-05T12:05:00+00:00,64.735
2026-03-05T12:10:00+00:00,64.684
2026-03-05T12:15:00+00:00,64.699
2026-03-05T12:20:00+00:00,64.746
2026-03-05T12:25:00+00:00,64.81
2026-03-05T12:30:00+00:00,64.819
2026-03-05T12:35:00+00:00,64.917
2026-03-05T12:40:00+00:00,64.943
2026-03-05T12:45:00+00:00,64.974
2026-03-05T12:50:00+00:00,64.999
2026-03-05T12:55:00+00:00,64.974
2026-03-05T13:00:00+00:00,64.995
2026-03-05T13:05:00+00:00,64.851
2026-03-05T13:10:00+00:00,64.786
2026-03-05T13:15:00+00:00,64.773
2026-03-05T13:20:00+00:00,64.899
2026-03-05T13:25:00+00:00,64.88
2026-03-05T13:30:00+00:00,64.868
2026-03-05T13:35:00+00:00,64.873
2026-03-05T13:40:00+00:00,64.764
2026-03-05T13:45:00+00:00,64.732
2026-03-05T13:50:00+00:00,64.776
2026-03-05T13:55:00+00:00,64.821
2026-03-05T14:00:00+00:00,64.821
2026-03-05T14:05:00+00:00,64.693
2026-03-05T14:10:00+00:00,64.737
2026-03-05T14:15:00+00:00,64.753
2026-03-05T14:20:00+00:00,64.707
2026-03-05T14:25:00+00:00,64.689
2026-03-05T14:30:00+00:00,64.694
2026-03-05T14:35:00+00:00,64.743
2026-03-05T14:40:00+00:00,64.679
2026-03-05T14:45:00+00:00,64.645
2026-03-05T14:50:00+00:00,64.645
2026-03-05T14:55:00+00:00,64.722
2026-03-05T15:00:00+00:00,64.688
2026-03-05T15:05:00+00:00,64.751
2026-03-05T15:10:00+00:00,64.779
2026-03-05T15:15:00+00:00,64.807
2026-03-05T15:20:00+00:00,64.736
2026-03-05T15:25:00+00:00,64.657
2026-03-05T15:30:00+00:00,64.611
2026-03-05T15:35:00+00:00,64.623
2026-03-05T15:40:00+00:00,64.578
2026-03-05T15:45:00+00:00,64.546
2026-03-05T15:50:00+00:00,64.484
2026-03-05T15:55:00+00:00,64.45
2026-03-05T16:00:00+00:00,64.492
2026-03-05T16:05:00+00:00,64.562
2026-03-05T16:10:00+00:00,64.5
2026-03-05T16:15:00+00:00,64.491
2026-03-05T16:20:00+00:00,64.961
2026-03-05T16:25:00+00:00,65.59
2026-03-05T16:30:00+00:00,65.696
2026-03-05T16:35:00+00:00,65.61
2026-03-05T16:40:00+00:00,65.609
2026-03-05T16:45:00+00:00,65.586
2026-03-05T16:50:00+00:00,65.61
2026-03-05T16:55:00+00:00,65.629
2026-03-05T17:00:00+00:00,65.569
2026-03-05T17:05:00+00:00,65.473
2026-03-05T17:10:00+00:00,65.463
2026-03-05T17:15:00+00:00,65.408
2026-03-05T17:20:00+00:00,65.382
2026-03-05T17:25:00+00:00,65.293
2026-03-05T17:30:00+00:00,65.271
2026-03-05T17:35:00+00:00,65.353
2026-03-05T17:40:00+00:00,65.496
2026-03-05T17:45:00+00:00,65.455
2026-03-05T17:50:00+00:00,65.379
2026-03-05T17:55:00+00:00,65.416
2026-03-05T18:00:00+00:00,65.533
2026-03-05T18:05:00+00:00,65.455
2026-03-05T18:10:00+00:00,65.396
2026-03-05T18:15:00+00:00,65.458
2026-03-05T18:20:00+00:00,65.372
2026-03-05T18:25:00+00:00,65.361
2026-03-05T18:30:00+00:00,65.386
2026-03-05T18:35:00+00:00,65.402
2026-03-05T18:40:00+00:00,65.456
2026-03-05T18:45:00+00:00,65.548
2026-03-05T18:50:00+00:00,65.568
2026-03-05T18:55:00+00:00,65.571
2026-03-05T19:00:00+00:00,65.57
2026-03-05T19:05:00+00:00,65.568
2026-03-05T19:10:00+00:00,65.581
2026-03-05T19:15:00+00:00,65.734
2026-03-05T19:20:00+00:00,65.907
2026-03-05T19:25:00+00:00,66.043
2026-03-05T19:30:00+00:00,66.162
2026-03-05T19:35:00+00:00,66.101
2026-03-05T19:40:00+00:00,66.112
2026-03-05T19:45:00+00:00,66.142
2026-03-05T19:50:00+00:00,66.319
2026-03-05T19:55:00+00:00,66.369
2026-03-05T20:00:00+00:00,66.421
2026-03-05T20:05:00+00:00,66.4
2026-03-05T20:10:00+00:00,66.426
2026-03-05T20:15:00+00:00,66.394
2026-03-05T20:20:00+00:00,66.432
2026-03-05T20:25:00+00:00,66.38
2026-03-05T20:30:00+00:00,66.445
2026-03-05T20:35:00+00:00,66.307
2026-03-05T20:40:00+00:00,65.77
2026-03-05T20:45:00+00:00,65.709
2026-03-05T20:50:00+00:00,65.787
2026-03-05T20:55:00+00:00,65.854
2026-03-05T21:00:00+00:00,65.94
2026-03-05T21:05:00+00:00,66.022
2026-03-05T21:10:00+00:00,66.006
2026-03-05T21:15:00+00:00,65.887
2026-03-05T21:20:00+00:00,65.964
2026-03-05T21:25:00+00:00,66.018
2026-03-05T21:30:00+00:00,66.125
2026-03-05T21:35:00+00:00,66.115
2026-03-05T21:40:00+00:00,66.112
2026-03-05T21:45:00+00:00,66.209
2026-03-05T21:50:00+00:00,66.197
2026-03-05T21:55:00+00:00,65.885
2026-03-05T22:00:00+00:00,65.912
2026-03-05T22:05:00+00:00,65.79
2026-03-05T22:10:00+00:00,65.693
2026-03-05T22:15:00+00:00,65.756
2026-03-05T22:20:00+00:00,65.835
2026-03-05T22:25:00+00:00,65.985
2026-03-05T22:30:00+00:00,65.765
2026-03-05T22:35:00+00:00,65.462
2026-03-05T22:40:00+00:00,65.412
2026-03-05T22:45:00+00:00,65.437
2026-03-05T22:50:00+00:00,65.375
2026-03-05T22:55:00+00:00,65.465
2026-03-05T23:00:00+00:00,65.505
2026-03-05T23:05:00+00:00,65.584
2026-03-05T23:10:00+00:00,65.685
2026-03-05T23:15:00+00:00,65.653
2026-03-05T23:20:00+00:00,65.557
2026-03-05T23:25:00+00:00,65.569
2026-03-05T23:30:00+00:00,65.728
2026-03-05T23:35:00+00:00,65.712
2026-03-05T23:40:00+00:00,65.622
2026-03-05T23:45:00+00:00,65.666
2026-03-05T23:50:00+00:00,65.791
2026-03-05T23:55:00+00:00,65.737
2026-03-06T00:00:00+00:00,65.819
