Data,Unit ID,Time From,Level From,Time To,Level To
PN,ENGQR-02,2026-01-21T17:00:00,2.0,2026-01-21T17:30:00,2.0
PN,ENGQR-03,2026-01-21T17:00:00,1.0,2026-01-21T17:30:00,1.0
PN,EDFE-21,2026-01-21T17:01:00,7.0,2026-01-21T17:29:00,7.0
PN,EDFE-21,2026-01-21T17:29:00,7.0,2026-01-21T17:30:00,0.0
PN,EDFE-21,2026-01-21T17:30:00,0.0,2026-01-21T17:31:00,-1.0
PN,ENGQR-01,2026-01-21T17:30:00,0.0,2026-01-21T18:00:00,0.0
PN,ENGQR-02,2026-01-21T17:30:00,2.0,2026-01-21T18:00:00,2.0
PN,ENGQR-03,2026-01-21T17:30:00,1.0,2026-01-21T18:00:00,1.0
PN,EDFE-21,2026-01-21T17:31:00,-1.0,2026-01-21T18:00:00,-1.0
PN,EDFE-21,2026-01-21T18:00:00,-1.0,2026-01-21T18:01:00,-3.0
PN,ENGQR-01,2026-01-21T18:00:00,0.0,2026-01-21T18:30:00,0.0
PN,ENGQR-02,2026-01-21T18:00:00,2.0,2026-01-21T18:30:00,2.0
PN,ENGQR-03,2026-01-21T18:00:00,1.0,2026-01-21T18:30:00,1.0
PN,EDFE-21,2026-01-21T18:01:00,-3.0,2026-01-21T18:29:00,-3.0
PN,EDFE-21,2026-01-21T18:29:00,-3.0,2026-01-21T18:30:00,0.0
PN,EDFE-21,2026-01-21T18:30:00,0.0,2026-01-21T18:31:00,-3.0
PN,ENGQR-01,2026-01-21T18:30:00,0.0,2026-01-21T19:00:00,0.0
PN,ENGQR-02,2026-01-21T18:30:00,2.0,2026-01-21T19:00:00,2.0
PN,ENGQR-03,2026-01-21T18:30:00,1.0,2026-01-21T19:00:00,1.0
PN,EDFE-21,2026-01-21T18:31:00,-3.0,2026-01-21T18:59:00,-3.0
PN,EDFE-21,2026-01-21T18:59:00,-3.0,2026-01-21T19:00:00,0.0
PN,EDFE-21,2026-01-21T19:00:00,0.0,2026-01-21T19:01:00,5.0
PN,ENGQR-01,2026-01-21T19:00:00,0.0,2026-01-21T19:30:00,0.0
PN,ENGQR-02,2026-01-21T19:00:00,2.0,2026-01-21T19:30:00,2.0
PN,ENGQR-03,2026-01-21T19:00:00,1.0,2026-01-21T19:30:00,1.0
PN,EDFE-21,2026-01-21T19:01:00,5.0,2026-01-21T19:30:00,5.0
PN,EDFE-21,2026-01-21T19:30:00,5.0,2026-01-21T20:00:00,5.0
PN,ENGQR-01,2026-01-21T19:30:00,0.0,2026-01-21T20:00:00,0.0
PN,ENGQR-02,2026-01-21T19:30:00,2.0,2026-01-21T20:00:00,2.0
PN,ENGQR-03,2026-01-21T19:30:00,1.0,2026-01-21T20:00:00,1.0
PN,EDFE-21,2026-01-21T20:00:00,5.0,2026-01-21T20:29:00,5.0
PN,ENGQR-01,2026-01-21T20:00:00,0.0,2026-01-21T20:30:00,0.0
PN,ENGQR-02,2026-01-21T20:00:00,2.0,2026-01-21T20:30:00,2.0
PN,ENGQR-03,2026-01-21T20:00:00,1.0,2026-01-21T20:30:00,1.0
PN,EDFE-21,2026-01-21T20:29:00,5.0,2026-01-21T20:30:00,0.0
PN,EDFE-21,2026-01-21T20:30:00,0.0,2026-01-21T21:00:00,0.0
PN,ENGQR-01,2026-01-21T20:30:00,0.0,2026-01-21T21:00:00,0.0
PN,ENGQR-02,2026-01-21T20:30:00,2.0,2026-01-21T21:00:00,2.0
PN,ENGQR-03,2026-01-21T20:30:00,1.0,2026-01-21T21:00:00,1.0
PN,EDFE-21,2026-01-21T21:00:00,0.0,2026-01-21T21:01:00,-1.0
PN,ENGQR-01,2026-01-21T21:00:00,0.0,2026-01-21T21:30:00,0.0
PN,ENGQR-02,2026-01-21T21:00:00,2.0,2026-01-21T21:30:00,2.0
PN,ENGQR-03,2026-01-21T21:00:00,1.0,2026-01-21T21:30:00,1.0
PN,EDFE-21,2026-01-21T21:01:00,-1.0,2026-01-21T21:30:00,-1.0
PN,EDFE-21,2026-01-21T21:30:00,-1.0,2026-01-21T21:31:00,-5.0
PN,ENGQR-01,2026-01-21T21:30:00,0.0,2026-01-21T22:00:00,0.0
PN,ENGQR-02,2026-01-21T21:30:00,2.0,2026-01-21T22:00:00,2.0
PN,ENGQR-03,2026-01-21T21:30:00,1.0,2026-01-21T22:00:00,1.0
PN,EDFE-21,2026-01-21T21:31:00,-5.0,2026-01-21T22:00:00,-5.0
PN,EDFE-21,2026-01-21T22:00:00,-5.0,2026-01-21T22:30:00,-5.0
PN,ENGQR-01,2026-01-21T22:00:00,0.0,2026-01-21T22:30:00,0.0
PN,ENGQR-02,2026-01-21T22:00:00,2.0,2026-01-21T22:30:00,2.0
PN,ENGQR-03,2026-01-21T22:00:00,1.0,2026-01-21T22:30:00,1.0
PN,EDFE-21,2026-01-21T22:30:00,-5.0,2026-01-21T22:31:00,-4.0
PN,ENGQR-01,2026-01-21T22:30:00,0.0,2026-01-21T23:00:00,0.0
PN,ENGQR-02,2026-01-21T22:30:00,2.0,2026-01-21T23:00:00,2.0
PN,ENGQR-03,2026-01-21T22:30:00,1.0,2026-01-21T23:00:00,1.0
PN,EDFE-21,2026-01-21T22:31:00,-4.0,2026-01-21T22:59:00,-4.0
PN,EDFE-21,2026-01-21T22:59:00,-4.0,2026-01-21T23:00:00,0.0
PN,EDFE-21,2026-01-21T23:00:00,0.0,2026-01-21T23:30:00,0.0
PN,ENGQR-01,2026-01-21T23:00:00,0.0,2026-01-21T23:30:00,0.0
PN,ENGQR-02,2026-01-21T23:00:00,2.0,2026-01-21T23:30:00,2.0
PN,ENGQR-03,2026-01-21T23:00:00,1.0,2026-01-21T23:30:00,1.0
PN,EDFE-21,2026-01-21T23:30:00,0.0,2026-01-21T23:31:00,-12.0
PN,ENGQR-01,2026-01-21T23:30:00,0.0,2026-01-22T00:00:00,0.0
PN,ENGQR-02,2026-01-21T23:30:00,2.0,2026-01-22T00:00:00,2.0
PN,ENGQR-03,2026-01-21T23:30:00,1.0,2026-01-22T00:00:00,1.0
PN,EDFE-21,2026-01-21T23:31:00,-12.0,2026-01-21T23:59:00,-12.0
PN,EDFE-21,2026-01-21T23:59:00,-12.0,2026-01-22T00:00:00,0.0
PN,EDFE-21,2026-01-22T00:00:00,0.0,2026-01-22T00:30:00,0.0
PN,ENGQR-01,2026-01-22T00:00:00,0.0,2026-01-22T00:30:00,0.0
PN,ENGQR-02,2026-01-22T00:00:00,2.0,2026-01-22T00:30:00,2.0
PN,ENGQR-03,2026-01-22T00:00:00,1.0,2026-01-22T00:30:00,1.0
PN,EDFE-21,2026-01-22T00:30:00,0.0,2026-01-22T01:00:00,0.0
PN,ENGQR-01,2026-01-22T00:30:00,0.0,2026-01-22T01:00:00,0.0
PN,ENGQR-02,2026-01-22T00:30:00,2.0,2026-01-22T01:00:00,2.0
PN,ENGQR-03,2026-01-22T00:30:00,1.0,2026-01-22T01:00:00,1.0
PN,EDFE-21,2026-01-22T01:00:00,0.0,2026-01-22T01:30:00,0.0
PN,ENGQR-01,2026-01-22T01:00:00,0.0,2026-01-22T01:30:00,0.0
PN,ENGQR-02,2026-01-22T01:00:00,2.0,2026-01-22T01:30:00,2.0
PN,ENGQR-03,2026-01-22T01:00:00,1.0,2026-01-22T01:30:00,1.0
PN,EDFE-21,2026-01-22T01:30:00,0.0,2026-01-22T02:00:00,0.0
PN,ENGQR-01,2026-01-22T01:30:00,0.0,2026-01-22T02:00:00,0.0
PN,ENGQR-02,2026-01-22T01:30:00,2.0,2026-01-22T02:00:00,2.0
PN,ENGQR-03,2026-01-22T01:30:00,1.0,2026-01-22T02:00:00,1.0
PN,EDFE-21,2026-01-22T02:00:00,0.0,2026-01-22T02:01:00,-1.0
PN,ENGQR-01,2026-01-22T02:00:00,0.0,2026-01-22T02:30:00,0.0
PN,ENGQR-02,2026-01-22T02:00:00,2.0,2026-01-22T02:30:00,2.0
PN,ENGQR-03,2026-01-22T02:00:00,1.0,2026-01-22T02:30:00,1.0
PN,EDFE-21,2026-01-22T02:01:00,-1.0,2026-01-22T02:30:00,-1.0
PN,EDFE-21,2026-01-22T02:30:00,-1.0,2026-01-22T02:59:00,-1.0
PN,ENGQR-01,2026-01-22T02:30:00,0.0,2026-01-22T03:00:00,0.0
PN,ENGQR-02,2026-01-22T02:30:00,2.0,2026-01-22T03:00:00,2.0
PN,ENGQR-03,2026-01-22T02:30:00,1.0,2026-01-22T03:00:00,1.0
PN,EDFE-21,2026-01-22T02:59:00,-1.0,2026-01-22T03:00:00,0.0
PN,EDFE-21,2026-01-22T03:00:00,0.0,2026-01-22T03:30:00,0.0
PN,ENGQR-01,2026-01-22T03:00:00,0.0,2026-01-22T03:30:00,0.0
PN,ENGQR-02,2026-01-22T03:00:00,2.0,2026-01-22T03:30:00,2.0
PN,ENGQR-03,2026-01-22T03:00:00,1.0,2026-01-22T03:30:00,1.0
PN,EDFE-21,2026-01-22T03:30:00,0.0,2026-01-22T04:00:00,0.0
PN,ENGQR-01,2026-01-22T03:30:00,0.0,2026-01-22T04:00:00,0.0
PN,ENGQR-02,2026-01-22T03:30:00,2.0,2026-01-22T04:00:00,2.0
PN,ENGQR-03,2026-01-22T03:30:00,1.0,2026-01-22T04:00:00,1.0
PN,EDFE-21,2026-01-22T04:00:00,0.0,2026-01-22T04:30:00,0.0
PN,ENGQR-01,2026-01-22T04:00:00,0.0,2026-01-22T04:30:00,0.0
PN,ENGQR-02,2026-01-22T04:00:00,2.0,2026-01-22T04:30:00,2.0
PN,ENGQR-03,2026-01-22T04:00:00,1.0,2026-01-22T04:30:00,1.0
PN,EDFE-21,2026-01-22T04:30:00,0.0,2026-01-22T05:00:00,0.0
PN,ENGQR-01,2026-01-22T04:30:00,0.0,2026-01-22T05:00:00,0.0
PN,ENGQR-02,2026-01-22T04:30:00,2.0,2026-01-22T05:00:00,2.0
PN,ENGQR-03,2026-01-22T04:30:00,1.0,2026-01-22T05:00:00,1.0
PN,EDFE-21,2026-01-22T05:00:00,-7.0,2026-01-22T05:30:00,-7.0
PN,ENGQR-01,2026-01-22T05:00:00,0.0,2026-01-22T05:30:00,0.0
PN,ENGQR-02,2026-01-22T05:00:00,2.0,2026-01-22T05:30:00,2.0
PN,ENGQR-03,2026-01-22T05:00:00,1.0,2026-01-22T05:30:00,1.0
PN,EDFE-21,2026-01-22T05:30:00,-8.0,2026-01-22T06:00:00,-8.0
PN,ENGQR-01,2026-01-22T05:30:00,0.0,2026-01-22T06:00:00,0.0
PN,ENGQR-02,2026-01-22T05:30:00,2.0,2026-01-22T06:00:00,2.0
PN,ENGQR-03,2026-01-22T05:30:00,1.0,2026-01-22T06:00:00,1.0
PN,EDFE-21,2026-01-22T06:00:00,0.0,2026-01-22T06:30:00,0.0
PN,ENGQR-01,2026-01-22T06:00:00,0.0,2026-01-22T06:30:00,0.0
PN,ENGQR-02,2026-01-22T06:00:00,2.0,2026-01-22T06:30:00,2.0
PN,ENGQR-03,2026-01-22T06:00:00,1.0,2026-01-22T06:30:00,1.0
PN,EDFE-21,2026-01-22T06:30:00,7.0,2026-01-22T07:00:00,7.0
PN,ENGQR-01,2026-01-22T06:30:00,0.0,2026-01-22T07:00:00,0.0
PN,ENGQR-02,2026-01-22T06:30:00,2.0,2026-01-22T07:00:00,2.0
PN,ENGQR-03,2026-01-22T06:30:00,1.0,2026-01-22T07:00:00,1.0
PN,EDFE-21,2026-01-22T07:00:00,7.0,2026-01-22T07:30:00,7.0
PN,ENGQR-01,2026-01-22T07:00:00,0.0,2026-01-22T07:30:00,0.0
PN,ENGQR-02,2026-01-22T07:00:00,2.0,2026-01-22T07:30:00,2.0
PN,ENGQR-03,2026-01-22T07:00:00,1.0,2026-01-22T07:30:00,1.0
PN,EDFE-21,2026-01-22T07:30:00,7.0,2026-01-22T07:59:00,7.0
PN,ENGQR-01,2026-01-22T07:30:00,0.0,2026-01-22T08:00:00,0.0
PN,ENGQR-02,2026-01-22T07:30:00,2.0,2026-01-22T08:00:00,2.0
PN,ENGQR-03,2026-01-22T07:30:00,1.0,2026-01-22T08:00:00,1.0
PN,EDFE-21,2026-01-22T07:59:00,7.0,2026-01-22T08:00:00,3.0
PN,EDFE-21,2026-01-22T08:00:00,3.0,2026-01-22T08:01:00,0.0
PN,ENGQR-01,2026-01-22T08:00:00,0.0,2026-01-22T08:30:00,0.0
PN,ENGQR-02,2026-01-22T08:00:00,2.0,2026-01-22T08:30:00,2.0
PN,ENGQR-03,2026-01-22T08:00:00,1.0,2026-01-22T08:30:00,1.0
PN,EDFE-21,2026-01-22T08:01:00,0.0,2026-01-22T08:30:00,0.0
PN,EDFE-21,2026-01-22T08:30:00,0.0,2026-01-22T08:31:00,3.0
PN,ENGQR-01,2026-01-22T08:30:00,0.0,2026-01-22T09:00:00,0.0
PN,ENGQR-02,2026-01-22T08:30:00,2.0,2026-01-22T09:00:00,2.0
PN,ENGQR-03,2026-01-22T08:30:00,1.0,2026-01-22T09:00:00,1.0
PN,EDFE-21,2026-01-22T08:31:00,3.0,2026-01-22T08:59:00,3.0
PN,EDFE-21,2026-01-22T08:59:00,3.0,2026-01-22T09:00:00,0.0
PN,EDFE-21,2026-01-22T09:00:00,0.0,2026-01-22T09:01:00,-1.0
PN,ENGQR-01,2026-01-22T09:00:00,0.0,2026-01-22T09:30:00,0.0
PN,ENGQR-02,2026-01-22T09:00:00,2.0,2026-01-22T09:30:00,2.0
PN,ENGQR-03,2026-01-22T09:00:00,1.0,2026-01-22T09:30:00,1.0
PN,EDFE-21,2026-01-22T09:01:00,-1.0,2026-01-22T09:30:00,-1.0
PN,EDFE-21,2026-01-22T09:30:00,-1.0,2026-01-22T10:00:00,-1.0
PN,ENGQR-01,2026-01-22T09:30:00,0.0,2026-01-22T10:00:00,0.0
PN,ENGQR-02,2026-01-22T09:30:00,2.0,2026-01-22T10:00:00,2.0
PN,ENGQR-03,2026-01-22T09:30:00,1.0,2026-01-22T10:00:00,1.0
PN,EDFE-21,2026-01-22T10:00:00,-1.0,2026-01-22T10:01:00,0.0
PN,ENGQR-01,2026-01-22T10:00:00,0.0,2026-01-22T10:30:00,0.0
PN,ENGQR-02,2026-01-22T10:00:00,2.0,2026-01-22T10:30:00,2.0
PN,ENGQR-03,2026-01-22T10:00:00,1.0,2026-01-22T10:30:00,1.0
PN,EDFE-21,2026-01-22T10:01:00,0.0,2026-01-22T10:30:00,0.0
PN,EDFE-21,2026-01-22T10:30:00,0.0,2026-01-22T10:31:00,-1.0
PN,ENGQR-01,2026-01-22T10:30:00,0.0,2026-01-22T11:00:00,0.0
PN,ENGQR-02,2026-01-22T10:30:00,2.0,2026-01-22T11:00:00,2.0
PN,ENGQR-03,2026-01-22T10:30:00,1.0,2026-01-22T11:00:00,1.0
PN,EDFE-21,2026-01-22T10:31:00,-1.0,2026-01-22T10:59:00,-1.0
PN,EDFE-21,2026-01-22T10:59:00,-1.0,2026-01-22T11:00:00,0.0
PN,EDFE-21,2026-01-22T11:00:00,0.0,2026-01-22T11:01:00,1.0
PN,ENGQR-01,2026-01-22T11:00:00,0.0,2026-01-22T11:30:00,0.0
PN,ENGQR-02,2026-01-22T11:00:00,2.0,2026-01-22T11:30:00,2.0
PN,ENGQR-03,2026-01-22T11:00:00,1.0,2026-01-22T11:30:00,1.0
PN,EDFE-21,2026-01-22T11:01:00,1.0,2026-01-22T11:30:00,1.0
PN,EDFE-21,2026-01-22T11:30:00,1.0,2026-01-22T11:31:00,0.0
PN,ENGQR-01,2026-01-22T11:30:00,0.0,2026-01-22T12:00:00,0.0
PN,ENGQR-02,2026-01-22T11:30:00,2.0,2026-01-22T12:00:00,2.0
PN,ENGQR-03,2026-01-22T11:30:00,1.0,2026-01-22T12:00:00,1.0
PN,EDFE-21,2026-01-22T11:31:00,0.0,2026-01-22T12:00:00,0.0
PN,EDFE-21,2026-01-22T12:00:00,0.0,2026-01-22T12:01:00,1.0
PN,ENGQR-01,2026-01-22T12:00:00,0.0,2026-01-22T12:30:00,0.0
PN,ENGQR-02,2026-01-22T12:00:00,2.0,2026-01-22T12:30:00,2.0
PN,ENGQR-03,2026-01-22T12:00:00,1.0,2026-01-22T12:30:00,1.0
PN,EDFE-21,2026-01-22T12:01:00,1.0,2026-01-22T12:30:00,1.0
PN,EDFE-21,2026-01-22T12:30:00,1.0,2026-01-22T12:59:00,1.0
PN,ENGQR-01,2026-01-22T12:30:00,0.0,2026-01-22T13:00:00,0.0
PN,ENGQR-02,2026-01-22T12:30:00,2.0,2026-01-22T13:00:00,2.0
PN,ENGQR-03,2026-01-22T12:30:00,1.0,2026-01-22T13:00:00,1.0
PN,EDFE-21,2026-01-22T12:59:00,1.0,2026-01-22T13:00:00,0.0
PN,EDFE-21,2026-01-22T13:00:00,0.0,2026-01-22T13:30:00,0.0
PN,ENGQR-01,2026-01-22T13:00:00,0.0,2026-01-22T13:30:00,0.0
PN,ENGQR-02,2026-01-22T13:00:00,2.0,2026-01-22T13:30:00,2.0
PN,ENGQR-03,2026-01-22T13:00:00,1.0,2026-01-22T13:30:00,1.0
PN,EDFE-21,2026-01-22T13:30:00,0.0,2026-01-22T14:00:00,0.0
PN,ENGQR-01,2026-01-22T13:30:00,0.0,2026-01-22T14:00:00,0.0
PN,ENGQR-02,2026-01-22T13:30:00,2.0,2026-01-22T14:00:00,2.0
PN,ENGQR-03,2026-01-22T13:30:00,1.0,2026-01-22T14:00:00,1.0
PN,EDFE-21,2026-01-22T14:00:00,0.0,2026-01-22T14:01:00,-4.0
PN,ENGQR-01,2026-01-22T14:00:00,0.0,2026-01-22T14:30:00,0.0
PN,ENGQR-02,2026-01-22T14:00:00,2.0,2026-01-22T14:30:00,2.0
PN,ENGQR-03,2026-01-22T14:00:00,1.0,2026-01-22T14:30:00,1.0
PN,EDFE-21,2026-01-22T14:01:00,-4.0,2026-01-22T14:29:00,-4.0
PN,EDFE-21,2026-01-22T14:29:00,-4.0,2026-01-22T14:30:00,0.0
PN,EDFE-21,2026-01-22T14:30:00,0.0,2026-01-22T15:00:00,0.0
PN,ENGQR-01,2026-01-22T14:30:00,0.0,2026-01-22T15:00:00,0.0
PN,ENGQR-02,2026-01-22T14:30:00,2.0,2026-01-22T15:00:00,2.0
PN,ENGQR-03,2026-01-22T14:30:00,1.0,2026-01-22T15:00:00,1.0
PN,EDFE-21,2026-01-22T15:00:00,0.0,2026-01-22T15:01:00,1.0
PN,ENGQR-01,2026-01-22T15:00:00,0.0,2026-01-22T15:30:00,0.0
PN,ENGQR-02,2026-01-22T15:00:00,2.0,2026-01-22T15:30:00,2.0
PN,ENGQR-03,2026-01-22T15:00:00,1.0,2026-01-22T15:30:00,1.0
PN,EDFE-21,2026-01-22T15:01:00,1.0,2026-01-22T15:30:00,1.0
PN,EDFE-21,2026-01-22T15:30:00,1.0,2026-01-22T15:31:00,0.0
PN,ENGQR-01,2026-01-22T15:30:00,0.0,2026-01-22T16:00:00,0.0
PN,ENGQR-02,2026-01-22T15:30:00,2.0,2026-01-22T16:00:00,2.0
PN,ENGQR-03,2026-01-22T15:30:00,1.0,2026-01-22T16:00:00,1.0
PN,EDFE-21,2026-01-22T15:31:00,0.0,2026-01-22T16:00:00,0.0
PN,EDFE-21,2026-01-22T16:00:00,0.0,2026-01-22T16:01:00,1.0
PN,ENGQR-01,2026-01-22T16:00:00,0.0,2026-01-22T16:30:00,0.0
PN,ENGQR-02,2026-01-22T16:00:00,2.0,2026-01-22T16:30:00,2.0
PN,ENGQR-03,2026-01-22T16:00:00,1.0,2026-01-22T16:30:00,1.0
PN,EDFE-21,2026-01-22T16:01:00,1.0,2026-01-22T16:30:00,1.0
PN,EDFE-21,2026-01-22T16:30:00,1.0,2026-01-22T17:00:00,1.0
PN,ENGQR-01,2026-01-22T16:30:00,0.0,2026-01-22T17:00:00,0.0
PN,ENGQR-02,2026-01-22T16:30:00,2.0,2026-01-22T17:00:00,2.0
PN,ENGQR-03,2026-01-22T16:30:00,1.0,2026-01-22T17:00:00,1.0
PN,EDFE-21,2026-01-22T17:00:00,1.0,2026-01-22T17:01:00,10.0
PN,ENGQR-01,2026-01-22T17:00:00,0.0,2026-01-22T17:30:00,0.0
PN,ENGQR-02,2026-01-22T17:00:00,2.0,2026-01-22T17:30:00,2.0
PN,ENGQR-03,2026-01-22T17:00:00,1.0,2026-01-22T17:30:00,1.0
PN,EDFE-21,2026-01-22T17:01:00,10.0,2026-01-22T17:30:00,10.0
PN,EDFE-21,2026-01-22T17:30:00,10.0,2026-01-22T17:31:00,12.0
PN,ENGQR-01,2026-01-22T17:30:00,0.0,2026-01-22T18:00:00,0.0
PN,ENGQR-02,2026-01-22T17:30:00,2.0,2026-01-22T18:00:00,2.0
PN,ENGQR-03,2026-01-22T17:30:00,1.0,2026-01-22T18:00:00,1.0
PN,EDFE-21,2026-01-22T17:31:00,12.0,2026-01-22T17:59:00,12.0
PN,EDFE-21,2026-01-22T17:59:00,12.0,2026-01-22T18:00:00,1.0
PN,EDFE-21,2026-01-22T18:00:00,1.0,2026-01-22T18:01:00,4.0
PN,ENGQR-01,2026-01-22T18:00:00,0.0,2026-01-22T18:30:00,0.0
PN,ENGQR-02,2026-01-22T18:00:00,2.0,2026-01-22T18:30:00,2.0
PN,ENGQR-03,2026-01-22T18:00:00,1.0,2026-01-22T18:30:00,1.0
PN,EDFE-21,2026-01-22T18:01:00,4.0,2026-01-22T18:29:00,4.0
PN,EDFE-21,2026-01-22T18:29:00,4.0,2026-01-22T18:30:00,1.0
PN,EDFE-21,2026-01-22T18:30:00,1.0,2026-01-22T18:31:00,3.0
PN,ENGQR-01,2026-01-22T18:30:00,0.0,2026-01-22T19:00:00,0.0
PN,ENGQR-02,2026-01-22T18:30:00,2.0,2026-01-22T19:00:00,2.0
PN,ENGQR-03,2026-01-22T18:30:00,1.0,2026-01-22T19:00:00,1.0
PN,EDFE-21,2026-01-22T18:31:00,3.0,2026-01-22T18:59:00,3.0
PN,EDFE-21,2026-01-22T18:59:00,3.0,2026-01-22T19:00:00,0.0
PN,EDFE-21,2026-01-22T19:00:00,0.0,2026-01-22T19:01:00,-1.0
PN,ENGQR-01,2026-01-22T19:00:00,0.0,2026-01-22T19:30:00,0.0
PN,ENGQR-02,2026-01-22T19:00:00,2.0,2026-01-22T19:30:00,2.0
PN,ENGQR-03,2026-01-22T19:00:00,1.0,2026-01-22T19:30:00,1.0
PN,EDFE-21,2026-01-22T19:01:00,-1.0,2026-01-22T19:29:00,-1.0
PN,EDFE-21,2026-01-22T19:29:00,-1.0,2026-01-22T19:30:00,0.0
PN,EDFE-21,2026-01-22T19:30:00,0.0,2026-01-22T19:31:00,-3.0
PN,ENGQR-01,2026-01-22T19:30:00,0.0,2026-01-22T20:00:00,0.0
PN,ENGQR-02,2026-01-22T19:30:00,2.0,2026-01-22T20:00:00,2.0
PN,ENGQR-03,2026-01-22T19:30:00,1.0,2026-01-22T20:00:00,1.0
PN,EDFE-21,2026-01-22T19:31:00,-3.0,2026-01-22T19:59:00,-3.0
PN,EDFE-21,2026-01-22T19:59:00,-3.0,2026-01-22T20:00:00,0.0
PN,EDFE-21,2026-01-22T20:00:00,0.0,2026-01-22T20:30:00,0.0
PN,ENGQR-01,2026-01-22T20:00:00,0.0,2026-01-22T20:30:00,0.0
PN,ENGQR-02,2026-01-22T20:00:00,2.0,2026-01-22T20:30:00,2.0
PN,ENGQR-03,2026-01-22T20:00:00,1.0,2026-01-22T20:30:00,1.0
PN,EDFE-21,2026-01-22T20:30:00,0.0,2026-01-22T20:31:00,-2.0
PN,ENGQR-01,2026-01-22T20:30:00,0.0,2026-01-22T21:00:00,0.0
PN,ENGQR-02,2026-01-22T20:30:00,2.0,2026-01-22T21:00:00,2.0
PN,ENGQR-03,2026-01-22T20:30:00,1.0,2026-01-22T21:00:00,1.0
PN,EDFE-21,2026-01-22T20:31:00,-2.0,2026-01-22T20:59:00,-2.0
PN,EDFE-21,2026-01-22T20:59:00,-2.0,2026-01-22T21:00:00,0.0
PN,EDFE-21,2026-01-22T21:00:00,0.0,2026-01-22T21:01:00,-2.0
PN,ENGQR-01,2026-01-22T21:00:00,0.0,2026-01-22T21:30:00,0.0
PN,ENGQR-02,2026-01-22T21:00:00,2.0,2026-01-22T21:30:00,2.0
PN,ENGQR-03,2026-01-22T21:00:00,1.0,2026-01-22T21:30:00,1.0
PN,EDFE-21,2026-01-22T21:01:00,-2.0,2026-01-22T21:30:00,-2.0
PN,EDFE-21,2026-01-22T21:30:00,-2.0,2026-01-22T22:00:00,-2.0
PN,ENGQR-01,2026-01-22T21:30:00,0.0,2026-01-22T22:00:00,0.0
PN,ENGQR-02,2026-01-22T21:30:00,2.0,2026-01-22T22:00:00,2.0
PN,ENGQR-03,2026-01-22T21:30:00,1.0,2026-01-22T22:00:00,1.0
PN,EDFE-21,2026-01-22T22:00:00,-2.0,2026-01-22T22:01:00,-1.0
PN,ENGQR-01,2026-01-22T22:00:00,0.0,2026-01-22T22:30:00,0.0
PN,ENGQR-02,2026-01-22T22:00:00,2.0,2026-01-22T22:30:00,2.0
PN,ENGQR-03,2026-01-22T22:00:00,1.0,2026-01-22T22:30:00,1.0
PN,EDFE-21,2026-01-22T22:01:00,-1.0,2026-01-22T22:30:00,-1.0
PN,EDFE-21,2026-01-22T22:30:00,-1.0,2026-01-22T22:31:00,-5.0
PN,ENGQR-01,2026-01-22T22:30:00,0.0,2026-01-22T23:00:00,0.0
PN,ENGQR-02,2026-01-22T22:30:00,2.0,2026-01-22T23:00:00,2.0
PN,ENGQR-03,2026-01-22T22:30:00,1.0,2026-01-22T23:00:00,1.0
PN,EDFE-21,2026-01-22T22:31:00,-5.0,2026-01-22T22:59:00,-5.0
PN,EDFE-21,2026-01-22T22:59:00,-5.0,2026-01-22T23:00:00,-1.0
PN,EDFE-21,2026-01-22T23:00:00,-1.0,2026-01-22T23:30:00,-1.0
PN,ENGQR-01,2026-01-22T23:00:00,0.0,2026-01-22T23:30:00,0.0
PN,ENGQR-02,2026-01-22T23:00:00,2.0,2026-01-22T23:30:00,2.0
PN,ENGQR-03,2026-01-22T23:00:00,1.0,2026-01-22T23:30:00,1.0
PN,EDFE-21,2026-01-22T23:30:00,-1.0,2026-01-23T00:00:00,-1.0
PN,ENGQR-01,2026-01-22T23:30:00,0.0,2026-01-23T00:00:00,0.0
PN,ENGQR-02,2026-01-22T23:30:00,2.0,2026-01-23T00:00:00,2.0
PN,ENGQR-03,2026-01-22T23:30:00,1.0,2026-01-23T00:00:00,1.0
PN,EDFE-21,2026-01-23T00:00:00,-1.0,2026-01-23T00:30:00,-1.0
PN,ENGQR-01,2026-01-23T00:00:00,0.0,2026-01-23T00:30:00,0.0
PN,ENGQR-02,2026-01-23T00:00:00,2.0,2026-01-23T00:30:00,2.0
PN,ENGQR-03,2026-01-23T00:00:00,1.0,2026-01-23T00:30:00,1.0
PN,EDFE-21,2026-01-23T00:30:00,-1.0,2026-01-23T00:31:00,-4.0
PN,ENGQR-01,2026-01-23T00:30:00,0.0,2026-01-23T01:00:00,0.0
PN,ENGQR-02,2026-01-23T00:30:00,2.0,2026-01-23T01:00:00,2.0
PN,ENGQR-03,2026-01-23T00:30:00,1.0,2026-01-23T01:00:00,1.0
PN,EDFE-21,2026-01-23T00:31:00,-4.0,2026-01-23T00:59:00,-4.0
PN,EDFE-21,2026-01-23T00:59:00,-4.0,2026-01-23T01:00:00,0.0
PN,EDFE-21,2026-01-23T01:00:00,0.0,2026-01-23T01:01:00,-2.0
PN,ENGQR-01,2026-01-23T01:00:00,0.0,2026-01-23T01:30:00,0.0
PN,ENGQR-02,2026-01-23T01:00:00,2.0,2026-01-23T01:30:00,2.0
PN,ENGQR-03,2026-01-23T01:00:00,1.0,2026-01-23T01:30:00,1.0
