Data,Unit ID,Time From,Time To,Pair ID,Availability Power,Utilisation Price,Service ID
AV,EDFE-21,2026-02-08T22:00:00,2026-02-08T22:30:00,-1,0.0,66.03,NQR
AV,ENGQR-03,2026-02-08T22:30:00,2026-02-08T23:00:00,1,1.0,150.0,PQR
AV,EDFE-21,2026-02-08T22:30:00,2026-02-08T23:00:00,-1,0.0,66.03,NQR
AV,EDFE-21,2026-02-08T22:30:00,2026-02-08T23:00:00,1,0.0,156.04,PQR
AV,ENGQR-03,2026-02-08T23:00:00,2026-02-08T23:30:00,1,1.0,150.0,PQR
AV,EDFE-21,2026-02-08T23:00:00,2026-02-08T23:30:00,1,0.0,116.09,PQR
AV,EDFE-21,2026-02-08T23:00:00,2026-02-08T23:30:00,-1,0.0,66.5,NQR
AV,ENGQR-03,2026-02-08T23:30:00,2026-02-09T00:00:00,1,1.0,150.0,PQR
AV,EDFE-21,2026-02-08T23:30:00,2026-02-09T00:00:00,-1,0.0,67.55,NQR
AV,EDFE-21,2026-02-08T23:30:00,2026-02-09T00:00:00,1,0.0,115.52,PQR
AV,EDFE-21,2026-02-09T00:00:00,2026-02-09T00:30:00,1,0.0,115.7,PQR
AV,EDFE-21,2026-02-09T00:00:00,2026-02-09T00:30:00,-1,0.0,69.45,NQR
AV,EDFE-21,2026-02-09T00:30:00,2026-02-09T01:00:00,-1,0.0,65.1,NQR
AV,EDFE-21,2026-02-09T00:30:00,2026-02-09T01:00:00,1,0.0,129.21,PQR
AV,EDFE-21,2026-02-09T01:00:00,2026-02-09T01:30:00,-1,0.0,67.2,NQR
AV,EDFE-21,2026-02-09T01:00:00,2026-02-09T01:30:00,1,0.0,125.88,PQR
AV,EDFE-21,2026-02-09T01:30:00,2026-02-09T02:00:00,-1,0.0,67.2,NQR
AV,EDFE-21,2026-02-09T01:30:00,2026-02-09T02:00:00,1,0.0,125.88,PQR
AV,EDFE-21,2026-02-09T02:00:00,2026-02-09T02:30:00,-1,0.0,67.2,NQR
AV,EDFE-21,2026-02-09T02:00:00,2026-02-09T02:30:00,1,0.0,125.88,PQR
AV,EDFE-21,2026-02-09T02:30:00,2026-02-09T03:00:00,-1,0.0,67.2,NQR
AV,EDFE-21,2026-02-09T02:30:00,2026-02-09T03:00:00,1,0.0,126.56,PQR
AV,EDFE-21,2026-02-09T03:00:00,2026-02-09T03:30:00,-1,0.0,67.2,NQR
AV,EDFE-21,2026-02-09T03:00:00,2026-02-09T03:30:00,1,0.0,125.31,PQR
AV,EDFE-21,2026-02-09T03:30:00,2026-02-09T04:00:00,-1,0.0,67.2,NQR
AV,EDFE-21,2026-02-09T03:30:00,2026-02-09T04:00:00,1,0.0,127.05,PQR
AV,EDFE-21,2026-02-09T04:00:00,2026-02-09T04:30:00,-1,0.0,67.2,NQR
AV,EDFE-21,2026-02-09T04:00:00,2026-02-09T04:30:00,1,0.0,127.05,PQR
AV,EDFE-21,2026-02-09T04:30:00,2026-02-09T05:00:00,-1,0.0,67.2,NQR
AV,EDFE-21,2026-02-09T04:30:00,2026-02-09T05:00:00,1,0.0,115.77,PQR
AV,EDFE-21,2026-02-09T05:00:00,2026-02-09T05:30:00,-1,0.0,67.2,NQR
AV,EDFE-21,2026-02-09T05:00:00,2026-02-09T05:30:00,1,0.0,127.05,PQR
AV,EDFE-21,2026-02-09T05:30:00,2026-02-09T06:00:00,-1,0.0,67.2,NQR
AV,EDFE-21,2026-02-09T05:30:00,2026-02-09T06:00:00,1,0.0,139.9,PQR
AV,EDFE-21,2026-02-09T06:00:00,2026-02-09T06:30:00,-1,0.0,8.6,NQR
AV,EDFE-21,2026-02-09T06:00:00,2026-02-09T06:30:00,1,0.0,139.9,PQR
AV,EDFE-21,2026-02-09T06:30:00,2026-02-09T07:00:00,-1,0.0,8.6,NQR
AV,EDFE-21,2026-02-09T06:30:00,2026-02-09T07:00:00,1,0.0,139.9,PQR
AV,EDFE-21,2026-02-09T07:00:00,2026-02-09T07:30:00,-1,0.0,8.6,NQR
AV,EDFE-21,2026-02-09T07:00:00,2026-02-09T07:30:00,1,0.0,139.9,PQR
AV,EDFE-21,2026-02-09T07:30:00,2026-02-09T08:00:00,-1,0.0,93.63,NQR
AV,EDFE-21,2026-02-09T07:30:00,2026-02-09T08:00:00,1,0.0,139.9,PQR
AV,EDFE-21,2026-02-09T08:00:00,2026-02-09T08:30:00,-1,0.0,93.63,NQR
AV,EDFE-21,2026-02-09T08:00:00,2026-02-09T08:30:00,1,0.0,138.63,PQR
AV,EDFE-21,2026-02-09T08:30:00,2026-02-09T09:00:00,-1,0.0,78.26,NQR
AV,EDFE-21,2026-02-09T08:30:00,2026-02-09T09:00:00,1,0.0,136.62,PQR
AV,EDFE-21,2026-02-09T09:00:00,2026-02-09T09:30:00,-1,0.0,78.26,NQR
AV,EDFE-21,2026-02-09T09:00:00,2026-02-09T09:30:00,1,0.0,136.62,PQR
AV,EDFE-21,2026-02-09T09:30:00,2026-02-09T10:00:00,-1,0.0,78.26,NQR
AV,EDFE-21,2026-02-09T09:30:00,2026-02-09T10:00:00,1,0.0,135.36,PQR
AV,EDFE-21,2026-02-09T10:00:00,2026-02-09T10:30:00,1,0.0,134.18,PQR
AV,EDFE-21,2026-02-09T10:00:00,2026-02-09T10:30:00,-1,0.0,77.85,NQR
AV,EDFE-21,2026-02-09T10:30:00,2026-02-09T11:00:00,-1,0.0,77.85,NQR
AV,EDFE-21,2026-02-09T10:30:00,2026-02-09T11:00:00,1,0.0,130.32,PQR
AV,EDFE-21,2026-02-09T11:00:00,2026-02-09T11:30:00,-1,0.0,77.9,NQR
AV,EDFE-21,2026-02-09T11:00:00,2026-02-09T11:30:00,1,0.0,132.12,PQR
AV,EDFE-21,2026-02-09T11:30:00,2026-02-09T12:00:00,-1,0.0,77.9,NQR
AV,EDFE-21,2026-02-09T11:30:00,2026-02-09T12:00:00,1,0.0,135.97,PQR
AV,EDFE-21,2026-02-09T12:00:00,2026-02-09T12:30:00,1,0.0,133.96,PQR
AV,EDFE-21,2026-02-09T12:00:00,2026-02-09T12:30:00,-1,0.0,77.9,NQR
AV,EDFE-21,2026-02-09T12:30:00,2026-02-09T13:00:00,-1,0.0,20.08,NQR
AV,EDFE-21,2026-02-09T12:30:00,2026-02-09T13:00:00,1,0.0,133.49,PQR
AV,EDFE-21,2026-02-09T13:00:00,2026-02-09T13:30:00,-1,0.0,20.08,NQR
AV,EDFE-21,2026-02-09T13:00:00,2026-02-09T13:30:00,1,0.0,128.09,PQR
AV,EDFE-21,2026-02-09T13:30:00,2026-02-09T14:00:00,1,0.0,133.28,PQR
AV,EDFE-21,2026-02-09T13:30:00,2026-02-09T14:00:00,-1,0.0,20.08,NQR
AV,EDFE-21,2026-02-09T14:00:00,2026-02-09T14:30:00,-1,0.0,25.08,NQR
AV,EDFE-21,2026-02-09T14:00:00,2026-02-09T14:30:00,1,0.0,141.95,PQR
AV,EDFE-21,2026-02-09T14:30:00,2026-02-09T15:00:00,1,0.0,142.86,PQR
AV,EDFE-21,2026-02-09T14:30:00,2026-02-09T15:00:00,-1,0.0,25.08,NQR
AV,EDFE-21,2026-02-09T15:00:00,2026-02-09T15:30:00,-1,0.0,68.17,NQR
AV,EDFE-21,2026-02-09T15:00:00,2026-02-09T15:30:00,1,0.0,142.94,PQR
AV,EDFE-21,2026-02-09T15:30:00,2026-02-09T16:00:00,1,0.0,143.85,PQR
AV,EDFE-21,2026-02-09T15:30:00,2026-02-09T16:00:00,-1,0.0,67.53,NQR
AV,EDFE-21,2026-02-09T16:00:00,2026-02-09T16:30:00,-1,0.0,67.14,NQR
AV,EDFE-21,2026-02-09T16:00:00,2026-02-09T16:30:00,1,0.0,144.39,PQR
AV,EDFE-21,2026-02-09T16:30:00,2026-02-09T17:00:00,-1,0.0,81.1,NQR
AV,EDFE-21,2026-02-09T16:30:00,2026-02-09T17:00:00,1,0.0,144.76,PQR
AV,EDFE-21,2026-02-09T17:00:00,2026-02-09T17:30:00,-1,0.0,66.24,NQR
AV,EDFE-21,2026-02-09T17:00:00,2026-02-09T17:30:00,1,0.0,145.66,PQR
AV,EDFE-21,2026-02-09T17:30:00,2026-02-09T18:00:00,-1,0.0,80.45,NQR
AV,EDFE-21,2026-02-09T17:30:00,2026-02-09T18:00:00,1,0.0,145.66,PQR
AV,EDFE-21,2026-02-09T18:00:00,2026-02-09T18:30:00,-1,0.0,80.45,NQR
AV,EDFE-21,2026-02-09T18:00:00,2026-02-09T18:30:00,1,0.0,145.66,PQR
AV,EDFE-21,2026-02-09T18:30:00,2026-02-09T19:00:00,1,0.0,192.94,PQR
AV,EDFE-21,2026-02-09T18:30:00,2026-02-09T19:00:00,-1,0.0,81.35,NQR
AV,EDFE-21,2026-02-09T19:00:00,2026-02-09T19:30:00,-1,0.0,81.74,NQR
AV,EDFE-21,2026-02-09T19:00:00,2026-02-09T19:30:00,1,0.0,192.94,PQR
AV,EDFE-21,2026-02-09T19:30:00,2026-02-09T20:00:00,-1,0.0,82.13,NQR
AV,EDFE-21,2026-02-09T19:30:00,2026-02-09T20:00:00,1,0.0,192.94,PQR
AV,EDFE-21,2026-02-09T20:00:00,2026-02-09T20:30:00,1,0.0,190.74,PQR
AV,EDFE-21,2026-02-09T20:00:00,2026-02-09T20:30:00,-1,0.0,82.38,NQR
AV,EDFE-21,2026-02-09T20:30:00,2026-02-09T21:00:00,-1,0.0,79.17,NQR
AV,EDFE-21,2026-02-09T20:30:00,2026-02-09T21:00:00,1,0.0,185.24,PQR
AV,EDFE-21,2026-02-09T21:00:00,2026-02-09T21:30:00,-1,0.0,75.58,NQR
AV,EDFE-21,2026-02-09T21:00:00,2026-02-09T21:30:00,1,0.0,179.74,PQR
AV,EDFE-21,2026-02-09T21:30:00,2026-02-09T22:00:00,1,0.0,168.74,PQR
AV,EDFE-21,2026-02-09T21:30:00,2026-02-09T22:00:00,-1,0.0,77.62,NQR
AV,EDFE-21,2026-02-09T22:00:00,2026-02-09T22:30:00,-1,0.0,23.76,NQR
AV,EDFE-21,2026-02-09T22:00:00,2026-02-09T22:30:00,1,0.0,157.74,PQR
AV,EDFE-21,2026-02-09T22:30:00,2026-02-09T23:00:00,-1,0.0,23.76,NQR
AV,EDFE-21,2026-02-09T22:30:00,2026-02-09T23:00:00,1,0.0,146.74,PQR
AV,EDFE-21,2026-02-09T23:00:00,2026-02-09T23:30:00,-1,0.0,55.0,NQR
AV,EDFE-21,2026-02-09T23:00:00,2026-02-09T23:30:00,1,0.0,101.36,PQR
AV,EDFE-21,2026-02-09T23:30:00,2026-02-10T00:00:00,1,0.0,101.36,PQR
AV,EDFE-21,2026-02-09T23:30:00,2026-02-10T00:00:00,-1,0.0,55.0,NQR
AV,EDFE-21,2026-02-10T00:00:00,2026-02-10T00:30:00,-1,0.0,55.0,NQR
AV,EDFE-21,2026-02-10T00:00:00,2026-02-10T00:30:00,1,0.0,101.24,PQR
AV,EDFE-21,2026-02-10T00:30:00,2026-02-10T01:00:00,-1,0.0,55.0,NQR
AV,EDFE-21,2026-02-10T00:30:00,2026-02-10T01:00:00,1,0.0,100.41,PQR
AV,EDFE-21,2026-02-10T01:00:00,2026-02-10T01:30:00,-1,0.0,55.0,NQR
AV,EDFE-21,2026-02-10T01:00:00,2026-02-10T01:30:00,1,0.0,99.09,PQR
AV,EDFE-21,2026-02-10T01:30:00,2026-02-10T02:00:00,-1,0.0,55.0,NQR
AV,EDFE-21,2026-02-10T01:30:00,2026-02-10T02:00:00,1,0.0,99.09,PQR
AV,EDFE-21,2026-02-10T02:00:00,2026-02-10T02:30:00,-1,0.0,55.0,NQR
AV,EDFE-21,2026-02-10T02:00:00,2026-02-10T02:30:00,1,0.0,97.1,PQR
AV,EDFE-21,2026-02-10T02:30:00,2026-02-10T03:00:00,1,0.0,97.1,PQR
AV,EDFE-21,2026-02-10T02:30:00,2026-02-10T03:00:00,-1,0.0,55.0,NQR
AV,EDFE-21,2026-02-10T03:00:00,2026-02-10T03:30:00,-1,0.0,50.0,NQR
AV,EDFE-21,2026-02-10T03:00:00,2026-02-10T03:30:00,1,0.0,97.52,PQR
AV,EDFE-21,2026-02-10T03:30:00,2026-02-10T04:00:00,-1,0.0,50.0,NQR
AV,EDFE-21,2026-02-10T03:30:00,2026-02-10T04:00:00,1,0.0,97.52,PQR
AV,EDFE-21,2026-02-10T04:00:00,2026-02-10T04:30:00,-1,0.0,50.0,NQR
AV,EDFE-21,2026-02-10T04:00:00,2026-02-10T04:30:00,1,0.0,97.52,PQR
AV,EDFE-21,2026-02-10T04:30:00,2026-02-10T05:00:00,-1,0.0,50.0,NQR
AV,EDFE-21,2026-02-10T04:30:00,2026-02-10T05:00:00,1,0.0,97.52,PQR
AV,ENGQR-02,2026-02-13T12:30:00,2026-02-13T13:00:00,1,2.0,400.0,PQR
AV,ENGQR-03,2026-02-13T13:00:00,2026-02-13T13:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T13:00:00,2026-02-13T13:30:00,1,2.0,400.0,PQR
AV,ENGQR-02,2026-02-13T13:30:00,2026-02-13T14:00:00,1,2.0,400.0,PQR
AV,ENGQR-03,2026-02-13T13:30:00,2026-02-13T14:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T14:00:00,2026-02-13T14:30:00,1,2.0,400.0,PQR
AV,ENGQR-03,2026-02-13T14:00:00,2026-02-13T14:30:00,1,1.0,150.0,PQR
AV,ENGQR-03,2026-02-13T14:30:00,2026-02-13T15:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T14:30:00,2026-02-13T15:00:00,1,2.0,400.0,PQR
AV,ENGQR-02,2026-02-13T15:00:00,2026-02-13T15:30:00,1,2.0,400.0,PQR
AV,ENGQR-03,2026-02-13T15:00:00,2026-02-13T15:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T15:30:00,2026-02-13T16:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-13T15:30:00,2026-02-13T16:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T16:00:00,2026-02-13T16:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-13T16:00:00,2026-02-13T16:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T16:30:00,2026-02-13T17:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-13T16:30:00,2026-02-13T17:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T17:00:00,2026-02-13T17:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-13T17:00:00,2026-02-13T17:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T17:30:00,2026-02-13T18:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-13T17:30:00,2026-02-13T18:00:00,1,1.0,150.0,PQR
AV,ENGQR-03,2026-02-13T18:00:00,2026-02-13T18:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T18:00:00,2026-02-13T18:30:00,1,1.0,400.0,PQR
AV,ENGQR-02,2026-02-13T18:30:00,2026-02-13T19:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-13T18:30:00,2026-02-13T19:00:00,1,1.0,150.0,PQR
AV,ENGQR-03,2026-02-13T19:00:00,2026-02-13T19:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T19:00:00,2026-02-13T19:30:00,1,1.0,400.0,PQR
AV,ENGQR-02,2026-02-13T19:30:00,2026-02-13T20:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-13T19:30:00,2026-02-13T20:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T20:00:00,2026-02-13T20:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-13T20:00:00,2026-02-13T20:30:00,1,1.0,150.0,PQR
AV,ENGQR-03,2026-02-13T20:30:00,2026-02-13T21:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T20:30:00,2026-02-13T21:00:00,1,1.0,400.0,PQR
AV,ENGQR-02,2026-02-13T21:00:00,2026-02-13T21:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-13T21:00:00,2026-02-13T21:30:00,1,1.0,150.0,PQR
AV,ENGQR-03,2026-02-13T21:30:00,2026-02-13T22:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T21:30:00,2026-02-13T22:00:00,1,1.0,400.0,PQR
AV,ENGQR-02,2026-02-13T22:00:00,2026-02-13T22:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-13T22:00:00,2026-02-13T22:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T22:30:00,2026-02-13T23:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-13T22:30:00,2026-02-13T23:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T23:00:00,2026-02-13T23:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-13T23:00:00,2026-02-13T23:30:00,1,1.0,150.0,PQR
AV,ENGQR-03,2026-02-13T23:30:00,2026-02-14T00:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-13T23:30:00,2026-02-14T00:00:00,1,1.0,400.0,PQR
AV,ENGQR-02,2026-02-14T00:00:00,2026-02-14T00:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T00:00:00,2026-02-14T00:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T00:30:00,2026-02-14T01:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T00:30:00,2026-02-14T01:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T01:00:00,2026-02-14T01:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T01:00:00,2026-02-14T01:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T01:30:00,2026-02-14T02:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T01:30:00,2026-02-14T02:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T02:00:00,2026-02-14T02:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T02:00:00,2026-02-14T02:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T02:30:00,2026-02-14T03:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T02:30:00,2026-02-14T03:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T03:00:00,2026-02-14T03:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T03:00:00,2026-02-14T03:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T03:30:00,2026-02-14T04:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T03:30:00,2026-02-14T04:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T04:00:00,2026-02-14T04:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T04:00:00,2026-02-14T04:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T04:30:00,2026-02-14T05:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T04:30:00,2026-02-14T05:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T05:00:00,2026-02-14T05:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T05:00:00,2026-02-14T05:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T05:30:00,2026-02-14T06:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T05:30:00,2026-02-14T06:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T06:00:00,2026-02-14T06:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T06:00:00,2026-02-14T06:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T06:30:00,2026-02-14T07:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T06:30:00,2026-02-14T07:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T07:00:00,2026-02-14T07:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T07:00:00,2026-02-14T07:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T07:30:00,2026-02-14T08:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T07:30:00,2026-02-14T08:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T08:00:00,2026-02-14T08:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T08:00:00,2026-02-14T08:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T08:30:00,2026-02-14T09:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T08:30:00,2026-02-14T09:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T09:00:00,2026-02-14T09:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T09:00:00,2026-02-14T09:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T09:30:00,2026-02-14T10:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T09:30:00,2026-02-14T10:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T10:00:00,2026-02-14T10:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T10:00:00,2026-02-14T10:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T10:30:00,2026-02-14T11:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T10:30:00,2026-02-14T11:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T11:00:00,2026-02-14T11:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T11:00:00,2026-02-14T11:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T11:30:00,2026-02-14T12:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T11:30:00,2026-02-14T12:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T12:00:00,2026-02-14T12:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T12:00:00,2026-02-14T12:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T12:30:00,2026-02-14T13:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T12:30:00,2026-02-14T13:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T13:00:00,2026-02-14T13:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T13:00:00,2026-02-14T13:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T13:30:00,2026-02-14T14:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T13:30:00,2026-02-14T14:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T14:00:00,2026-02-14T14:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T14:00:00,2026-02-14T14:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T14:30:00,2026-02-14T15:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T14:30:00,2026-02-14T15:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T15:00:00,2026-02-14T15:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T15:00:00,2026-02-14T15:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T15:30:00,2026-02-14T16:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T15:30:00,2026-02-14T16:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T16:00:00,2026-02-14T16:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T16:00:00,2026-02-14T16:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T16:30:00,2026-02-14T17:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T16:30:00,2026-02-14T17:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T17:00:00,2026-02-14T17:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T17:00:00,2026-02-14T17:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T17:30:00,2026-02-14T18:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T17:30:00,2026-02-14T18:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T18:00:00,2026-02-14T18:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T18:00:00,2026-02-14T18:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T18:30:00,2026-02-14T19:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T18:30:00,2026-02-14T19:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T19:00:00,2026-02-14T19:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T19:00:00,2026-02-14T19:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T19:30:00,2026-02-14T20:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T19:30:00,2026-02-14T20:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T20:00:00,2026-02-14T20:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T20:00:00,2026-02-14T20:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T20:30:00,2026-02-14T21:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T20:30:00,2026-02-14T21:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T21:00:00,2026-02-14T21:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T21:00:00,2026-02-14T21:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T21:30:00,2026-02-14T22:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T21:30:00,2026-02-14T22:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T22:00:00,2026-02-14T22:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T22:00:00,2026-02-14T22:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T22:30:00,2026-02-14T23:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T22:30:00,2026-02-14T23:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T23:00:00,2026-02-14T23:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-14T23:00:00,2026-02-14T23:30:00,1,1.0,150.0,PQR
AV,ENGQR-03,2026-02-14T23:30:00,2026-02-15T00:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-14T23:30:00,2026-02-15T00:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-15T00:00:00,2026-02-15T00:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-15T00:00:00,2026-02-15T00:30:00,1,1.0,400.0,PQR
AV,ENGQR-02,2026-02-15T00:30:00,2026-02-15T01:00:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-15T00:30:00,2026-02-15T01:00:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-15T01:00:00,2026-02-15T01:30:00,1,1.0,400.0,PQR
AV,ENGQR-03,2026-02-15T01:00:00,2026-02-15T01:30:00,1,1.0,150.0,PQR
AV,ENGQR-02,2026-02-15T01:30:00,2026-02-15T02:00:00,1,1.0,400.0,PQR
